time,lx
46,2012.35132
83,2012.35132
133,1886.37964
184,1886.37964
233,1910.52148
283,1910.52148
333,1969.04541
384,1969.04541
434,1954.54700
483,1954.54700
533,1995.10437
584,1995.10437
633,2122.84814
684,2122.84814
733,2154.52246
783,2154.52246
833,2126.93555
883,2126.93555
933,2123.53003
984,2123.53003
1045,2111.08716
1083,2111.08716
1133,2080.69971
1183,2080.69971
1233,2062.47314
1283,2062.47314
1333,2061.06519
1384,2061.06519
1433,2058.54199
1484,2058.54199
1533,2058.36279
1583,2058.36279
1633,2048.00684
1684,2048.00684
1733,2045.07300
1784,2045.07300
1833,2046.00000
1883,2046.00000
1933,2046.00000
1983,2046.00000
2033,2048.07446
2117,2048.07446
2134,2048.07446
2183,2049.00000
2234,2050.38306
2283,2050.38306
2333,2049.62744
2383,2049.62744
2433,2049.00000
2484,2049.00000
2533,2049.00000
2583,2049.00000
2633,2050.36084
2683,2050.36084
2733,2047.56812
2784,2047.56812
2833,2031.47827
2883,2031.47827
2933,2031.47827
2983,2015.34814
3034,2005.47205
3097,2005.47205
3133,2005.47205
3184,2003.00000
3233,2003.00000
3284,2005.06519
3333,2005.06519
3383,2011.52747
3434,2011.52747
3484,2011.92249
3533,2011.92249
3583,2011.00000
3633,2011.00000
3683,2024.17151
3733,2024.17151
3784,2055.63745
3833,2055.63745
3883,2100.23071
3932,2100.23071
3983,2081.75830
4032,2081.75830
4097,2003.29102
4135,2003.29102
4183,2005.03430
4234,2005.03430
4283,2050.86426
4333,2050.86426
4388,2038.90161
4433,2038.90161
4483,1930.29932
4532,1930.29932
4583,1814.90649
4633,1814.90649
4684,1646.12671
4734,1646.12671
4783,1305.22046
4833,1305.22046
4883,1305.22046
4933,515.88965
4983,515.88965
5034,173.85202
5083,173.85202
5146,92.82327
5183,92.82327
5233,93.18929
5284,93.18929
5335,91.86026
5383,91.86026
5433,94.15649
5483,94.15649
5533,97.38019
5584,97.38019
5633,102.15027
5683,102.15027
5733,105.37027
5783,105.37027
5832,103.93292
5883,103.93292
5933,100.92024
5983,100.92024
6033,99.31200
6083,99.31200
6153,97.61823
6183,97.61823
6233,95.61420
6283,95.61420
6333,91.57379
6383,91.57379
6433,92.75818
6484,92.75818
6534,96.77295
6584,96.77295
6634,100.05939
6683,100.05939
6733,101.00000
6784,101.00000
6833,97.53748
6884,97.53748
6933,106.28023
6984,106.28023
7033,221.34180
7083,221.34180
7145,221.34180
7184,1065.88196
7234,1065.88196
7283,1519.50366
7333,1519.50366
7384,1425.56738
7433,1425.56738
7483,1425.56738
7533,461.48380
7583,461.48380
7633,121.73959
7684,121.73959
7733,89.41248
7784,89.41248
7834,92.37659
7883,92.37659
7934,99.23914
7983,99.23914
8033,107.47205
8086,107.47205
8148,113.44437
8183,113.44437
8233,115.00000
8283,115.00000
8333,113.62061
8383,113.62061
8433,105.39688
8483,105.39688
8533,94.38110
8583,94.38110
8633,94.45207
8684,94.45207
8733,94.45207
8784,82.13086
8833,82.13086
8884,133.12253
8933,133.12253
8984,316.66864
9033,316.66864
9084,316.66864
9134,316.66864
9198,316.66864
9233,1169.67883
9285,1374.45801
9333,1374.45801
9383,1230.87427
9433,1230.87427
9483,1230.87427
9533,376.87500
9583,376.87500
9633,106.20331
9683,106.20331
9733,89.30750
9784,89.30750
9833,89.69284
9883,89.69284
9933,108.01306
9984,108.01306
10033,126.34386
10083,126.34386
10133,133.07458
10200,133.07458
10233,133.07458
10283,131.94766
10333,131.94766
10383,127.55624
10433,127.55624
10482,114.22379
10532,114.22379
10584,97.22015
10633,97.22015
10683,97.22015
10733,78.88710
10784,78.88710
10833,91.27698
10883,91.27698
10934,151.80943
10984,151.80943
11033,151.80943
11083,713.64636
11134,713.64636
11196,713.64636
11234,1595.74817
11284,1595.74817
11333,1282.29810
11383,1282.29810
11433,1282.29810
11484,386.00568
11533,386.00568
11585,386.00568
11634,107.82922
11683,107.82922
11734,95.67584
11784,95.67584
11833,118.13339
11884,118.13339
11933,128.46207
11983,128.46207
12034,129.31258
12087,129.31258
12133,128.30963
12196,128.30963
12234,127.30750
12284,127.30750
12334,118.73352
12383,118.73352
12433,99.79712
12484,99.79712
12533,99.79712
12583,54.45782
12633,54.45782
12684,54.45782
12734,54.45782
12784,54.45782
12833,1134.77551
12883,1134.77551
12933,1334.17261
12983,1334.17261
13033,1334.17261
13083,666.89514
13133,666.89514
13196,666.89514
13233,666.89514
13283,666.89514
13333,666.89514
13383,149.45764
13433,94.25926
13483,94.25926
13533,114.40823
13583,114.40823
13633,124.85117
13685,124.85117
13733,127.69156
13784,127.69156
13833,126.61569
13883,126.61569
13934,116.30493
13984,116.30493
14034,98.29303
14083,98.29303
14134,98.29303
14199,51.23668
14245,51.23668
14283,51.23668
14333,277.16779
14383,277.16779
14433,277.16779
14483,538.18823
14533,538.18823
14583,622.06921
14634,622.06921
14683,583.31165
14734,583.31165
14783,304.39252
14833,304.39252
14883,304.39252
14934,117.10449
14984,117.10449
15033,101.09274
15083,101.09274
15133,106.73151
15196,106.73151
15233,106.73151
15284,109.37595
15334,111.38525
15383,111.38525
15433,108.57478
15483,108.57478
15532,102.17532
15582,102.17532
15634,97.92120
15684,97.92120
15734,103.19958
15783,103.19958
15833,162.67404
15884,162.67404
15933,162.67404
15984,162.67404
16033,162.67404
16085,1537.41064
16134,1537.41064
16183,1838.00854
16243,1763.45593
16283,1763.45593
16333,1290.18225
16383,1290.18225
16433,1290.18225
16483,383.87939
16533,383.87939
16583,123.19748
16633,123.19748
16684,95.92734
16733,95.92734
16784,95.69270
16833,95.69270
16883,96.68887
16934,96.68887
16983,96.30876
17034,96.30876
17085,93.94766
17133,93.94766
17184,94.36743
17246,94.36743
17284,94.36743
17334,101.90262
17384,101.90262
17433,160.57997
17483,160.57997
17533,263.87717
17583,263.87717
17634,263.87717
17684,1031.18530
17733,1031.18530
17784,1495.38647
17837,1495.38647
17883,1503.01440
17933,1503.01440
17983,1503.01440
18033,600.28198
18083,600.28198
18133,235.50461
18184,235.50461
18234,130.96796
18322,130.96796
18337,100.10410
18384,100.10410
18433,94.23389
18483,94.23389
18533,95.08031
18583,95.08031
18633,93.22632
18683,93.22632
18732,94.77161
18782,94.77161
18834,100.11887
18884,100.11887
18933,152.33231
18984,152.33231
19033,199.91589
19083,199.91589
19134,499.90564
19183,499.90564
19234,499.90564
19283,2044.80908
19348,2044.80908
19384,1489.08435
19434,1489.08435
19483,1489.08435
19533,573.67828
19583,573.67828
19633,271.33533
19684,271.33533
19733,163.45789
19784,163.45789
19836,116.44724
19883,116.44724
19933,110.00931
19984,110.00931
20035,118.10953
20085,118.10953
20133,119.31107
20184,119.31107
20235,111.38345
20283,111.38345
20346,100.42021
20384,100.42021
20433,167.47363
20483,167.47363
20533,229.87776
20583,229.87776
20633,357.88818
20683,357.88818
20734,488.70825
20784,488.70825
20834,459.61740
20883,459.61740
20932,493.40021
20982,493.40021
21033,493.40021
21083,1432.36621
21133,1432.36621
21184,1955.52539
21234,1955.52539
21283,2219.64136
21335,2219.64136
21395,2300.78467
21436,2300.78467
21483,2300.78467
21533,2393.13184
21583,2528.78516
21632,2528.78516
21683,2199.65283
21733,2199.65283
21784,2199.65283
21834,539.19244
21883,539.19244
21932,104.07561
21984,104.07561
22033,111.72821
22084,111.72821
22134,113.68925
22183,113.68925
22234,110.58562
22286,110.58562
22333,101.45546
22397,101.45546
22437,101.45546
22484,90.39369
22533,176.64673
22583,176.64673
22633,176.64673
22685,1996.73291
22734,1996.73291
22783,2630.05249
22832,2630.05249
22883,2656.92676
22932,2656.92676
22982,2622.76562
23033,2622.76562
23084,2614.02637
23133,2614.02637
23183,2610.89062
23234,2610.89062
23284,2126.95288
23333,2126.95288
23395,2126.95288
23433,2126.95288
23483,513.87195
23533,90.05690
23583,90.05690
23633,93.69254
23683,93.69254
23733,94.00000
23784,94.00000
23833,92.61615
23884,92.61615
23934,91.31618
23984,91.31618
24034,87.55518
24084,87.55518
24132,123.42328
24183,123.42328
24232,123.42328
24283,123.42328
24333,1780.14575
24396,2522.81226
24433,2522.81226
24483,2522.81226
24533,2671.84253
24584,2671.84253
24633,2651.86816
24683,2651.86816
24733,2532.81689
24783,2532.81689
24833,1600.54626
24883,1600.54626
24933,1600.54626
24983,357.11652
25034,357.11652
25084,95.50958
25134,95.50958
25185,87.57433
25233,87.57433
25283,81.86713
25333,81.86713
25398,79.31596
25433,79.31596
25485,84.50916
25533,84.50916
25583,91.84839
25633,91.84839
25683,105.00684
25733,105.00684
25783,223.97881
25834,223.97881
25883,223.97881
25934,62.96349
25983,62.96349
26034,1602.45410
26083,1602.45410
26133,2223.99072
26183,2223.99072
26234,2165.48853
26284,2165.48853
26334,1918.47205
26411,1918.47205
26435,1918.47205
26483,503.82068
26533,503.82068
26583,99.10089
26633,99.10089
26683,84.77419
26733,84.77419
26784,79.22949
26835,79.22949
26889,80.07253
26934,80.07253
26984,89.99443
27033,89.99443
27083,110.47546
27133,110.47546
27183,142.81372
27233,142.81372
27283,508.74219
27334,508.74219
27396,508.74219
27434,157.23193
27483,157.23193
27533,1743.43799
27584,1743.43799
27633,2250.94775
27685,2250.94775
27739,2250.94775
27783,632.33563
27833,632.33563
27884,151.07579
27933,151.07579
27983,105.69003
28033,105.69003
28082,90.53572
28132,90.53572
28184,87.61334
28233,87.61334
28284,86.31313
28334,86.31313
28383,88.07060
28443,88.07060
28483,91.08031
28532,91.08031
28583,116.88019
28633,116.88019
28683,141.14571
28733,141.14571
28783,141.14571
28833,1901.68347
28883,1901.68347
28933,2543.38257
28983,2543.38257
29033,2531.58862
29083,2531.58862
29133,2113.99609
29185,2113.99609
29234,2113.99609
29283,555.15070
29335,555.15070
29384,105.98058
29446,105.98058
29484,88.00000
29533,88.00000
29583,89.38544
29633,89.38544
29683,90.00000
29733,90.00000
29783,89.31145
29833,89.31145
29884,85.53580
29933,85.53580
29983,92.26117
30032,92.26117
30082,130.34906
30133,130.34906
30183,526.64539
30234,526.64539
30284,526.64539
30333,163.61462
30383,163.61462
30445,1542.27734
30484,1542.27734
30533,1542.27734
30583,2247.46265
30633,2247.62109
30683,2247.62109
30733,1694.35376
30784,1694.35376
30834,1694.35376
30883,1694.35376
30933,430.56708
30983,105.85826
31033,105.85826
31083,95.58493
31133,95.58493
31183,94.00000
31233,94.00000
31284,94.00000
31334,94.00000
31383,94.00000
31446,94.00000
31485,94.00000
31534,94.68933
31584,95.69272
31633,95.69272
31685,95.69272
31734,136.47787
31785,136.47787
31833,451.66824
31883,451.66824
31933,451.66824
31984,2868.28589
32034,2868.28589
32083,2031.77686
32133,2031.77686
32185,1246.93481
32234,1246.93481
32283,1246.93481
32333,382.72919
