time,lx
13,9.68976
60,9.68976
110,8.61493
160,9.37585
210,9.37585
260,10.00000
310,10.00000
360,10.00000
410,10.00000
460,10.00000
510,10.00000
560,10.00000
610,10.00000
660,10.00000
741,10.00000
760,10.00000
810,10.00000
860,10.00000
910,10.00000
959,10.00000
1009,10.00000
1060,10.00000
1113,10.00000
1160,10.00000
1210,10.00000
1260,10.00000
1310,10.00000
1359,10.00000
1409,10.00000
1460,10.00000
1510,10.00000
1560,10.00000
1615,10.00000
1661,10.00000
1721,10.00000
1760,10.00000
1810,10.00000
1860,10.00000
1911,10.00000
1966,10.00000
2010,10.00000
2061,10.00000
2111,10.00000
2160,10.00000
2210,10.00000
2260,10.00000
2310,10.00000
2361,10.00000
2410,10.00000
2460,10.00000
2510,10.68996
2563,10.68996
2610,10.30684
2660,10.30684
2723,10.68697
2761,10.68697
2810,10.30937
2860,10.30937
2910,10.69321
2960,10.69321
3011,11.00000
3063,11.00000
3116,11.00000
3160,11.00000
3209,11.00000
3260,11.00000
3310,11.00000
3360,11.00000
3412,11.00000
3461,11.00000
3510,11.00000
3560,11.00000
3610,11.00000
3662,11.00000
3721,11.00000
3760,11.00000
3811,11.00000
3860,11.00000
3912,11.00000
3962,11.00000
4010,11.00000
4060,11.00000
4110,11.00000
4160,11.00000
4211,11.00000
4260,11.00000
4310,11.00000
4360,11.00000
4411,11.00000
4460,11.00000
4510,11.00000
4560,11.00000
4610,11.00000
4660,11.00000
4739,11.00000
4760,11.00000
4810,11.00000
4860,11.00000
4911,11.00000
4960,11.00000
5010,11.00000
5060,11.00000
5110,11.00000
5160,11.00000
5212,11.00000
5260,11.00000
5311,11.00000
5361,11.00000
5410,11.00000
5461,11.00000
5510,11.00000
5560,11.00000
5610,11.00000
5660,11.00000
5722,11.00000
5760,11.00000
5811,11.00000
5860,11.00000
5910,11.00000
5960,11.00000
6010,11.00000
6060,11.00000
6110,11.00000
6161,11.00000
6210,11.00000
6261,11.00000
6310,11.00000
6360,11.00000
6410,11.00000
6460,11.00000
6510,11.00000
6560,11.00000
6610,11.00000
6661,11.00000
6721,11.00000
6760,11.00000
6811,11.00000
6860,11.00000
6911,11.00000
6960,11.00000
7011,11.00000
7062,11.00000
7117,11.00000
