time,x,y,z
9,0.56624,1.17165,7.79222
59,0.56624,1.17165,7.79222
110,0.61931,0.60048,9.94753
160,0.90413,0.80841,9.62537
210,0.89236,0.79660,10.01869
260,0.74045,0.81369,9.88159
310,0.60368,0.68419,9.98555
360,0.34602,0.64297,9.85115
410,0.35721,0.59151,9.83070
460,0.41571,0.51295,9.86305
510,0.47243,0.69910,9.60182
560,0.50203,0.53508,9.87628
610,0.57085,0.62857,9.99609
660,0.65155,0.55850,9.91647
741,0.75813,0.66664,9.87531
759,0.84964,1.03606,9.63554
809,0.46219,0.67567,9.87325
859,0.22853,0.52458,9.80702
909,0.28258,0.63008,9.62921
959,0.27298,0.32478,10.10138
1009,0.42920,0.60236,9.73010
1060,0.37663,0.70525,9.96844
1112,0.55830,0.69266,9.82021
1160,0.37805,0.66277,9.87790
1210,0.40149,0.61711,9.95195
1259,0.31808,0.45180,9.92171
1309,0.29543,0.66859,9.69656
1359,0.17976,0.63045,9.68077
1409,0.24884,0.43614,9.83661
1460,0.23488,0.57898,9.92599
1509,0.46741,0.68552,9.99016
1560,0.40208,0.62854,9.59537
1614,0.65373,0.93753,9.99168
1660,0.34972,0.68291,9.89609
1721,0.31854,0.64026,9.74451
1759,0.12674,0.57637,9.83629
1810,0.32288,0.65302,9.88031
1860,0.33218,0.61955,9.90106
1910,0.35300,0.63455,9.73401
1960,0.27443,0.64568,9.85333
2010,0.30605,0.75087,9.72644
2060,0.29880,0.69707,9.87448
2110,0.30902,0.66568,9.75514
2160,0.38512,0.81277,9.90573
2210,0.24800,0.68332,9.71132
2259,0.29320,0.52974,10.00050
2310,0.33134,0.71083,9.82471
2360,0.34901,0.88426,9.72478
2410,0.39185,0.69138,9.87271
2459,0.35632,0.78842,9.81413
2510,0.28886,0.73592,9.84583
2562,0.23109,0.65546,9.89250
2609,0.29004,0.70729,9.80081
2660,0.36705,0.76340,9.69400
2722,0.29543,0.66437,9.88556
2760,0.39967,0.80463,9.75853
2809,0.30353,0.73634,10.05002
2860,0.25519,0.75171,9.71233
2910,0.21719,0.71469,9.80972
2959,0.22777,0.67743,9.79701
3010,0.28790,0.90247,9.67741
