time,x,y,z
13,29.90570,-43.64777,4.21753
60,29.90570,-43.64777,4.21753
110,30.23987,-44.77844,4.04816
160,30.91125,-44.44427,4.70276
210,29.38690,-45.15991,4.53949
260,28.93677,-44.82727,4.29230
310,29.57001,-44.72656,4.96826
360,30.57556,-43.98346,4.07715
410,31.07910,-43.27087,3.88489
460,29.73785,-43.94073,4.53949
510,32.57294,-44.01245,4.38843
560,31.15692,-44.88373,3.94745
610,31.68793,-44.78302,5.13916
660,30.95703,-44.70062,4.89502
741,30.57556,-42.76733,4.37622
760,31.24542,-43.43872,4.70276
810,32.08466,-44.27643,2.90375
860,31.93665,-44.86542,3.83759
909,31.90918,-43.80951,4.99420
959,30.25208,-44.10706,3.73230
1009,30.73273,-44.29626,2.57721
1060,31.58112,-44.44427,4.70276
1112,30.91125,-44.44427,3.39508
1160,30.94482,-43.70880,5.37109
1210,31.04706,-42.90619,4.04816
1259,31.82373,-43.43872,4.52423
1309,31.86646,-43.80646,3.71399
1359,31.41327,-45.28198,3.88489
1409,31.74896,-43.27087,3.88489
1460,31.34155,-43.48145,4.06189
1510,32.46918,-44.28864,5.52826
1560,31.98242,-44.34052,3.96881
1615,32.70111,-44.74640,4.48761
1660,32.08466,-43.60657,4.21143
1721,32.75452,-43.94073,4.53949
1760,31.58112,-44.10858,4.04816
1810,32.29523,-43.62183,3.50647
1860,32.51648,-44.31915,4.49982
1910,32.30743,-44.38782,4.43268
1964,32.75452,-44.27643,3.55835
2010,33.25653,-44.10858,4.70276
2061,32.58667,-43.10303,4.70276
2110,30.92804,-44.76166,5.67474
2160,32.36237,-44.34662,3.92609
2210,31.10352,-45.77179,4.86603
2260,32.37457,-44.72809,4.49677
2310,33.08868,-43.60657,3.88489
2360,31.41327,-44.27643,4.86603
2410,32.28149,-43.82172,4.01154
2460,32.75452,-44.50836,5.41840
2510,32.40662,-43.81409,5.19257
2562,32.82013,-44.74487,4.21143
2610,32.25098,-43.10303,4.37622
2660,32.08466,-45.95184,4.53949
2722,30.91125,-44.10858,4.37622
2760,31.65741,-44.08417,4.40063
2810,31.95953,-44.43817,4.16412
2860,31.08063,-45.16754,4.31976
2910,32.06177,-44.63348,3.85742
2960,33.25653,-43.43872,4.37622
3010,32.41882,-44.61060,4.21143
3061,32.05719,-44.07349,5.06439
3113,30.91583,-44.80896,5.00183
3160,33.08868,-44.16504,4.10309
