time,x,y,z
13,-0.21509,0.10434,-0.03606
60,-0.21509,0.10434,-0.03606
110,-0.04478,-0.00461,0.00290
160,-0.03282,0.00909,-0.01387
210,-0.08412,0.00807,-0.02882
260,-0.01286,0.04424,-0.07079
310,-0.06984,0.06274,-0.05659
360,0.00618,0.09276,-0.04688
410,-0.02934,0.06728,-0.00729
460,0.01045,0.02867,0.02682
510,-0.03030,0.03198,0.04405
560,-0.06987,0.01755,0.06160
610,-0.00041,0.03012,0.09207
660,-0.00925,0.02138,0.05977
741,0.01283,0.08569,0.11943
760,-0.01590,0.07382,0.07256
810,-0.02632,0.03615,-0.05855
860,-0.00409,0.06140,-0.03284
910,-0.01309,0.01204,-0.02965
959,-0.03799,-0.02376,-0.00011
1009,-0.00226,0.03442,0.04958
1060,-0.00385,0.07990,0.07298
1113,-0.00475,0.03777,0.01489
1160,0.00516,0.03197,-0.00597
1210,-0.02048,0.01799,-0.03104
1260,0.02638,0.02451,-0.01375
1310,0.02251,0.00682,0.00108
1359,-0.00629,0.00325,-0.00958
1409,-0.06461,-0.01569,0.00165
1460,0.00377,-0.00175,0.03130
1510,-0.01320,-0.02000,0.02498
1560,0.07770,0.00433,-0.00955
1615,0.02341,-0.02985,-0.02170
1661,0.00241,0.00410,-0.07368
1721,0.01463,0.03255,-0.03561
1760,0.02086,0.01831,-0.01585
1810,-0.00369,0.00200,0.02991
1860,0.00586,0.00726,-0.00316
1911,0.02615,0.00829,0.02069
1966,-0.00371,0.00676,-0.00746
2010,0.02171,0.02188,0.01674
2061,0.00725,-0.01633,-0.00092
2110,-0.01677,0.01030,0.01067
2160,0.03410,0.01726,0.03091
2210,-0.05208,-0.01532,-0.01523
2260,-0.00743,0.00177,0.00362
2310,0.04260,0.00871,0.02803
2360,0.02443,0.01070,0.00775
2410,-0.02370,-0.01183,0.00568
2460,0.02940,0.01630,0.00458
2510,-0.02124,0.00128,-0.00615
2563,0.03323,0.00259,-0.00319
2610,-0.04385,0.01233,0.02138
2660,0.00951,0.01118,0.01859
2723,-0.00993,0.01923,0.02745
2761,0.00711,0.01883,0.00276
2810,-0.03868,0.01118,0.01022
2860,0.02637,0.02763,0.00447
2910,-0.00751,0.02475,0.02187
2960,-0.00632,-0.00691,0.02351
3011,0.01241,0.03304,0.05684
3063,-0.06969,-0.01173,0.00153
3116,-0.02225,0.00224,0.03726
3160,0.03467,0.01257,0.02937
3209,-0.00157,0.01144,0.01929
3260,-0.01759,0.00740,0.04057
3310,-0.00758,0.01256,0.00856
3360,-0.08226,-0.01030,0.00430
3412,0.05719,0.03546,0.01924
3461,-0.07793,-0.02199,0.01070
3510,0.01869,0.03181,0.02135
3560,0.00163,0.00343,0.01176
3610,0.01201,0.02013,0.01147
3662,-0.01990,-0.00401,-0.01189
3721,0.02666,0.05052,-0.00827
3760,0.01346,0.02785,0.03246
3811,0.00336,-0.01375,0.00429
3860,0.03526,0.01680,0.02328
3912,0.04655,0.00082,-0.00111
3962,-0.04558,0.01276,0.07101
4010,0.04909,-0.00807,0.01283
4060,0.01018,0.03401,0.01604
4110,-0.04176,0.01544,0.00307
4160,0.02003,0.00124,-0.00873
4210,-0.02400,-0.00949,0.01099
4260,0.01152,0.00168,0.02110
4310,-0.01247,0.00507,0.02097
4360,-0.02124,0.00267,0.00337
4410,0.03596,0.01021,0.02422
4460,0.01540,0.01402,0.02614
4510,-0.03682,-0.00848,-0.01237
4560,-0.04430,-0.00824,-0.00122
4610,0.05826,0.03082,0.01822
4660,0.00786,0.02576,0.02148
4739,-0.04968,-0.04350,-0.02397
4760,-0.01447,0.00192,0.02138
4810,-0.03012,-0.01477,0.04126
4860,0.02480,0.03477,0.00793
4911,-0.01419,-0.01184,-0.00430
4960,0.00269,-0.01888,-0.01599
5010,0.00911,-0.00749,0.00247
5060,0.00381,0.01759,0.02634
5110,-0.01663,-0.00668,0.01453
5160,0.00066,0.00507,0.00113
5212,0.03474,0.00624,0.00002
5260,-0.00681,0.01163,0.00745
5311,0.02512,0.00731,-0.00052
5361,-0.01503,-0.01129,-0.00513
5410,0.02632,-0.00005,0.00977
5461,-0.00281,0.01138,0.01146
5510,-0.03592,-0.02687,-0.01668
5560,0.01402,-0.00060,0.04404
5610,0.02692,-0.00249,0.02194
5660,-0.01332,0.01311,0.01270
5722,-0.00398,0.00584,0.00296
5760,0.01878,0.02034,0.00787
5811,-0.02063,0.01286,0.00087
5860,-0.00166,0.00696,0.01868
5910,-0.01546,0.01978,0.02495
5960,0.00253,-0.00140,0.00749
6010,-0.00989,0.00314,0.01868
6060,-0.02080,0.01950,0.01863
6110,-0.02536,0.00545,-0.00998
6161,0.01729,0.02974,0.00867
6210,0.01143,0.01427,0.01041
6261,-0.05400,-0.01308,-0.00967
6310,-0.02827,-0.01299,0.03087
6360,0.01056,0.00575,0.04935
6410,0.01753,0.02119,0.02756
6460,-0.01915,0.00505,-0.00461
6510,-0.00436,0.01627,0.00215
6560,-0.03041,-0.00877,-0.01924
6610,-0.00909,0.00304,0.02777
6661,-0.00009,0.01192,0.02779
6721,-0.03308,-0.00017,0.02191
6760,-0.00194,0.01115,0.02203
6811,-0.00323,0.02708,0.01793
6860,-0.00018,-0.00626,-0.00439
6911,-0.01759,0.00339,-0.00865
6960,0.02634,0.01588,0.00749
7011,-0.03813,-0.00276,0.02707
7061,0.02327,0.00595,-0.01390
7117,0.01877,0.00111,-0.02493
7160,0.01924,0.00496,0.01390
7210,0.01125,0.01830,0.02660
7262,0.00815,0.02998,0.04047
7310,0.00443,0.01042,-0.00955
7360,-0.00229,0.00179,-0.00087
7410,-0.00188,-0.00337,0.01590
7461,0.02118,0.01051,0.02226
7511,-0.01509,0.00569,0.01529
7560,-0.02110,0.00011,0.00526
7610,0.01445,0.02318,0.01056
7664,0.02585,0.02307,0.01382
7726,-0.00517,0.01149,-0.01418
7761,-0.03354,-0.01375,-0.01057
7810,0.02376,0.01942,0.02458
7860,0.00122,0.01198,0.03633
7910,-0.02504,-0.02438,-0.02461
7960,0.01413,0.00183,0.03404
8010,-0.01744,-0.01680,0.02031
8060,0.02251,0.02089,0.01711
8111,-0.02242,0.00729,0.00858
8160,0.02684,0.01170,-0.01396
8210,-0.00986,0.00383,0.00642
8260,0.01959,0.01793,0.02148
8310,-0.01080,-0.00323,0.02672
8360,-0.02336,-0.01726,0.00494
8410,0.02666,0.02464,0.01244
8461,-0.00323,0.00600,0.00786
8510,-0.00334,0.00009,-0.00740
8562,-0.01093,0.01158,0.02126
8610,0.02478,-0.00877,-0.00850
8662,-0.00745,0.01588,0.02780
8744,0.01872,0.01408,0.01068
8764,-0.02010,0.01134,-0.01244
8815,-0.01759,0.00304,0.01070
8860,-0.01353,-0.02007,0.02399
8910,-0.00798,0.02419,0.04105
8960,-0.04323,-0.00934,0.00822
9010,0.02583,0.02226,0.01283
9061,0.02287,0.01759,0.00429
9110,0.03729,0.00682,0.02367
9160,-0.05658,-0.03615,0.00089
9210,0.02570,0.00783,0.01660
9260,-0.00444,0.00838,0.00069
9310,0.02368,0.02420,0.00945
9363,0.00784,0.00301,0.00208
9410,0.01315,0.03122,0.01134
9463,-0.00568,-0.00279,-0.02620
9510,0.01321,-0.00674,0.01375
9560,0.00020,0.00101,0.01688
9610,-0.00377,-0.00333,-0.00183
9660,-0.03682,-0.01735,-0.01176
9721,0.02858,-0.00198,0.03650
9763,0.03314,0.01422,0.00806
9811,0.00421,-0.00854,-0.01199
9860,-0.00677,0.02287,0.01741
9910,-0.04102,-0.01518,-0.01376
9961,0.02461,0.00786,0.00768
10010,-0.00415,0.03101,0.03441
10061,-0.00566,-0.00017,0.00983
10112,0.00714,0.01535,0.01691
10161,-0.02657,-0.00653,0.01576
10211,0.01619,0.02507,0.01593
10262,-0.04675,0.01144,0.00366
10311,0.02779,0.00739,-0.00629
