time,hPa
741,998.76105
1721,998.75110
2723,998.73108
3721,998.73108
4739,998.72107
5722,998.71106
6721,998.73108
7727,998.73108
8744,998.73108
9721,998.72107
10727,998.72107
11727,998.71106
12756,998.71106
13722,998.70111
14772,998.69110
15771,998.68109
16810,998.67114
17822,998.68109
18824,998.68109
19874,998.68109
20963,998.68109
21923,998.69110
22922,998.69110
23921,998.68109
24944,998.66113
25923,998.66113
