time,x,y,z
24,-1.15967,-13.85651,-32.95898
58,-1.15967,-13.85651,-32.95898
108,-2.44293,-13.76953,-34.70154
181,-1.91650,-13.90076,-34.21326
208,-4.09851,-12.91046,-33.98895
258,-2.78168,-13.86108,-34.56268
308,-3.11584,-13.19122,-34.23615
358,-2.27814,-13.79852,-34.29565
408,-3.77350,-14.37225,-34.66187
458,-2.58942,-13.71918,-34.42230
508,-3.40118,-13.19122,-35.04333
558,-1.44043,-14.53247,-36.19690
608,-1.94244,-15.03448,-35.05249
659,-2.34680,-14.00757,-35.62469
709,-2.89612,-14.91547,-34.18884
758,-3.73383,-14.01978,-34.84192
808,-3.60107,-14.77509,-35.03418
858,-2.94800,-14.36462,-34.39941
908,-3.95355,-14.02893,-34.72595
958,-2.14844,-13.04626,-34.20868
1008,-2.12860,-14.73846,-34.69238
1058,-3.07465,-14.57520,-33.72192
1108,-3.44238,-14.20746,-36.11908
1157,-3.45001,-13.19885,-34.56268
1219,-3.61938,-13.69476,-33.74481
1258,-2.44598,-15.20233,-32.92694
1308,-1.93481,-14.74152,-34.52606
1358,-1.05591,-13.80463,-33.41980
1408,-2.24152,-13.86871,-34.23615
1458,-3.94897,-14.52942,-33.17108
1507,-2.61383,-14.02893,-33.09174
1557,-2.94800,-14.36462,-34.39941
1607,-2.67639,-13.04932,-32.94525
1658,-2.84576,-13.21564,-34.36127
1708,-1.85242,-15.24811,-34.84497
1758,-2.27966,-15.20538,-34.72595
1808,-1.77612,-14.19678,-34.56268
1858,-2.27814,-14.70032,-36.03363
1908,-3.05328,-14.13422,-34.57642
1958,-2.61383,-14.36920,-35.60181
2009,-2.84882,-13.99536,-34.42688
2058,-2.95563,-14.44550,-33.98743
2108,-3.25317,-15.00092,-35.34546
2159,-0.77057,-15.20233,-35.54382
2221,-1.10474,-17.21344,-36.19690
2258,-1.10474,-17.21344,-36.19690
2308,-3.14331,-15.15503,-35.19897
2357,-3.61938,-14.70032,-34.39941
2407,-3.15399,-14.88342,-33.92334
2457,-3.11584,-15.53802,-34.56268
2508,-4.12140,-16.20789,-33.25500
2558,-3.35999,-14.30511,-33.57391
2608,-2.88239,-15.17029,-34.59625
2658,-2.89764,-15.42206,-33.64410
2708,-2.98309,-15.72723,-34.22241
2758,-2.98309,-15.72723,-34.22241
2808,-3.61938,-17.38129,-32.11060
2858,-2.98462,-16.27502,-34.23615
2908,-3.67737,-14.67590,-33.57391
2958,-3.15094,-14.99329,-32.76367
3008,-2.04926,-15.91492,-33.73413
3058,-3.95355,-14.02893,-34.07135
3108,-2.78168,-15.20233,-33.58154
3158,-2.78168,-15.53802,-33.90808
3208,-3.31879,-16.54358,-34.88922
3273,-3.40881,-16.25061,-34.44061
3308,-2.73743,-16.73279,-32.95441
3359,-2.25525,-17.29431,-32.68433
