time,x,y,z
24,-0.18518,0.05164,0.02852
58,-0.18518,0.05164,0.02852
108,-0.03963,-0.03749,0.00851
181,0.03242,0.00017,-0.00600
209,-0.00990,0.07559,0.00345
258,0.04179,-0.02444,0.02202
308,0.04381,0.04877,0.04372
358,-0.00702,-0.05371,0.03040
408,0.02180,0.07863,0.00449
458,0.06567,-0.02528,0.04088
508,-0.01482,0.02686,0.03998
558,0.04916,0.01498,0.03917
608,0.03004,0.03546,0.02847
659,-0.01695,0.02151,0.01498
709,-0.00774,-0.03102,0.00323
758,-0.00029,0.05797,0.01308
808,-0.00244,-0.02705,-0.00046
858,-0.03036,0.06120,-0.01639
908,0.01549,-0.00150,0.00337
958,-0.02808,0.02385,0.00897
1008,0.01578,0.02380,-0.00862
1058,0.02162,0.01144,-0.01140
1108,0.00636,0.04195,-0.01292
1158,0.03152,0.01350,-0.01854
1221,-0.07938,-0.01813,-0.02141
1259,0.02298,0.07132,-0.03398
1308,0.05032,0.02994,0.01221
1358,0.00459,0.01227,-0.03113
1408,-0.00931,0.02515,-0.02823
1458,0.00488,-0.01192,-0.01453
1508,-0.04753,0.03827,-0.02338
1557,0.01309,0.01717,-0.01714
1607,-0.02260,0.00127,-0.01251
1658,0.01654,0.02045,-0.00627
1708,0.00667,0.02084,-0.00282
1758,-0.01488,-0.03810,-0.02939
1808,0.00868,0.01430,-0.02568
1858,0.00330,0.01605,0.01871
1908,-0.00598,-0.01794,-0.00006
1958,0.04590,0.03377,-0.00197
2009,-0.00703,-0.03862,0.04124
2058,0.02985,0.01611,-0.01337
2108,-0.01414,0.05527,0.00165
2159,-0.02628,-0.09509,-0.01936
2221,0.04407,0.00346,-0.07982
2259,0.02005,0.05371,-0.04527
2308,0.29861,-0.18886,-0.00075
2358,0.10884,0.01137,-0.02705
2407,0.02448,-0.06638,0.03682
2457,-0.07416,0.06390,-0.03749
2508,-0.07883,0.08968,-0.07086
2558,-0.02925,0.04860,-0.00078
2608,0.00163,-0.01077,-0.02278
2658,-0.01802,0.03992,0.00572
2708,-0.00948,0.02646,-0.00900
2758,-0.00948,0.02646,-0.00900
2808,-0.03606,-0.07497,0.04726
2858,0.03003,-0.04584,0.01573
2908,-0.00537,0.01929,-0.00595
2958,0.00789,-0.02940,0.00061
3008,-0.00925,0.02223,-0.01335
3058,0.01825,0.00845,-0.03749
3108,-0.01785,-0.01877,-0.01114
3159,0.02924,0.04868,-0.05066
3209,0.05251,-0.11469,0.03412
3273,0.08986,-0.12093,0.00404
3308,-0.03404,0.01149,-0.04634
3360,0.04463,-0.06808,-0.05278
3408,-0.05672,0.01442,-0.08318
3458,-0.01981,0.11385,0.01302
3507,-0.02550,0.07841,0.00806
3557,0.18716,0.08676,0.34427
3608,-0.13498,0.35587,0.32956
3658,-0.70146,0.74216,0.00375
3708,-1.31029,1.21008,-0.60243
3757,-0.02153,1.06694,-0.19949
3808,1.10370,-1.89774,0.82054
3858,1.58582,-2.78998,0.56310
3909,-0.04034,1.04752,-0.13588
3958,-0.86613,2.79575,-0.67290
4010,-0.08438,-0.23758,0.08449
4058,1.37598,-3.82089,0.84898
4109,-0.93195,1.14162,-0.65442
4158,-1.10268,2.80476,-0.67316
4208,0.40561,-1.66740,0.63460
4272,1.34399,-3.89226,0.98317
4309,-0.38332,0.29779,-0.04250
4358,-0.66718,2.15591,-0.04147
4408,1.36156,-3.19095,1.03123
4458,-0.36757,0.37173,0.00723
4510,-1.90813,4.47102,-0.86447
4559,0.20374,0.47295,0.38393
4609,2.27570,-5.77100,1.51329
4659,-0.88817,1.10220,-0.14549
4708,-1.56543,5.32162,-1.19713
4758,0.25421,0.85812,0.53337
4809,2.46103,-6.92271,1.18306
4858,-0.73976,1.71594,-0.51938
4913,-1.68248,4.62752,-0.65082
4959,1.25885,-3.19489,0.50023
5009,0.50381,-1.65776,0.20963
5058,-1.88458,3.51341,-0.64668
5109,-0.03062,0.57954,0.12642
5159,2.29866,-6.49924,1.05038
5209,-0.46175,-0.61760,0.23750
5273,-2.23674,4.08833,-0.88664
5309,-1.71832,3.44850,-0.77580
5360,2.40135,-6.07120,1.11165
5408,0.12059,-0.28481,-0.13231
5458,-2.01917,5.44154,-0.80161
5508,0.14662,-0.63585,-0.42758
5559,1.52202,-2.93735,0.23677
5608,-0.98206,2.36919,-0.57838
5659,-0.93466,2.67838,-0.38022
5708,1.78056,-3.87982,1.00809
5758,1.50713,-3.65039,0.70615
5809,-1.99350,4.94894,-0.49417
5858,-1.79466,5.66759,-1.03647
5908,0.89189,-2.13962,0.98376
5959,3.47868,-8.41582,1.59328
6008,-0.17995,1.26714,0.14583
6058,-2.23418,5.65129,-0.52513
6108,0.71527,-1.77243,0.59018
6157,0.90207,-2.29413,0.62659
6208,-1.27119,2.78996,-0.45187
6271,-1.18620,2.11758,-0.71776
6310,-0.36697,0.05518,-0.36435
6358,1.65613,-3.80424,0.55276
6408,-1.24385,3.19287,-0.96832
6458,-0.36670,1.83923,-0.39619
6508,1.43591,-4.60867,0.94234
6558,0.49065,-1.68819,0.37085
6608,-1.39713,4.30653,-0.49850
6658,-0.12283,1.39041,-0.30157
6710,0.36899,-3.37946,0.34232
6759,0.24348,-0.59578,-0.15874
6808,-1.37495,3.56543,-0.87006
6858,0.41269,-2.52101,0.09647
6909,0.81445,-1.88303,0.15974
6958,-1.10109,3.11180,-0.33496
7008,0.47128,0.97034,0.34364
7059,0.39224,-2.33832,0.34224
7108,-0.42833,2.26463,-0.10600
7158,-1.15176,1.04324,-0.09718
7208,1.85469,-3.91966,0.72850
7269,-0.21928,-0.32573,0.39619
7310,-1.47577,3.14897,-0.56171
7358,0.75894,-1.47153,0.62492
7408,0.53954,-1.77214,0.43469
7458,-0.92323,1.96378,-0.25992
7508,0.00421,0.76723,-0.13028
7558,1.15802,-2.90669,0.22720
7609,-0.32832,-0.00171,-0.40424
7662,-1.40523,2.46730,-0.74228
7709,0.49657,-0.51967,0.12883
7759,0.82162,-4.80418,0.11319
7808,-0.23985,0.46176,-0.14551
7858,-1.78799,4.28549,-0.53000
