time,distance
24,5.00000
58,5.00000
108,5.00000
181,5.00000
209,5.00000
258,5.00000
309,5.00000
358,5.00000
408,5.00000
458,5.00000
508,5.00000
558,5.00000
609,5.00000
659,5.00000
709,5.00000
759,5.00000
808,5.00000
858,5.00000
908,5.00000
958,5.00000
1008,5.00000
1058,5.00000
1108,5.00000
1158,5.00000
1221,5.00000
1259,5.00000
1308,5.00000
1358,5.00000
1408,5.00000
1458,5.00000
1508,5.00000
1558,5.00000
1608,5.00000
1658,5.00000
1708,5.00000
1759,5.00000
1808,5.00000
1858,5.00000
1908,5.00000
1958,5.00000
2009,5.00000
2058,5.00000
2109,5.00000
2159,5.00000
2221,5.00000
2259,5.00000
2308,5.00000
2358,5.00000
2407,5.00000
2457,5.00000
2508,5.00000
2558,5.00000
2608,5.00000
2658,5.00000
2708,5.00000
2758,5.00000
2809,5.00000
2858,5.00000
2908,5.00000
2958,5.00000
3008,5.00000
3058,5.00000
3109,5.00000
3159,5.00000
3209,5.00000
3273,5.00000
3308,5.00000
3360,5.00000
3408,5.00000
3458,5.00000
3508,5.00000
3557,5.00000
3608,5.00000
3658,5.00000
3708,5.00000
3757,5.00000
3808,5.00000
3858,5.00000
3910,5.00000
3958,5.00000
4010,5.00000
4058,5.00000
4109,5.00000
4158,5.00000
4209,5.00000
4272,5.00000
4309,5.00000
4358,5.00000
4409,5.00000
4458,5.00000
4510,5.00000
4560,5.00000
4609,5.00000
4659,5.00000
4709,5.00000
4758,5.00000
4809,5.00000
4859,5.00000
4913,5.00000
4959,5.00000
5009,5.00000
5059,5.00000
5109,5.00000
5159,5.00000
5209,5.00000
5273,5.00000
5309,5.00000
5360,5.00000
5409,5.00000
5458,5.00000
5508,5.00000
5559,5.00000
5608,5.00000
5659,5.00000
5709,5.00000
5758,5.00000
5809,5.00000
5859,5.00000
5908,5.00000
5959,5.00000
6009,5.00000
6059,5.00000
6108,5.00000
6157,5.00000
6208,5.00000
6271,5.00000
6310,5.00000
6359,5.00000
6408,5.00000
6458,5.00000
6509,5.00000
6558,5.00000
6608,5.00000
6659,5.00000
6710,5.00000
6759,5.00000
6809,5.00000
6858,5.00000
6909,5.00000
6959,5.00000
7008,5.00000
7059,5.00000
7109,5.00000
7158,5.00000
7208,5.00000
7269,5.00000
7310,5.00000
7358,5.00000
7408,5.00000
7459,5.00000
7509,5.00000
7558,5.00000
7609,5.00000
7662,5.00000
7709,5.00000
7759,5.00000
7808,5.00000
7858,5.00000
7908,5.00000
7958,5.00000
8008,5.00000
8058,5.00000
8110,5.00000
8159,5.00000
8208,5.00000
8269,5.00000
8308,5.00000
8358,5.00000
8408,5.00000
8459,5.00000
8508,5.00000
8559,5.00000
8609,5.00000
8659,5.00000
8708,5.00000
8759,5.00000
8809,5.00000
8859,5.00000
8909,5.00000
8958,5.00000
9008,5.00000
9059,5.00000
9109,5.00000
9159,5.00000
9208,5.00000
9268,5.00000
9308,5.00000
9358,5.00000
9408,5.00000
9458,5.00000
9508,5.00000
9558,5.00000
9609,5.00000
9659,5.00000
9708,5.00000
9758,5.00000
9808,5.00000
9859,5.00000
9908,5.00000
9958,5.00000
10008,5.00000
10058,5.00000
10108,5.00000
10159,5.00000
10209,5.00000
10276,5.00000
10310,5.00000
10358,5.00000
10408,5.00000
10458,5.00000
10508,5.00000
10558,5.00000
10608,5.00000
10659,5.00000
10709,5.00000
10759,5.00000
10808,5.00000
10859,5.00000
10908,5.00000
10958,5.00000
11008,5.00000
11059,5.00000
11109,5.00000
11158,5.00000
11208,5.00000
11274,5.00000
11308,5.00000
11358,5.00000
11409,5.00000
11459,5.00000
11509,5.00000
11559,5.00000
11609,5.00000
11658,5.00000
11708,5.00000
11760,5.00000
11809,5.00000
11858,5.00000
11908,5.00000
11958,5.00000
12007,5.00000
12058,5.00000
12109,5.00000
12159,5.00000
12208,5.00000
12271,5.00000
12307,5.00000
12357,5.00000
12409,5.00000
12458,5.00000
12511,5.00000
12558,5.00000
12608,5.00000
12658,5.00000
12708,5.00000
12758,5.00000
12810,5.00000
12858,5.00000
12908,5.00000
12958,5.00000
13008,5.00000
13058,5.00000
13108,5.00000
13157,5.00000
13208,5.00000
13274,5.00000
13308,5.00000
13358,5.00000
13408,5.00000
13459,5.00000
13508,5.00000
13558,5.00000
13608,5.00000
13658,5.00000
13709,5.00000
13760,5.00000
13807,5.00000
13859,5.00000
13909,5.00000
13958,5.00000
14009,5.00000
14059,5.00000
14109,5.00000
14159,5.00000
14208,5.00000
14273,5.00000
14335,5.00000
14408,5.00000
14458,5.00000
14508,5.00000
14558,5.00000
14608,5.00000
14658,5.00000
14707,5.00000
14757,5.00000
14808,5.00000
14859,5.00000
14910,5.00000
14959,5.00000
15008,5.00000
15059,5.00000
15108,5.00000
15159,5.00000
15209,5.00000
15261,5.00000
15320,5.00000
15359,5.00000
15408,5.00000
15458,5.00000
15509,5.00000
15558,5.00000
15608,5.00000
15659,5.00000
15708,5.00000
15759,5.00000
15808,5.00000
15858,5.00000
15908,5.00000
15959,5.00000
16008,5.00000
16059,5.00000
16109,5.00000
16157,5.00000
16209,5.00000
16258,5.00000
16321,5.00000
16358,5.00000
16409,5.00000
16458,5.00000
16508,5.00000
16558,5.00000
16609,5.00000
16658,5.00000
16709,5.00000
16758,5.00000
16808,5.00000
16859,5.00000
16909,5.00000
16958,5.00000
17010,5.00000
17058,5.00000
17108,5.00000
17160,5.00000
17208,5.00000
17258,5.00000
17308,5.00000
17370,5.00000
17408,5.00000
17459,5.00000
17508,5.00000
17558,5.00000
17609,5.00000
17660,5.00000
17709,5.00000
17759,5.00000
17809,5.00000
17859,5.00000
17909,5.00000
17960,5.00000
18009,5.00000
18059,5.00000
18108,5.00000
18158,5.00000
18209,5.00000
18259,5.00000
18309,5.00000
18412,5.00000
18427,5.00000
18458,5.00000
18511,5.00000
18559,5.00000
18608,5.00000
18658,5.00000
18709,5.00000
18758,5.00000
18808,5.00000
18858,5.00000
18909,5.00000
18959,5.00000
19008,5.00000
19060,5.00000
19109,5.00000
19158,5.00000
19209,5.00000
19258,5.00000
19308,5.00000
19378,5.00000
19409,5.00000
19458,5.00000
19509,5.00000
19559,5.00000
19609,5.00000
19659,5.00000
19708,5.00000
19759,5.00000
19809,5.00000
19860,5.00000
19908,5.00000
19960,5.00000
20008,5.00000
20059,5.00000
20108,5.00000
20158,5.00000
20209,5.00000
20258,5.00000
20309,5.00000
20375,5.00000
20409,5.00000
20458,5.00000
20509,5.00000
20558,5.00000
20608,5.00000
20658,5.00000
20709,5.00000
20758,5.00000
20808,5.00000
20859,5.00000
20908,5.00000
20958,5.00000
21009,5.00000
21059,5.00000
21109,5.00000
21158,5.00000
21208,5.00000
21260,5.00000
21308,5.00000
21374,5.00000
21410,5.00000
21459,5.00000
21508,5.00000
21559,5.00000
21607,5.00000
21657,5.00000
21707,5.00000
21758,5.00000
21808,5.00000
21860,5.00000
21909,5.00000
21958,5.00000
22008,5.00000
22058,5.00000
22109,5.00000
22159,5.00000
22209,5.00000
22259,5.00000
22308,5.00000
22386,5.00000
22408,5.00000
22458,5.00000
22507,5.00000
22558,5.00000
22608,5.00000
22658,5.00000
22708,5.00000
22758,5.00000
22808,5.00000
22859,5.00000
22908,5.00000
22958,5.00000
23008,5.00000
23058,5.00000
23109,5.00000
23159,5.00000
23208,5.00000
23259,5.00000
23308,5.00000
23374,5.00000
23408,5.00000
23459,5.00000
23507,5.00000
23558,5.00000
23608,5.00000
23658,5.00000
23708,5.00000
23758,5.00000
23808,5.00000
23858,5.00000
23908,5.00000
23957,5.00000
24010,5.00000
24058,5.00000
24109,5.00000
24158,5.00000
24209,5.00000
24259,5.00000
24309,5.00000
24374,5.00000
24408,5.00000
24459,5.00000
24508,5.00000
24557,5.00000
24609,5.00000
24658,5.00000
24708,5.00000
24759,5.00000
24809,5.00000
24858,5.00000
24908,5.00000
24960,5.00000
25008,5.00000
25058,5.00000
25108,5.00000
25158,5.00000
25209,5.00000
25258,5.00000
25308,5.00000
25370,5.00000
25410,5.00000
25458,5.00000
25509,5.00000
25557,5.00000
25607,5.00000
25657,5.00000
25708,5.00000
25758,5.00000
25809,5.00000
25858,5.00000
25908,5.00000
25958,5.00000
26008,5.00000
26058,5.00000
26108,5.00000
26159,5.00000
26209,5.00000
26258,5.00000
26309,5.00000
26414,5.00000
26427,5.00000
26458,5.00000
26508,5.00000
26558,5.00000
26608,5.00000
26658,5.00000
26707,5.00000
26759,5.00000
26808,5.00000
26859,5.00000
26911,5.00000
26960,5.00000
27008,5.00000
27058,5.00000
27109,5.00000
27159,5.00000
27209,5.00000
27259,5.00000
27309,5.00000
27358,5.00000
27420,5.00000
27460,5.00000
27508,5.00000
27558,5.00000
27610,5.00000
27658,5.00000
27708,5.00000
27758,5.00000
27808,5.00000
27859,5.00000
27909,5.00000
27958,5.00000
28008,5.00000
28058,5.00000
28108,5.00000
28159,5.00000
28209,5.00000
28259,5.00000
28308,5.00000
28359,5.00000
28408,5.00000
28469,5.00000
28510,5.00000
28561,5.00000
28609,5.00000
28658,5.00000
28707,5.00000
28758,5.00000
28808,5.00000
28858,5.00000
28908,5.00000
28958,5.00000
29008,5.00000
29059,5.00000
29109,5.00000
29159,5.00000
29208,5.00000
29258,5.00000
29308,5.00000
29358,5.00000
29409,5.00000
29470,5.00000
29508,5.00000
29559,5.00000
29608,5.00000
29657,5.00000
29707,5.00000
29759,5.00000
29807,5.00000
29859,5.00000
29909,5.00000
29959,5.00000
30008,5.00000
30058,5.00000
30108,5.00000
30158,5.00000
30208,5.00000
30260,5.00000
30310,5.00000
30359,5.00000
30408,5.00000
30479,5.00000
30516,5.00000
30558,5.00000
30610,5.00000
30662,5.00000
30707,5.00000
30757,5.00000
30808,5.00000
30858,5.00000
30908,5.00000
30958,5.00000
31008,5.00000
31059,5.00000
31109,5.00000
31159,5.00000
31208,5.00000
31258,5.00000
31308,5.00000
31358,5.00000
31408,5.00000
31470,5.00000
31509,5.00000
31560,5.00000
31609,5.00000
31658,5.00000
31708,5.00000
31757,5.00000
31809,5.00000
31859,5.00000
31909,5.00000
31959,5.00000
32008,5.00000
32058,5.00000
32108,5.00000
32158,5.00000
32208,5.00000
32258,5.00000
32310,5.00000
32358,5.00000
32408,5.00000
32468,5.00000
32511,5.00000
32558,5.00000
32608,5.00000
32659,5.00000
32708,5.00000
32759,5.00000
32808,5.00000
32858,5.00000
32908,5.00000
32958,5.00000
33008,5.00000
33059,5.00000
33108,5.00000
33160,5.00000
33209,5.00000
33262,5.00000
33308,5.00000
33359,5.00000
33409,5.00000
33479,5.00000
33508,5.00000
33558,5.00000
33608,5.00000
33658,5.00000
33708,5.00000
33758,5.00000
33808,5.00000
33858,5.00000
33908,5.00000
33959,5.00000
34009,5.00000
34058,5.00000
34109,5.00000
34158,5.00000
34209,5.00000
34258,5.00000
34309,5.00000
34358,5.00000
34408,5.00000
34474,5.00000
34533,5.00000
34558,5.00000
34608,5.00000
34657,5.00000
34708,5.00000
34758,5.00000
34808,5.00000
34858,5.00000
34908,5.00000
34957,5.00000
35009,5.00000
35058,5.00000
35110,5.00000
35160,5.00000
35208,5.00000
35259,5.00000
35308,5.00000
35360,5.00000
35408,5.00000
35470,5.00000
35509,5.00000
35558,5.00000
35609,5.00000
35659,5.00000
35708,5.00000
35759,5.00000
35809,5.00000
35858,5.00000
35909,5.00000
35959,5.00000
36009,5.00000
36058,5.00000
36110,5.00000
36159,5.00000
36209,5.00000
36259,5.00000
36309,5.00000
36358,5.00000
36409,5.00000
36473,5.00000
36509,5.00000
36558,5.00000
36609,5.00000
36658,5.00000
36707,5.00000
36758,5.00000
36809,5.00000
36859,5.00000
36908,5.00000
36958,5.00000
37008,5.00000
37058,5.00000
37109,5.00000
37158,5.00000
37208,5.00000
37258,5.00000
37310,5.00000
37359,5.00000
37409,5.00000
37470,5.00000
37509,5.00000
37558,5.00000
37608,5.00000
37659,5.00000
37708,5.00000
37758,5.00000
37808,5.00000
37858,5.00000
37908,5.00000
37959,5.00000
38009,5.00000
38058,5.00000
38108,5.00000
38158,5.00000
38208,5.00000
38258,5.00000
38310,5.00000
38357,5.00000
38408,5.00000
38490,5.00000
38508,5.00000
38558,5.00000
38608,5.00000
38658,5.00000
38708,5.00000
38757,5.00000
38807,5.00000
38859,5.00000
38908,5.00000
38959,5.00000
39008,5.00000
39059,5.00000
39108,5.00000
39158,5.00000
39209,5.00000
39258,5.00000
39309,5.00000
39359,5.00000
39408,5.00000
39471,5.00000
39510,5.00000
39559,5.00000
39608,5.00000
39659,5.00000
39708,5.00000
39759,5.00000
39810,5.00000
39859,5.00000
39908,5.00000
39958,5.00000
40007,5.00000
40059,5.00000
40108,5.00000
40158,5.00000
40210,5.00000
40259,5.00000
40308,5.00000
40359,5.00000
40408,5.00000
40459,5.00000
40519,5.00000
40559,5.00000
40609,5.00000
40658,5.00000
40709,5.00000
40758,5.00000
