time,x,y,z
8,-0.41595,6.31128,7.20488
57,-0.41595,6.31128,7.20488
108,-0.06583,6.37181,7.49376
181,0.26208,6.53423,7.52338
208,-0.00124,6.48349,7.52480
258,0.17563,6.52760,7.43898
308,0.28839,6.81575,7.17442
357,0.20738,6.51511,7.68086
408,0.16148,6.50771,7.41470
458,0.19191,6.60667,7.28001
507,0.23322,6.48007,7.58842
558,0.11372,6.63751,7.32227
608,0.38832,6.65501,7.35519
658,0.10092,6.55434,7.28120
709,0.30722,6.68925,7.41206
758,0.30598,6.66380,7.35915
807,0.23598,6.72020,7.24693
858,0.17091,6.64905,7.35696
908,0.22733,6.77684,7.35602
957,0.10506,6.63971,7.15543
1008,0.17001,6.62862,7.36172
1058,0.34267,6.74826,7.43839
1108,0.30630,6.66031,7.38925
1157,0.15424,6.66031,6.90878
1219,0.10611,6.58299,7.56071
1258,0.29555,6.76753,7.50816
1307,0.12050,6.68088,7.16167
1357,0.28677,6.69470,7.23412
1407,0.09801,6.68694,7.32497
1457,0.10645,6.69690,7.12624
1507,0.10692,6.74147,7.53020
1557,0.06613,6.71210,7.35600
1607,0.07249,6.70677,7.11595
1657,0.16319,6.73207,7.51439
1708,0.10437,6.69965,6.91158
1758,0.23940,6.74017,7.54478
1807,0.14658,6.74448,7.35606
1858,-0.04880,6.64690,7.08878
1908,0.15573,6.71255,7.44460
1958,0.08069,6.89058,6.98502
2008,0.20959,6.72552,7.46745
2058,0.21564,6.75876,7.31612
2108,0.33733,7.01994,7.07066
2158,-0.09474,6.70280,7.26306
2220,0.07655,6.52908,7.41461
2258,-0.03854,6.58995,7.41246
2307,-0.39590,6.85187,6.85782
2357,-0.08722,6.92641,6.93079
2407,0.24928,7.14803,6.61157
2457,0.36821,6.98431,7.15324
2508,-0.05704,6.83934,7.01265
2558,0.07576,6.82652,7.10815
2608,0.13036,6.95363,7.14073
2658,0.03336,6.89038,7.14467
2708,0.07367,6.90422,7.04901
2758,0.07367,6.90422,7.04901
2808,0.11324,6.92505,7.01616
2858,0.41501,6.99461,7.46220
2908,0.10362,6.98793,6.85284
2958,0.44263,7.06100,7.20892
3008,0.05472,6.95766,6.89690
3058,0.15080,6.94485,6.85551
3108,0.20470,6.91959,7.28276
3158,0.09399,7.00418,6.66391
3208,0.06961,6.91116,7.13251
3273,0.31129,7.32419,6.67128
3308,0.25708,7.26031,6.83217
3359,0.09669,7.17265,6.99403
3407,0.16762,7.10222,6.89966
3457,-0.10831,6.84464,6.86047
3507,-0.15575,6.92944,6.75543
3557,-0.07004,7.09799,6.49297
3608,0.54518,7.61024,6.86206
3658,0.67972,8.00174,5.76588
3707,0.33798,7.99326,8.95312
3757,-2.98773,5.40843,7.87473
3807,-2.24731,6.37598,4.66556
3858,2.45006,8.36177,7.50252
3908,1.57964,7.53233,7.13266
3958,0.44069,7.44659,4.96104
4009,-4.04865,4.94751,3.59756
4058,3.77267,9.54530,7.86560
4108,2.25549,8.17424,7.86037
4158,-1.73137,5.88797,4.44466
4208,-3.57346,6.31961,3.46385
4271,4.44981,10.09180,8.11256
4308,5.20656,9.27989,7.09433
4357,-2.49957,5.42757,3.43005
4408,0.68224,7.23776,4.33607
4457,5.03419,9.72798,7.93336
4509,-0.11674,6.60844,8.38805
4558,-3.82672,5.49338,3.60988
4609,3.73941,11.41353,9.17891
4658,6.46591,10.65991,12.19728
4708,2.30496,5.95872,8.64519
4757,-6.12370,4.31873,0.51387
4808,3.45309,8.79063,8.57257
4858,4.00569,5.97923,9.31882
4908,-1.39058,4.16898,2.05429
4958,-1.89012,4.38342,2.95999
5008,4.08722,7.19156,6.46553
5058,0.71985,6.61203,6.68141
5108,-2.85321,6.01869,2.28687
5158,1.71378,9.32274,7.10788
5208,6.04929,10.48289,9.60245
5271,2.55588,9.31781,9.97717
5308,-1.02213,6.15253,7.35065
5360,2.65126,8.57953,10.08725
5408,7.41254,7.62915,10.96262
5457,2.72626,6.09041,5.50952
5508,-2.63693,3.09013,3.53871
5558,1.54475,5.29457,6.57829
5608,1.79161,5.09738,5.47937
5658,-2.59422,3.22664,3.01971
5708,-1.22319,5.34108,2.74292
5758,5.13498,9.44411,9.14854
5808,5.64169,11.48846,10.33611
5858,-1.49612,7.22780,10.95494
5907,-6.41742,5.80605,3.60487
5959,4.67159,8.20096,10.21379
6008,8.24768,8.40306,10.26837
6058,-1.51297,3.74033,6.84070
6107,-2.08577,4.47293,3.77982
6157,3.44106,5.71825,7.99121
6208,3.43071,6.55455,5.70093
6270,-2.05707,4.11232,2.67955
6309,-2.83649,3.69104,3.01648
6358,2.13513,7.06888,6.37331
6407,1.82843,8.53178,8.18758
6458,-5.53651,6.37614,5.34010
6508,0.06798,8.45076,6.33638
6557,5.85977,8.94859,14.83455
6607,2.77121,7.82480,10.24594
6658,-1.06747,5.12839,2.51570
6709,0.87650,5.16725,7.43806
6758,3.25436,6.76306,9.77986
6808,-0.73589,4.82780,2.30273
6857,-2.66188,4.42334,4.12466
6908,3.37839,6.52725,7.29706
6958,0.77151,6.84740,6.11270
7008,-1.89973,6.49617,3.73354
7058,2.74689,9.67365,7.72163
7108,0.85432,8.16518,11.93781
7158,-1.95341,7.91640,11.48067
7207,-0.33206,5.21976,10.35780
7269,4.04268,9.13515,11.01520
7309,-1.00424,3.65976,7.89217
7358,-1.73651,4.17903,4.40886
7408,3.59941,6.39774,6.95900
7458,1.61237,4.84700,6.93387
7508,0.14214,4.54156,3.71458
7557,1.15671,6.00816,4.30339
7608,2.93721,7.48041,7.45709
7661,0.53317,7.50511,8.56293
7708,-1.64975,7.23996,5.18234
7758,3.42203,8.21979,13.10608
7808,4.32735,7.29860,13.81512
7858,1.52684,6.04770,7.27361
7907,-1.09164,3.13210,5.62173
7957,2.40909,5.42096,7.99602
8007,0.71872,4.76442,8.65968
8058,0.37195,5.09560,5.09431
8108,-1.23112,4.61824,3.11946
8158,1.03798,5.70537,7.29955
8207,3.15395,7.82297,8.07755
8268,0.81036,7.42255,6.82175
8308,-0.20193,7.03000,7.68460
8358,5.00288,10.68660,9.50677
8407,1.54790,5.36884,16.67113
8458,-1.00415,4.19560,8.78181
8507,1.01176,5.74519,6.28110
8558,2.02937,4.14569,10.64003
8608,0.88814,3.74898,6.57353
8658,0.06754,4.71175,2.36278
8707,2.24950,6.11121,6.96637
8758,0.50577,4.20230,8.38237
8808,-0.64578,5.40594,6.37013
8858,1.71205,7.11952,6.93594
8908,-0.46135,6.29599,10.10057
8958,1.09987,8.85144,5.33508
9008,1.60402,8.07933,7.69023
9058,-1.19127,4.99417,10.99742
9108,-0.04997,4.46201,6.75258
9158,3.04520,4.81572,8.99110
9207,0.87775,4.17844,10.59700
9268,-1.18336,2.94710,7.38515
9308,-0.79828,4.48201,3.66371
9358,1.47157,5.12280,4.95569
