time,lx
12,1339.41943
64,1308.43079
111,1308.43079
161,1237.66772
211,1237.66772
261,1206.40759
311,1206.40759
393,1194.03101
411,1194.03101
461,1184.55359
512,1184.55359
561,1173.07483
611,1173.07483
661,1166.92761
711,1166.92761
761,1164.63452
811,1164.63452
863,1165.37646
911,1165.37646
962,1166.00000
1011,1166.00000
1061,1157.02417
1111,1157.02417
1161,1147.47070
1211,1147.47070
1261,1147.04932
1312,1147.04932
1374,1153.50098
1412,1153.50098
1462,1167.06421
1511,1167.06421
1561,1183.04736
1611,1183.04736
1662,1196.98889
1711,1196.98889
1761,1202.37134
1811,1202.37134
1861,1205.06824
1911,1205.06824
1961,1203.92212
2011,1203.92212
2061,1188.56665
2111,1188.56665
2161,1170.96216
2211,1170.96216
2261,1170.15259
2312,1170.15259
2373,1172.00000
2411,1172.00000
2461,1180.98474
2511,1180.98474
2561,1190.45276
2611,1190.45276
2661,1190.94043
2711,1190.94043
2761,1173.40845
2812,1173.40845
2862,1159.30591
2913,1159.30591
2962,1150.54370
3011,1150.54370
3061,1143.88916
3111,1143.88916
3161,1144.06323
3211,1144.06323
3261,1147.07434
3311,1147.07434
3375,1154.85571
3412,1154.85571
3462,1165.57874
3513,1165.57874
3561,1163.45874
3611,1163.45874
3661,1158.92285
3711,1158.92285
3761,1135.81885
3811,1135.81885
3861,1120.48938
3911,1120.48938
3961,1123.47998
4012,1123.47998
4061,1163.21973
4112,1163.21973
4162,1163.21973
4212,1183.44189
4262,1183.44189
4311,1148.38049
4377,1148.38049
4422,1102.52539
4464,1102.52539
4512,1050.78967
4562,1050.78967
4612,1031.62134
4661,1031.62134
4712,1039.90442
4762,1039.90442
4811,977.83301
4862,977.83301
4912,952.15503
4962,952.15503
5012,968.29395
5062,968.29395
5112,889.20361
5163,889.20361
5212,889.20361
5262,841.57715
5313,841.57715
5374,789.85730
5411,789.85730
5461,809.19812
5511,809.19812
5561,838.65002
5612,838.65002
5661,917.83832
5711,917.83832
5762,917.83832
5813,2079.63965
5863,2079.63965
5911,1457.78833
5961,1457.78833
6011,896.71613
6062,896.71613
6111,917.31213
6161,917.31213
6212,952.93433
6261,952.93433
6311,958.06152
6372,958.06152
6411,977.64941
6461,977.64941
6511,998.36536
6561,998.36536
6611,997.09375
6661,997.09375
6711,967.64191
6761,967.64191
6811,1005.31323
6861,1005.31323
6911,1033.51575
6961,1033.51575
7011,1008.26685
7061,1008.26685
7111,962.84106
7161,962.84106
7212,981.22559
7261,981.22559
7311,1005.01331
7383,1005.01331
7412,1060.92065
7461,1060.92065
7512,1120.67688
7562,1120.67688
7611,1051.03198
7662,1051.03198
7711,994.03455
7761,994.03455
7812,1056.00464
7861,1056.00464
7912,1081.45752
7961,1081.45752
8012,1097.01624
8062,1097.01624
8111,1134.38135
8162,1134.38135
8211,1242.96765
8263,1242.96765
8312,1155.05310
8376,1155.05310
8413,1155.05310
8462,1148.85083
8511,1177.53992
8561,1177.53992
8612,1172.43079
8662,1172.43079
8711,1189.04456
8761,1189.04456
8812,1212.54871
8861,1212.54871
8911,1254.10059
8962,1254.10059
9011,1238.91626
9063,1238.91626
9112,1248.55249
9161,1248.55249
9212,1284.59167
9261,1284.59167
9311,1300.15479
9374,1300.15479
9411,1236.10840
9461,1236.10840
9511,1165.99133
9562,1165.99133
9613,1202.70789
9662,1202.70789
9712,1280.31580
9763,1280.31580
9811,1271.57422
9861,1271.57422
9911,1283.79761
9962,1283.79761
10011,1237.26807
10061,1237.26807
10112,1222.08838
10162,1222.08838
10211,1227.00000
10261,1227.00000
10311,1201.53601
10373,1201.53601
10412,1201.53601
10462,1099.07190
10511,1099.07190
10561,627.61859
10612,627.61859
10662,359.96747
10711,359.96747
10762,253.18002
10811,253.18002
10862,217.00677
10911,217.00677
10962,198.76578
11011,198.76578
11061,187.12424
11111,187.12424
11161,186.07761
11211,186.07761
11261,193.23447
11311,193.23447
11382,193.23447
11412,207.77985
11461,207.77985
11511,276.04572
11561,276.04572
11611,466.14612
11661,466.14612
11712,712.64197
11761,712.64197
11812,820.91418
11866,820.91418
11912,820.91418
11961,856.53149
12011,856.53149
12061,856.28296
12111,856.28296
12162,853.00000
12212,853.00000
12262,832.22485
12312,832.22485
12395,783.37988
12428,783.37988
12461,783.37988
12511,764.23138
12561,764.23138
12611,801.20825
12661,801.20825
12711,801.20825
12762,824.39581
12812,824.39581
12861,834.67328
12912,834.67328
12961,797.03925
13012,797.03925
13061,776.62433
13112,776.62433
13161,781.51782
13212,781.51782
13262,774.30432
13311,774.30432
13376,810.76508
13412,810.76508
13461,773.63257
13512,773.63257
13561,773.63257
13612,746.70526
13661,746.70526
13711,781.72015
13761,781.72015
13811,836.44470
13862,836.44470
13911,836.44470
13963,813.77417
14011,813.77417
14062,799.97192
14113,799.97192
14162,761.07758
14211,761.07758
14262,747.45764
14312,747.45764
14373,747.45764
14411,756.57507
14461,772.44287
14511,772.44287
14561,763.44006
14611,763.44006
14661,757.00000
14712,757.00000
14761,757.00000
14811,733.14355
14861,733.14355
14911,789.80200
14961,789.80200
15012,789.80200
15061,881.83276
15111,881.83276
15161,925.48022
15211,925.48022
15261,946.96924
15311,946.96924
15374,1013.36115
15412,1013.36115
15462,1013.36115
15511,1017.53992
15562,993.86938
15611,993.86938
15663,992.09192
15711,992.09192
15762,1024.96497
15812,1024.96497
15861,1014.74414
15911,1014.74414
15961,1004.00000
16011,1004.00000
16067,997.08075
16112,997.08075
16161,1059.77051
16211,1059.77051
16261,1054.36865
16311,1054.36865
16361,1086.79761
16428,1086.79761
16463,1086.79761
16510,1047.64368
16561,1033.10681
16611,1033.10681
16661,996.71252
16711,996.71252
16761,1054.98315
16812,1054.98315
16861,1023.16565
16911,1023.16565
16961,972.02588
17011,972.02588
17061,919.20752
17112,919.20752
17162,975.56287
17211,975.56287
17262,983.39368
17312,983.39368
17364,1044.00464
17428,1044.00464
17462,1044.00464
17511,1005.09668
17561,972.00000
17611,972.00000
17661,959.52887
17711,959.52887
17761,957.44006
17812,957.44006
17861,972.12482
17911,972.12482
17962,940.92529
18011,940.92529
18061,907.43225
18112,907.43225
18162,927.70813
18211,927.70813
18261,927.70813
18311,907.71118
18364,944.05792
18430,944.05792
18462,944.05792
18511,920.60828
18561,920.60828
18611,788.23444
18661,788.23444
18711,788.23444
18761,468.24750
18811,468.24750
18862,290.86328
18911,290.86328
18961,212.19952
19012,212.19952
19061,178.71497
19111,178.71497
19161,164.46741
19212,164.46741
19261,163.38684
19311,163.38684
19362,173.61047
19411,173.61047
19472,189.03345
19511,189.03345
19561,235.14563
19611,235.14563
19665,353.27466
19712,353.27466
19761,623.17322
19812,623.17322
19862,623.17322
19912,974.89563
19961,974.89563
20011,1105.94165
20061,1105.94165
20112,1138.86047
20161,1138.86047
20212,1146.13257
20261,1146.13257
20311,1149.38428
20361,1149.38428
20411,1163.13989
20506,1163.13989
20513,1174.53809
20562,1174.53809
20611,1184.50171
20661,1184.50171
20711,1155.14722
20761,1155.14722
20811,1157.98804
20861,1157.98804
20913,1171.51721
20961,1171.51721
21012,1196.10547
21061,1196.10547
21112,1193.63184
21161,1193.63184
21211,1196.90552
21262,1196.90552
21311,1221.01489
21361,1221.01489
21412,1248.57690
21475,1248.57690
21513,1192.74890
21561,1192.74890
21611,1098.16846
21661,1098.16846
21711,1073.45764
21761,1073.45764
21812,1136.68799
21863,1136.68799
21912,1165.37231
21961,1165.37231
22011,1191.51941
22062,1191.51941
22112,1203.00000
22161,1203.00000
22212,1124.97632
22262,1124.97632
22314,1100.02661
22363,1100.02661
22411,1115.94897
22476,1115.94897
22514,1121.00000
22564,1121.00000
22611,1170.83728
22662,1170.83728
22711,1156.94580
22762,1156.94580
22812,1154.44739
22861,1154.44739
22912,1155.50842
22962,1155.50842
23011,1195.08545
23062,1195.08545
23112,1208.45581
23161,1208.45581
23211,1244.77429
23261,1244.77429
23312,1248.83777
23362,1248.83777
23411,1210.77930
23461,1210.77930
23522,1127.85144
23563,1127.85144
23611,1155.85901
23664,1155.85901
23711,1193.05151
23761,1193.05151
23812,1200.05286
23861,1200.05286
23911,1207.89111
23962,1207.89111
24012,1205.49573
24061,1205.49573
24113,1214.05054
24161,1214.05054
24212,1228.63672
24262,1228.63672
24311,1219.86768
24361,1219.86768
24411,1216.07935
24462,1216.07935
24557,1203.94336
24563,1203.94336
24611,1203.94336
24661,1152.44775
24711,1170.41968
24761,1170.41968
24811,1194.89075
24861,1194.89075
24911,1194.89075
24966,1242.37012
25011,1229.15894
25061,1229.15894
25111,1247.09668
25161,1247.09668
25211,1236.35583
25262,1236.35583
25312,1267.15344
25361,1267.15344
25411,1261.78101
25462,1261.78101
25524,1261.78101
25561,1238.72437
25612,1238.72437
25662,1255.02295
25711,1255.02295
25761,1213.01636
25811,1213.01636
25861,1195.49426
25911,1195.49426
25963,1170.41699
26011,1170.41699
26062,1220.98181
26112,1220.98181
26161,1226.83203
26212,1226.83203
26261,1217.00000
26311,1217.00000
26362,1202.59644
26412,1202.59644
26462,1188.41321
26530,1188.41321
26561,1173.90967
26612,1173.90967
26661,1172.46667
26711,1172.46667
26761,1094.96045
26811,1094.96045
26861,907.51434
26911,907.51434
26962,907.51434
27011,520.87317
27060,520.87317
27110,349.69153
27161,349.69153
27211,292.68292
27261,292.68292
27311,277.75647
27364,277.75647
27412,271.59073
27461,271.59073
27528,289.94061
27561,289.94061
27610,281.85333
27661,281.85333
27711,270.55188
27762,270.55188
27811,266.92056
27862,266.92056
27913,269.46664
27962,269.46664
28011,268.92065
28061,268.92065
28112,262.51404
28162,262.51404
28211,260.68866
28262,260.68866
28311,255.46118
28361,255.46118
28411,268.88934
28462,268.88934
28527,292.59998
28562,292.59998
28611,304.15576
28661,304.15576
28711,328.03369
28761,328.03369
28812,353.19852
28861,353.19852
