time,distance
12,5.00000
64,5.00000
111,5.00000
161,5.00000
211,5.00000
261,5.00000
311,5.00000
394,5.00000
411,5.00000
461,5.00000
512,5.00000
561,5.00000
611,5.00000
661,5.00000
711,5.00000
761,5.00000
811,5.00000
863,5.00000
911,5.00000
962,5.00000
1011,5.00000
1061,5.00000
1111,5.00000
1161,5.00000
1211,5.00000
1261,5.00000
1312,5.00000
1374,5.00000
1412,5.00000
1462,5.00000
1511,5.00000
1561,5.00000
1612,5.00000
1662,5.00000
1711,5.00000
1761,5.00000
1811,5.00000
1861,5.00000
1911,5.00000
1961,5.00000
2011,5.00000
2061,5.00000
2111,5.00000
2161,5.00000
2211,5.00000
2261,5.00000
2312,5.00000
2373,5.00000
2411,5.00000
2461,5.00000
2511,5.00000
2561,5.00000
2611,5.00000
2661,5.00000
2711,5.00000
2761,5.00000
2812,5.00000
2862,5.00000
2913,5.00000
2963,5.00000
3011,5.00000
3061,5.00000
3111,5.00000
3161,5.00000
3212,5.00000
3261,5.00000
3312,5.00000
3375,5.00000
3412,5.00000
3462,5.00000
3513,5.00000
3561,5.00000
3611,5.00000
3661,5.00000
3712,5.00000
3761,5.00000
3811,5.00000
3861,5.00000
3911,5.00000
3961,5.00000
4012,5.00000
4061,5.00000
4112,5.00000
4162,5.00000
4212,5.00000
4262,5.00000
4311,5.00000
4377,5.00000
4422,5.00000
4464,5.00000
4512,5.00000
4562,5.00000
4612,5.00000
4661,5.00000
4712,5.00000
4762,5.00000
4811,5.00000
4862,5.00000
4912,5.00000
4962,5.00000
5013,5.00000
5062,5.00000
5112,5.00000
5163,5.00000
5212,5.00000
5262,5.00000
5313,5.00000
5374,5.00000
5411,5.00000
5461,5.00000
5511,5.00000
5561,5.00000
5612,5.00000
5661,5.00000
5711,5.00000
5762,5.00000
5813,5.00000
5863,5.00000
5911,5.00000
5961,5.00000
6011,5.00000
6062,5.00000
6111,5.00000
6161,5.00000
6212,5.00000
6261,5.00000
6311,5.00000
6372,5.00000
6411,5.00000
6461,5.00000
6511,5.00000
6561,5.00000
6611,5.00000
6661,5.00000
6711,5.00000
6761,5.00000
6811,5.00000
6861,5.00000
6911,5.00000
6961,5.00000
7011,5.00000
7061,5.00000
7111,5.00000
7161,5.00000
7212,5.00000
7262,5.00000
7312,5.00000
7383,5.00000
7412,5.00000
7461,5.00000
7512,5.00000
7562,5.00000
7611,5.00000
7662,5.00000
7711,5.00000
7761,5.00000
7812,5.00000
7861,5.00000
7912,5.00000
7961,5.00000
8012,5.00000
8062,5.00000
8111,5.00000
8162,5.00000
8211,5.00000
8264,5.00000
8312,5.00000
8376,5.00000
8413,5.00000
8462,5.00000
8511,5.00000
8561,5.00000
8612,5.00000
8662,5.00000
8711,5.00000
8761,5.00000
8812,5.00000
8861,5.00000
8911,5.00000
8962,5.00000
9011,5.00000
9063,5.00000
9112,5.00000
9161,5.00000
9212,5.00000
9261,5.00000
9311,5.00000
9374,5.00000
9411,5.00000
9461,5.00000
9511,5.00000
9562,5.00000
9613,5.00000
9662,5.00000
9712,5.00000
9763,5.00000
9811,5.00000
9861,5.00000
9911,5.00000
9962,5.00000
10011,5.00000
10061,5.00000
10112,5.00000
10162,5.00000
10211,5.00000
10261,5.00000
10312,5.00000
10373,5.00000
10412,5.00000
10462,5.00000
10511,5.00000
10561,5.00000
10612,5.00000
10662,5.00000
10711,5.00000
10762,5.00000
10811,5.00000
10862,5.00000
