time,azimuth
12,95
65,84
111,89
161,89
211,87
261,92
311,90
394,91
411,96
461,89
512,91
561,93
611,89
661,93
711,92
761,95
811,91
863,92
911,89
962,96
1011,90
1061,92
1111,90
1161,84
1211,96
1261,96
1312,92
1374,91
1412,94
1462,85
1511,98
1561,97
1612,86
1662,94
1711,90
1761,94
1811,94
1861,86
1911,90
1962,93
2011,94
2061,87
2111,90
2161,91
2211,92
2261,92
2312,96
2373,91
2411,92
2461,94
2511,99
2561,96
2611,91
2661,89
2711,94
2761,92
2812,93
2862,97
2913,92
2963,88
3011,95
3062,92
3111,93
3161,91
3212,94
3261,94
3312,95
3375,99
3412,97
3462,93
3513,93
3561,91
3611,95
3661,89
3712,92
3761,97
3811,94
3861,95
3911,88
3961,94
4012,93
4061,90
4112,94
4162,95
4212,97
4262,99
4311,92
4377,94
4422,94
4464,94
4512,92
4562,80
4612,88
4661,100
4712,89
4762,99
4811,105
4862,108
4912,97
4962,101
5013,94
5062,98
5112,93
5163,108
5212,123
5262,106
5313,92
5374,129
5411,96
5461,104
5511,91
5561,98
5612,109
5661,90
5711,109
5762,82
5813,142
5863,85
5911,79
5961,99
6011,116
6062,108
6111,99
6161,120
6212,106
6261,104
6311,115
6373,77
6411,140
6462,103
6511,124
6561,136
6611,113
6661,90
6711,118
6762,112
6811,94
6862,112
6911,95
6961,110
7011,96
7062,84
7111,102
7161,118
7212,114
7262,100
7312,117
7383,108
7412,92
7461,134
7512,94
7562,-175
7611,119
7662,110
7711,-178
7761,99
7812,95
7861,110
7912,118
7961,101
8012,120
8062,92
8111,103
8162,143
8211,81
8264,118
8312,130
8376,126
8413,117
8462,111
8511,107
8561,113
8612,127
8662,99
8711,153
8761,113
8812,176
8861,153
8911,73
8962,98
9011,126
9063,129
9112,111
9161,119
9212,92
9262,-81
9311,115
9374,54
9411,97
9461,112
9511,127
9562,119
9613,123
9662,109
9712,90
9763,86
9811,92
9861,47
9911,152
9962,61
10011,-64
10061,53
10112,48
10162,63
10211,84
10262,80
10312,86
10373,92
10412,122
10462,120
10511,172
10561,-158
10612,142
10662,130
10711,176
10762,-168
10811,177
10862,-175
10911,-174
10962,-166
11011,-176
11061,-172
11111,-165
11162,-163
11211,-166
11261,-153
