time,x,y,z
11,-0.66609,5.91151,7.61266
64,0.91634,6.71255,7.76591
111,-0.01236,6.34584,6.91167
161,0.42784,6.48195,7.68285
211,0.26552,6.40158,7.87502
260,0.09099,6.39603,7.53487
310,0.43768,6.37450,7.82607
392,0.26530,6.38231,7.43085
411,0.27483,6.50650,7.37181
461,0.27742,6.51579,7.32394
511,0.22118,6.58493,7.23827
560,0.06824,6.46716,7.59933
611,0.12021,6.47673,7.71254
660,0.16510,6.58989,7.33615
710,0.34297,6.54172,7.34441
761,0.29527,6.55614,7.56041
810,-0.02841,6.36984,7.09776
862,0.22691,6.45578,7.54849
911,0.36583,6.47420,7.59486
961,0.11406,6.43712,7.42378
1010,0.22197,6.45775,7.60629
1060,0.29904,6.56508,7.88672
1110,0.09067,6.42992,7.42075
1161,0.69400,6.68394,7.38071
1210,-0.03146,6.49124,7.20757
1260,0.28012,6.67293,7.68494
1311,0.28502,6.53807,7.75072
1373,0.23326,6.47523,7.42122
1411,0.16148,6.45245,7.27769
1461,0.02235,6.47545,7.44759
1511,0.23083,6.47386,7.73106
1560,-0.09714,6.45218,7.11314
1611,0.35748,6.61328,7.71672
1660,-0.04396,6.43913,7.09048
1711,0.13107,6.54649,7.53575
1761,-0.09271,6.47049,7.50748
1811,0.05170,6.47560,7.14326
1861,0.27676,6.56371,7.87091
1910,-0.20845,6.45563,7.19412
1961,0.25436,6.65353,7.53328
2010,-0.03189,6.57280,7.25200
2061,0.41486,6.80766,7.38264
2110,0.28682,6.70915,7.33640
2160,0.08215,6.67900,7.19908
2211,-0.01900,6.57829,7.35564
2261,0.21712,6.60956,7.38606
2311,0.07927,6.71178,7.14801
2372,0.09055,6.58853,7.48175
2411,-0.15184,6.53374,7.04108
2460,0.35985,6.64180,7.58736
2510,-0.03181,6.57578,7.41800
2561,-0.11794,6.62119,7.09291
2611,0.12331,6.50531,7.71327
2660,-0.08113,6.58321,7.09624
2711,0.24309,6.82474,7.64619
2761,-0.14841,6.56651,7.47787
2812,0.12163,6.75751,6.85553
2861,0.12688,6.62088,7.39935
2913,0.02391,6.63554,7.20993
2962,0.25204,6.89714,7.28796
3011,-0.09309,6.63171,7.28279
3061,0.24937,6.92024,6.89215
3110,0.05324,6.72681,7.49849
3161,0.04533,6.69025,7.00226
3211,0.37383,6.77429,7.54808
3260,-0.05087,6.54901,7.32779
3311,0.33095,6.70825,7.42612
3374,0.08829,6.70050,6.96648
3411,-0.04701,6.58229,7.10669
3462,-0.20563,6.98358,7.01358
3512,0.15886,7.39146,6.83698
3560,0.64160,7.06508,7.76939
3610,-0.28062,6.33379,5.54805
3660,0.67880,7.08279,6.89278
3711,0.30904,7.04643,7.26669
3760,0.10048,7.04295,7.25586
3810,-0.55748,6.94022,5.85510
3860,-0.41545,7.28169,5.74855
3911,-0.05849,7.54668,6.40906
3961,-0.58479,7.46729,7.55470
4012,-0.23068,7.80534,7.10228
4060,-0.19740,7.62137,5.86189
4111,-0.51674,6.66249,6.47424
4161,-0.81821,6.58531,4.82339
4211,-0.83400,6.51126,5.73421
4261,-1.13954,6.99449,6.04587
4310,0.12411,8.16367,7.16409
4376,-0.59138,8.28491,7.20700
4420,-0.38695,8.93268,8.06938
4461,0.27589,9.41249,11.07675
4511,0.59009,7.67879,9.40962
4561,1.53477,7.07280,8.99474
4611,0.51189,5.01530,9.19276
4661,1.17322,5.71120,7.83423
4711,0.73790,5.76544,4.71600
4761,0.34259,5.34889,4.24661
4810,0.19655,4.59172,4.43036
4861,-0.14485,4.75114,4.00703
4911,1.17082,6.29358,5.07422
4961,0.19266,7.39375,5.53262
5011,2.20496,10.45973,7.81557
5061,0.86104,10.15706,11.21672
5111,1.81158,11.24646,9.74245
5162,-0.00192,7.06911,11.09895
5212,-0.33301,5.20970,9.03352
5261,-0.68289,6.18922,4.47441
5312,1.51062,6.65778,6.72466
5374,0.14926,4.46487,7.68382
5410,1.22380,4.55074,5.88097
5460,0.15981,4.98024,2.88875
5511,1.07066,6.47580,4.43523
5561,0.92683,7.75136,6.15244
5611,-0.88571,8.70108,5.63367
5661,0.91400,9.49796,10.26147
5711,-0.21965,9.09305,8.00369
5762,1.71057,8.39316,11.25714
5813,-0.10521,5.85304,11.12871
5863,2.33142,7.29546,6.12822
5911,2.69415,6.29289,3.85144
5960,0.35165,4.70552,6.64273
6011,-0.42125,4.41533,4.89005
6061,-0.67349,5.27579,2.77333
6110,0.42542,6.16928,4.38052
6161,-0.41389,6.30188,6.69815
6211,0.77342,10.18806,6.94228
6260,1.27144,9.96225,10.42300
6310,-0.74361,9.79428,7.71315
6372,1.91809,8.73160,12.30119
6411,-0.06256,6.06969,10.92047
6461,0.12801,6.69699,4.29774
6510,-3.34290,5.40677,4.56381
