time,dB(SPL)
16889,25.57507
16940,25.57507
16989,25.57507
17040,25.57507
17090,25.57507
17140,26.44439
17190,25.57507
17282,25.57507
17295,25.57507
17340,25.57507
17390,34.64788
17440,27.95880
17490,25.57507
17540,25.57507
17590,25.57507
17640,25.10545
17690,25.57507
17739,25.57507
17789,25.57507
17839,25.57507
17889,25.57507
17939,25.57507
17989,25.57507
18040,25.57507
18089,25.57507
18139,25.57507
18189,26.44439
18239,26.44439
18301,25.57507
18340,25.10545
18389,25.57507
18440,25.57507
18490,25.57507
18539,25.57507
18589,25.57507
18639,25.57507
18689,25.57507
18748,25.57507
18789,25.57507
18839,31.59567
18889,83.27932
18939,53.33036
18989,25.57507
19040,39.36966
19090,25.57507
19140,25.10545
19189,25.57507
19239,25.57507
19300,26.44439
19340,25.57507
19390,25.57507
19440,25.57507
19490,25.57507
19540,25.57507
19590,25.57507
19640,25.57507
19690,25.57507
19740,25.10545
19790,25.57507
19840,25.57507
19890,25.57507
19940,25.57507
19990,27.95880
20039,25.10545
20090,25.57507
20140,25.57507
20190,26.44439
20239,25.57507
20300,25.10545
20339,25.57507
20389,27.23456
20439,25.57507
20489,25.57507
20540,25.57507
20590,28.62728
20640,25.10545
20690,26.84845
20739,25.57507
20790,25.57507
20840,25.57507
20890,25.57507
20940,25.57507
20990,25.57507
21039,25.10545
21090,25.57507
21140,25.57507
21189,25.57507
21240,54.23614
21301,52.48564
21341,40.90646
21393,55.87581
21440,57.52436
21490,58.89952
21540,65.02303
21590,73.10469
21640,67.22700
21690,78.70914
21740,89.74333
21790,84.35494
21839,89.54387
21889,77.22949
21939,75.73503
21990,80.11905
22040,71.55902
22090,71.17657
22140,73.95505
22190,85.30438
22240,73.29284
22300,73.45119
22340,70.69321
22389,77.96792
22439,70.85651
22489,72.94766
22539,72.01075
22589,70.19749
22639,72.68350
22689,88.49959
22739,89.74871
22790,89.73597
22840,89.71500
22890,89.28323
22940,86.56841
22990,54.53454
23040,25.57507
23090,25.57507
23140,25.57507
23190,26.44439
23240,25.57507
23302,25.57507
23339,25.57507
23390,25.57507
23439,25.57507
23489,25.57507
23540,26.44439
23590,25.57507
23639,25.10545
23690,26.44439
23740,25.57507
23790,25.57507
23839,25.57507
23889,25.10545
23940,25.10545
23989,26.44439
24040,25.57507
24090,26.44439
24139,25.10545
24190,26.44439
24240,25.57507
24300,46.96610
24339,43.69383
24390,43.04577
24440,44.60898
24489,50.23767
24540,63.84019
24590,62.23869
24640,48.84960
24690,25.57507
24739,26.44439
24790,26.44439
24840,25.57507
24890,25.57507
24940,25.57507
24990,25.57507
25039,25.57507
25089,25.57507
25139,25.57507
25189,25.57507
25239,25.57507
25302,25.57507
25340,25.57507
25389,25.57507
25440,25.57507
25490,25.57507
25540,25.57507
25590,25.57507
25640,26.44439
25690,25.57507
25740,25.57507
25790,25.57507
25840,25.57507
25890,25.57507
25940,25.57507
25989,26.44439
26039,25.57507
26089,25.57507
26139,25.57507
26190,54.21926
26240,26.44439
26302,31.59567
26341,25.57507
26391,25.57507
26439,25.10545
26490,26.44439
26540,25.57507
26590,25.57507
26639,25.57507
26690,26.44439
26740,25.57507
26790,25.57507
26840,26.44439
26890,25.57507
26940,26.44439
26990,26.44439
27040,25.57507
27090,25.57507
27140,25.57507
27189,26.44439
27243,25.57507
27302,25.57507
27340,25.57507
27390,25.57507
27440,25.57507
27490,25.57507
27539,26.44439
27590,25.57507
27641,25.57507
27690,26.44439
27739,25.57507
27817,26.44439
27890,26.44439
27940,26.84845
27990,26.44439
28040,40.08643
28090,26.44439
28141,36.25827
28190,51.29332
28240,34.64788
28306,26.44439
28340,26.44439
28391,25.57507
28440,25.57507
28490,25.57507
28539,25.57507
28590,25.57507
28640,25.57507
28690,25.57507
28740,25.57507
28790,25.57507
28840,27.23456
28890,25.57507
28940,25.10545
28990,25.57507
29040,25.57507
29089,25.57507
29140,25.57507
29190,26.44439
29240,25.57507
29334,26.44439
29341,25.57507
29390,26.44439
29440,25.57507
29489,26.44439
29539,25.57507
29590,25.57507
29640,25.57507
29691,26.44439
29739,26.44439
29790,25.57507
29840,25.57507
29890,25.57507
29940,25.57507
29990,25.57507
30039,25.57507
30090,26.44439
30140,25.57507
30189,25.57507
30240,25.57507
