time,lx
5,1804.63110
52,1804.63110
102,1776.85693
152,1776.85693
202,1730.57300
251,1730.57300
302,1728.49585
363,1728.49585
402,1729.45483
450,1729.45483
500,1781.45923
552,1781.45923
601,1810.42615
652,1810.42615
701,1815.45630
751,1815.45630
801,1819.05054
851,1819.05054
901,1817.93335
951,1817.93335
1001,1813.53796
1051,1813.53796
1101,1812.00000
1151,1812.00000
1201,1817.51343
1251,1817.51343
1303,1817.92456
1364,1817.92456
1402,1811.49548
1451,1811.49548
1501,1813.14209
1552,1813.14209
1603,1818.45850
1651,1818.45850
1701,1816.54663
1751,1816.54663
1800,1805.31238
1851,1805.31238
1901,1796.15247
1952,1796.15247
2001,1794.00000
2052,1794.00000
2102,1788.50232
2151,1788.50232
2201,1791.47412
2251,1791.47412
2301,1797.43518
2367,1797.43518
2402,1799.00000
2451,1799.00000
2501,1799.00000
2550,1799.00000
2601,1799.00000
2651,1799.00000
2701,1800.38574
2751,1800.38574
2801,1800.38574
2851,1803.04749
2902,1804.00000
2952,1804.00000
3003,1804.00000
3051,1804.00000
3102,1804.00000
3152,1809.48364
3202,1809.48364
3251,1812.00000
3301,1812.00000
3364,1808.53540
3403,1815.96045
3453,1815.96045
3502,1844.17468
3552,1844.17468
3602,1979.61792
3651,1979.61792
3701,2151.12793
3751,2151.12793
3802,2151.12793
3852,2203.62231
3902,2209.93555
3952,2209.93555
4001,2209.93555
4052,2095.04858
4101,2095.04858
4151,2111.63647
4202,2111.63647
4252,1867.80933
4301,1867.80933
4364,1867.80933
4404,893.49884
4451,893.49884
4501,556.35181
4551,556.35181
4601,447.72699
4651,447.72699
4701,436.07822
4751,436.07822
4801,448.46252
4852,448.46252
4902,406.48370
4952,406.48370
5003,378.70001
5052,378.70001
5102,333.95233
5152,333.95233
5201,290.90491
5251,290.90491
5302,413.00781
5352,413.00781
5416,413.00781
5451,1695.82471
5502,1695.82471
5552,2117.60815
5601,2117.60815
5652,2086.63989
5701,2086.63989
5752,1981.20544
5805,1981.20544
5852,1900.71973
5902,1900.71973
5952,1639.93396
6002,1639.93396
6052,1321.21960
6102,1321.21960
6152,1321.21960
6201,601.70978
6252,601.70978
6302,328.70584
6352,328.70584
6417,282.55319
6451,282.55319
6501,298.29507
6551,298.29507
6601,435.78644
6652,435.78644
6704,803.92090
6752,803.92090
6802,803.92090
6852,1847.23157
6901,1847.23157
6951,2114.59692
7001,2114.59692
7051,1988.80469
7102,1988.80469
7153,1844.07947
7202,1844.07947
7251,1507.58838
7303,1507.58838
7351,1507.58838
7412,716.39459
7452,716.39459
7502,412.75720
7553,412.75720
7601,367.85052
7651,367.85052
7702,410.43466
7751,410.43466
7801,587.49701
7851,587.49701
7901,587.49701
7952,1298.02734
8001,1298.02734
8052,1776.28638
8102,1776.28638
8153,2061.96069
8202,2061.96069
8251,2122.53369
8301,2122.53369
8352,2140.64502
8445,2140.64502
8451,2140.64502
8501,2072.42578
8551,1666.03662
8601,1666.03662
8651,1131.09363
8701,1131.09363
8751,1131.09363
8803,1131.09363
8851,547.98486
8901,443.99557
8952,443.99557
9002,459.53748
9051,459.53748
9102,449.07867
9153,449.07867
9202,449.07867
9252,485.54364
9302,700.69818
9351,700.69818
9415,700.69818
9452,1595.03369
9502,1595.03369
9552,1795.52832
9601,1795.52832
9652,1726.61792
9701,1726.61792
9751,1656.30774
9802,1656.30774
9851,1350.80298
9902,1350.80298
9952,982.91626
10002,982.91626
10051,982.91626
10101,982.91626
10151,503.23163
10203,376.24966
10251,376.24966
10301,376.24966
10351,407.95111
10415,407.95111
10452,649.19788
10501,649.19788
10551,649.19788
10601,1812.50891
10651,1812.50891
10701,2187.90015
10751,2176.32324
10801,2176.32324
10851,2070.35132
10901,2070.35132
10951,1544.33289
11001,1544.33289
11051,1544.33289
11102,1544.33289
11151,716.40649
11201,716.40649
11252,399.46533
11301,399.46533
11352,264.36450
11414,264.36450
11452,277.56152
11502,277.56152
11552,359.40479
11601,359.40479
11651,547.01447
11701,547.01447
11751,547.01447
11802,1701.92798
11851,1701.92798
11902,2022.57642
11952,2022.57642
12007,1882.55188
12052,1882.55188
12101,1367.88892
12152,1367.88892
12201,1367.88892
12251,648.04077
12301,648.04077
12351,403.69336
12413,403.69336
12455,366.85480
12502,366.85480
12551,386.10739
12601,386.10739
12651,525.51361
12701,525.51361
12751,525.51361
12801,1193.86816
12851,1193.86816
12901,1855.72888
12951,1855.72888
13001,1909.36841
13051,1909.36841
13104,1562.07129
13152,1562.07129
13201,1124.01953
13252,1124.01953
13301,1124.01953
13351,358.01114
13403,358.01114
13468,173.66853
13501,173.66853
13552,173.31165
13602,173.31165
13652,225.60718
13701,225.60718
13751,589.38934
13802,589.38934
13851,589.38934
13902,1664.94043
13951,1664.94043
14001,1948.72388
14052,1948.72388
14101,1821.30859
14152,1821.30859
14201,1384.45178
14251,1384.45178
14303,1384.45178
14352,501.53241
14402,501.53241
14451,244.09872
14514,244.09872
14552,250.70836
14601,250.70836
14653,302.29272
14703,302.29272
14751,383.06516
14802,383.06516
14852,383.06516
14904,1566.40649
14953,1566.40649
15002,1873.44983
15051,1873.44983
15101,1797.08301
15151,1797.08301
15202,1158.26453
15251,1158.26453
15301,1158.26453
15353,416.43817
15401,416.43817
15451,259.13879
15513,259.13879
15551,332.92480
15605,332.92480
15651,465.56567
15701,465.56567
15751,498.39636
15801,498.39636
15851,326.50366
15903,326.50366
15952,326.50366
16001,183.17920
16052,136.84882
16102,136.84882
16152,130.69266
16201,130.69266
16251,167.42133
16301,167.42133
16351,330.31934
16401,330.31934
16451,516.53302
16547,516.53302
16554,531.74097
16601,531.74097
16651,742.68060
16701,742.68060
16751,742.68060
16800,1285.69385
16850,1285.69385
16901,1285.69385
16951,1440.82544
