time,distance
5,5.00000
52,5.00000
102,5.00000
152,5.00000
202,5.00000
251,5.00000
302,5.00000
363,5.00000
402,5.00000
451,5.00000
500,5.00000
552,5.00000
601,5.00000
652,5.00000
701,5.00000
751,5.00000
801,5.00000
851,5.00000
902,5.00000
951,5.00000
1001,5.00000
1051,5.00000
1101,5.00000
1151,5.00000
1201,5.00000
1251,5.00000
1303,5.00000
1364,5.00000
1402,5.00000
1451,5.00000
1502,5.00000
1552,5.00000
1603,5.00000
1651,5.00000
1701,5.00000
1751,5.00000
1801,5.00000
1851,5.00000
1901,5.00000
1952,5.00000
2001,5.00000
2052,5.00000
2103,5.00000
2151,5.00000
2202,5.00000
2251,5.00000
2301,5.00000
2367,5.00000
2402,5.00000
2451,5.00000
2501,5.00000
2550,5.00000
2601,5.00000
2651,5.00000
2701,5.00000
2751,5.00000
2801,5.00000
2851,5.00000
2902,5.00000
2952,5.00000
3003,5.00000
3052,5.00000
3102,5.00000
3152,5.00000
3202,5.00000
3252,5.00000
3301,5.00000
3364,5.00000
3403,5.00000
3453,5.00000
3502,5.00000
3552,5.00000
3602,5.00000
3651,5.00000
3701,5.00000
3751,5.00000
3802,5.00000
3852,5.00000
3902,5.00000
3952,5.00000
4001,5.00000
4052,5.00000
4102,5.00000
4151,5.00000
4202,5.00000
4252,5.00000
4301,5.00000
4364,5.00000
4404,5.00000
4451,5.00000
4501,5.00000
4551,5.00000
4601,5.00000
4651,5.00000
4701,5.00000
4751,5.00000
4801,5.00000
4852,5.00000
4902,5.00000
4952,5.00000
5003,5.00000
5052,5.00000
5102,5.00000
5152,5.00000
5202,5.00000
5251,5.00000
5302,5.00000
5353,5.00000
5416,5.00000
5451,5.00000
5502,5.00000
5552,5.00000
5601,5.00000
5652,5.00000
5701,5.00000
5752,5.00000
5805,5.00000
5852,5.00000
5902,5.00000
5952,5.00000
6002,5.00000
6052,5.00000
6102,5.00000
6152,5.00000
6201,5.00000
6252,5.00000
6302,5.00000
6352,5.00000
6417,5.00000
6451,5.00000
6501,5.00000
6551,5.00000
6601,5.00000
6652,5.00000
6704,5.00000
6752,5.00000
6802,5.00000
6852,5.00000
6902,5.00000
6951,5.00000
7002,5.00000
7051,5.00000
7102,5.00000
7153,5.00000
7202,5.00000
7251,5.00000
7303,5.00000
7351,5.00000
7412,5.00000
7452,5.00000
7502,5.00000
7553,5.00000
7601,5.00000
7651,5.00000
7702,5.00000
7751,5.00000
7801,5.00000
7852,5.00000
7901,5.00000
7952,5.00000
8001,5.00000
8052,5.00000
8102,5.00000
8153,5.00000
8202,5.00000
8251,5.00000
8301,5.00000
8352,5.00000
8445,5.00000
8451,5.00000
8501,5.00000
8551,5.00000
8602,5.00000
8651,5.00000
8701,5.00000
8751,5.00000
8803,5.00000
8851,5.00000
8901,5.00000
8952,5.00000
9002,5.00000
9051,5.00000
9102,5.00000
9153,5.00000
9202,5.00000
9252,5.00000
9303,5.00000
9351,5.00000
9415,5.00000
9452,5.00000
9502,5.00000
9552,5.00000
9601,5.00000
9652,5.00000
9701,5.00000
9751,5.00000
9802,5.00000
9851,5.00000
9902,5.00000
9952,5.00000
10002,5.00000
10052,5.00000
10101,5.00000
10151,5.00000
10203,5.00000
10251,5.00000
10302,5.00000
10351,5.00000
10415,5.00000
10452,5.00000
10501,5.00000
10552,5.00000
10601,5.00000
10651,5.00000
10701,5.00000
10751,5.00000
10801,5.00000
10851,5.00000
10901,5.00000
10951,5.00000
11001,5.00000
11051,5.00000
11103,5.00000
11151,5.00000
11201,5.00000
11252,5.00000
11301,5.00000
11352,5.00000
11415,5.00000
11452,5.00000
11502,5.00000
11552,5.00000
11601,5.00000
11651,5.00000
11702,5.00000
11751,5.00000
11802,5.00000
11851,5.00000
11902,5.00000
11952,5.00000
12007,5.00000
12052,5.00000
12101,5.00000
12152,5.00000
12202,5.00000
12251,5.00000
12301,5.00000
12351,5.00000
12413,5.00000
12455,5.00000
12502,5.00000
12551,5.00000
12601,5.00000
12651,5.00000
12701,5.00000
12751,5.00000
12801,5.00000
12851,5.00000
12901,5.00000
12952,5.00000
13001,5.00000
13052,5.00000
13104,5.00000
13152,5.00000
13201,5.00000
13252,5.00000
13301,5.00000
13351,5.00000
13403,5.00000
13468,5.00000
13501,5.00000
13552,5.00000
13602,5.00000
13652,5.00000
13701,5.00000
13751,5.00000
13802,5.00000
13851,5.00000
13902,5.00000
13951,5.00000
14002,5.00000
14053,5.00000
14101,5.00000
14152,5.00000
14201,5.00000
14251,5.00000
14303,5.00000
14352,5.00000
14402,5.00000
14451,5.00000
14514,5.00000
14552,5.00000
14601,5.00000
14653,5.00000
14703,5.00000
14751,5.00000
14802,5.00000
14852,5.00000
14904,5.00000
14953,5.00000
15002,5.00000
15052,5.00000
15101,5.00000
15151,5.00000
15202,5.00000
