time,x,y,z
5,-0.14818,0.00562,0.03101
52,0.16400,-0.23068,0.15814
102,0.13211,-0.01736,0.00230
152,0.16284,-0.15726,0.03679
202,0.18721,0.02525,0.09770
251,-0.10696,0.18373,-0.04668
301,0.19427,-0.05885,-0.02829
363,0.01746,0.01047,0.00218
402,-0.12032,0.17508,0.03847
450,-0.17979,0.28625,0.09229
500,0.08766,0.04242,0.08833
552,-0.05385,0.04788,0.06285
601,0.02280,0.07648,-0.02138
652,-0.04810,-0.05908,-0.03883
701,-0.00581,0.02490,-0.01143
751,0.00804,0.03406,0.05202
801,0.03233,-0.00432,0.00690
851,-0.01840,0.04655,0.03787
901,0.04518,-0.02847,-0.00304
951,-0.06465,0.08414,0.03227
1001,-0.04904,0.01135,0.02786
1051,0.01723,0.03903,0.03029
1101,-0.05647,0.01190,-0.01280
1151,0.04604,0.04163,0.00673
1201,-0.06073,-0.01173,-0.02776
1251,0.06889,0.00674,-0.00250
1301,-0.05540,0.07791,0.01204
1364,0.07405,-0.08360,-0.02827
1402,-0.04788,0.04510,0.00772
1451,-0.01767,-0.00909,-0.01295
1501,-0.03537,0.02625,-0.00366
1552,-0.03036,0.01151,-0.00432
1603,0.06691,-0.03535,0.00526
1651,-0.10133,0.06877,-0.02045
1701,0.10425,-0.09833,-0.01248
1751,-0.05774,0.03052,0.00937
1800,0.04214,-0.07195,0.00761
1851,0.00058,-0.01012,0.00085
1901,-0.04793,0.01285,-0.00974
1951,0.05692,-0.00500,0.01080
2001,-0.07922,0.05376,-0.02747
2051,0.03015,-0.09811,-0.05161
2102,-0.03415,0.05872,-0.01482
2151,-0.02086,-0.00989,-0.01508
2201,0.04376,-0.04602,-0.04651
2251,-0.07481,0.09000,0.00488
2301,0.01802,-0.04903,-0.02208
2367,-0.02348,0.09918,0.00798
2402,-0.01488,0.05516,0.00046
2451,-0.08003,-0.00934,-0.08511
2501,-0.09503,0.04126,-0.01653
2550,0.03488,-0.01175,0.00552
2601,-0.06729,0.03404,-0.00777
2651,0.07292,-0.00673,0.00595
2701,-0.08862,0.04675,0.00946
2751,0.02354,-0.01744,-0.00668
2801,-0.08623,0.01802,-0.00560
2851,0.04416,0.03600,0.00240
2902,-0.04405,0.02904,-0.00749
2952,0.02531,-0.04922,-0.03674
3003,-0.06680,0.07683,0.03906
3051,-0.01085,-0.00807,0.00578
3102,0.04927,-0.01706,-0.00552
3152,-0.07332,0.03314,0.00391
3202,0.04308,-0.00760,0.01588
3251,0.00401,-0.00296,0.00237
3301,-0.01955,0.02414,0.02690
3364,-0.01172,0.05789,0.03568
3402,-0.03242,0.03729,-0.00290
3453,-0.21593,0.16029,-0.01831
3502,-0.67622,0.48907,0.04495
3552,-0.53697,0.21022,-0.10429
3602,-1.12941,0.57494,-0.07658
3651,-0.97871,0.22331,-0.16098
3701,-0.47273,-0.08928,-0.17441
3751,-0.18297,-0.04440,-0.02766
3801,-0.20145,-0.14355,0.06656
3851,0.45650,0.25220,0.31561
3902,1.79597,-0.29149,0.35741
3952,0.94823,-0.69273,0.37302
4001,-1.05540,0.18320,-0.03998
4052,-0.88506,0.23470,0.13728
4101,-0.07935,-0.85072,0.56831
4151,3.42142,-0.57957,0.42508
4202,3.06889,-1.82631,0.27614
4252,3.64497,-1.90250,-0.20787
4301,2.20009,-1.14145,-0.15570
4364,1.23061,0.18222,-0.33371
4404,2.00896,-0.11636,-0.63432
4451,1.73396,-0.15440,-0.48766
4501,1.18825,-0.40993,-0.44945
4551,0.91782,-0.05295,-0.19386
4601,1.05588,0.21227,-0.41585
4651,0.46754,0.35280,-0.24783
4701,0.78966,0.02007,-0.17436
4751,0.63576,-0.19287,0.30046
4801,0.65894,-0.30229,-0.01738
4852,0.15144,-0.01700,-0.15875
4901,0.03500,-0.29233,-0.10825
4952,0.03302,-0.31792,-0.21808
5003,0.14754,-0.53520,-0.29347
5052,-0.13132,-0.24289,0.13033
5102,-0.18086,-0.26868,0.25740
5152,-1.32458,0.41280,0.03217
5201,-2.06342,0.45842,0.24565
5251,-4.44812,0.85719,0.26503
5302,-5.92827,2.70793,0.19719
5352,-3.42688,1.01399,0.13824
5416,-2.77266,0.61362,0.32050
5451,-2.42293,-0.18687,-0.17372
5502,-1.82516,-0.68932,-0.37050
5552,-1.48679,-0.31018,-0.00958
5601,-1.48758,0.18025,-0.01060
5652,-1.01521,-0.53148,0.05087
5701,0.00943,0.12752,0.16508
5752,-0.25609,-0.00702,0.31689
5805,3.81847,-0.71446,0.39154
5852,2.42548,-0.31908,0.01993
5902,3.67545,-0.66284,-0.44176
5952,2.55557,0.14458,-0.15099
6002,2.50862,-0.09732,-0.52563
6052,3.93883,-1.17441,-0.03680
6102,3.03397,-1.14030,0.05597
6151,2.24474,-0.37534,-0.15250
6201,1.86565,0.10721,-0.05836
6252,1.14017,-0.17198,-0.02335
6302,0.73354,0.21391,0.01625
6352,-0.03169,0.42221,-0.08076
6417,-0.01482,0.24043,0.07324
6451,-0.42238,0.56792,-0.42331
6501,-0.97266,0.63469,-0.38560
6551,-1.78998,0.38127,-0.36247
6601,-3.28711,0.16423,-0.32413
6652,-4.81900,0.46658,-0.47992
