time,x,y,z
1,0.73853,16.47034,-32.11060
52,-0.26855,17.94434,-32.33795
101,1.09558,17.59338,-33.06732
151,0.93994,17.20581,-32.43561
201,0.14191,16.13464,-32.13043
252,-0.69275,16.40320,-33.28247
301,1.02386,17.41486,-31.74591
351,-0.44250,17.64832,-33.25958
401,1.01013,17.87109,-33.07037
451,0.31281,17.91077,-32.98645
501,0.77515,17.11273,-32.52563
551,1.04828,17.57050,-32.79724
601,-0.93842,18.48145,-31.45599
651,-0.26703,16.47034,-32.11060
701,1.35803,16.99371,-32.39136
751,-1.08185,17.69409,-33.15582
801,0.27466,18.23273,-32.45697
865,0.23499,17.97791,-32.60040
901,-0.06561,17.37518,-31.71844
950,1.12762,18.22052,-32.83691
1001,0.90179,18.64319,-30.96771
1051,0.96893,18.54706,-30.88531
1101,-0.26703,18.07098,-33.59833
1152,2.26898,17.16766,-32.46002
1201,0.57068,18.31360,-32.92694
1252,2.07825,17.47589,-33.74481
1302,-0.58594,17.90771,-31.64673
1351,0.86365,17.90009,-31.88934
1401,1.00403,17.67883,-32.04498
1451,0.73853,16.47034,-31.78253
1501,0.75684,17.41333,-31.55365
1550,0.57068,17.30804,-31.29272
1601,0.50201,17.28973,-31.60095
1652,1.14288,17.73987,-31.59332
1702,0.82092,17.11731,-31.41327
1751,0.40283,16.80450,-30.80292
1801,1.99127,16.42914,-31.27594
1851,0.40283,17.14020,-31.78253
1916,-0.66986,17.07153,-32.03888
1951,0.28687,18.07098,-31.82526
2001,2.54669,18.31055,-32.58820
2051,0.42725,17.81006,-31.47125
2101,-0.93842,17.14020,-32.11060
2152,-0.26703,17.81006,-31.78253
2201,-0.09918,16.63818,-32.92694
2251,-0.26703,17.47589,-32.11060
2300,0.07782,17.64832,-32.36237
2350,0.47150,18.53333,-32.19147
2401,-0.81329,16.63666,-30.84259
2450,-0.63019,17.97333,-31.61469
2500,1.40839,18.14575,-32.11060
2551,-0.09918,16.97235,-32.92694
2601,1.07727,17.50183,-33.21075
2651,0.94910,17.74750,-32.77130
2700,0.07019,17.58728,-33.09021
2751,1.27411,16.82129,-32.09229
2801,0.06714,17.47589,-32.76367
2851,0.40283,17.81006,-31.78253
2915,-0.99030,17.08679,-33.25500
2952,0.10223,17.57507,-32.95898
3001,-0.19073,17.45453,-31.42090
3051,0.90637,17.64221,-31.61926
3101,1.74408,16.80756,-31.78253
3151,2.68860,17.60559,-31.23322
3203,1.90582,17.01050,-31.49719
3254,0.53864,17.52625,-31.99921
3303,0.71411,18.09082,-31.18286
3351,0.23499,17.64221,-33.25500
3401,-0.41962,17.42401,-32.68280
3451,0.57068,17.64221,-32.60040
3501,-0.09918,18.64777,-32.60040
3551,0.61646,17.37518,-32.64618
3601,1.24054,17.46521,-32.04498
3651,0.90637,17.75970,-31.83136
3702,2.52686,17.41486,-30.48096
3751,2.41394,18.48145,-32.76367
3801,3.21503,18.40668,-31.28510
3851,2.49786,17.64679,-30.55267
3916,3.38745,18.51196,-31.42395
3951,2.09198,18.33344,-31.88782
4001,-2.51312,16.69922,-33.86688
4051,-4.12140,14.96124,-33.25500
4101,1.94855,16.43066,-32.15485
4151,6.26831,18.98346,-29.98505
4202,1.22070,16.84265,-32.07245
4251,0.76141,15.95306,-32.98950
4301,1.47400,17.87567,-31.54907
4351,2.38800,17.86194,-30.20935
4401,-5.46265,19.31915,-31.61926
4451,-1.60522,19.70520,-32.32269
4502,1.41907,19.31305,-31.15997
4551,-3.50647,19.57855,-32.49359
4601,-3.18298,19.73877,-32.35168
4652,4.50745,22.73254,-28.43018
4701,-2.79236,20.10498,-31.80389
4751,-5.98450,19.06128,-32.22504
4801,1.10779,20.70770,-30.01556
4851,2.78473,19.87000,-29.04510
4913,-6.30951,17.53540,-31.99768
4953,0.05798,18.36243,-30.63507
5001,0.90637,18.64777,-31.61926
5051,-3.95355,15.79895,-34.07135
5101,-1.22070,17.94891,-31.03638
5151,2.04926,20.06989,-29.87061
5202,0.89111,17.64221,-31.38885
5251,-1.89972,18.07709,-32.96051
5301,5.93262,21.33026,-29.33044
5351,-1.94244,19.82117,-32.43713
5401,-0.77057,21.33026,-30.96619
5451,2.82745,24.25690,-28.62549
5501,-2.56653,20.79010,-31.93970
5550,-6.22559,17.97943,-33.35266
5601,-3.45154,19.98901,-31.94733
5651,4.08936,22.50214,-29.49524
5701,-4.57611,17.24396,-34.15985
5751,-4.39148,16.30096,-33.77686
5802,-0.18768,18.19153,-32.27844
5852,-2.38647,18.23883,-33.75854
5915,-6.30035,17.47589,-31.78253
5951,-0.77057,18.31360,-28.67737
6001,-3.11584,18.31360,-31.94733
6051,-5.63049,21.83228,-29.16718
6101,0.29144,20.71075,-28.69873
6151,-0.93842,21.49658,-28.84064
6201,-6.74133,18.62030,-31.66199
6254,-6.13251,18.64777,-30.96619
6302,-2.11029,18.31360,-30.63965
6351,-5.66559,14.76288,-33.30078
6401,-5.02930,14.83307,-31.90002
6451,-1.57776,16.62445,-31.01349
6501,-4.23126,15.50751,-31.18591
6552,-1.75171,16.78772,-31.26831
6601,3.08380,19.48700,-28.84064
6651,-8.14362,15.63263,-33.58154
6701,-9.55963,14.46533,-31.95953
6751,-3.30353,15.55176,-32.02362
6801,-3.64532,14.59198,-32.74994
6851,-7.47375,12.95013,-33.25500
6915,-8.31146,12.78381,-32.76367
6951,-2.94800,15.12909,-32.76367
7001,-7.38068,11.36627,-33.41827
7051,-6.59790,9.88770,-34.13391
7101,-0.50049,12.74872,-33.60291
7151,-2.25220,12.46490,-33.72498
7200,-9.09119,11.45782,-34.15680
7251,-8.69141,12.61597,-33.69904
7301,-3.45154,15.29694,-32.27386
7351,-8.40759,14.13269,-34.72748
7401,-14.31122,8.57239,-34.50928
7451,-10.58502,9.72290,-34.09424
7501,-2.62451,14.12659,-33.52051
7551,-9.81903,12.61597,-34.88922
7601,-13.17139,10.94055,-34.56268
7652,-4.87976,14.00452,-32.27386
7701,2.97089,18.06030,-31.88782
7751,-12.62665,10.89783,-36.29913
7802,-17.02576,9.84955,-36.19690
7851,-8.64563,15.46478,-35.05249
7901,-1.94244,17.14020,-35.70709
7964,-11.99799,10.77271,-36.68823
8002,-8.81348,12.28027,-36.52344
8051,-5.92957,12.28027,-33.99048
8101,-8.27484,8.24585,-37.09869
8151,-13.95569,5.75562,-36.05042
8201,-7.88574,7.79572,-36.01074
8251,-0.43488,10.26917,-34.23615
8301,-6.67419,10.31036,-37.39777
8351,-14.36005,8.69446,-38.27209
8401,-9.90143,12.86774,-37.44965
8451,-3.93677,15.25269,-35.51331
8501,-10.99243,12.44812,-37.01477
8551,-12.50000,13.28583,-35.54382
8601,-4.95911,14.79340,-35.05249
8651,-7.48749,11.04584,-36.83014
8701,-11.48834,9.42078,-37.84332
8751,-8.75397,11.49139,-36.38153
8801,-2.44598,14.29138,-33.90808
8851,-6.30035,13.78937,-36.03363
8901,-18.03131,7.08618,-35.05249
8966,-10.48889,13.62152,-36.52344
9003,-10.48889,13.62152,-36.52344
9051,-12.40540,10.49652,-37.20245
9101,-9.88617,11.95374,-37.07581
9153,-7.97577,13.45367,-35.37903
9201,-7.63092,10.11200,-37.01935
9251,-13.33771,8.09174,-36.68823
9301,-11.97510,9.41162,-36.31439
9351,-5.75867,11.31287,-37.26349
9401,-2.28119,12.47711,-35.40955
9452,-13.33771,7.42035,-38.64899
9501,-6.30035,12.44812,-37.34131
9551,-0.26703,18.48145,-34.07135
9601,-7.41577,12.33978,-36.90948
9651,-14.30664,9.61151,-37.35504
9701,-12.28638,11.51886,-36.36627
9752,-3.72162,13.55591,-35.95734
9801,-7.47375,8.92944,-37.17804
9851,-16.52222,6.91833,-36.85150
9902,-7.20673,10.98938,-36.84082
9972,-1.21613,12.15210,-34.43756
10001,-2.45361,13.03406,-37.31689
10051,-13.75427,7.78961,-37.25739
10102,-11.16028,7.58820,-35.87036
10152,-3.19977,11.98578,-34.88922
10202,-4.33197,8.71735,-35.92377
10252,-21.95282,3.07922,-35.74066
10301,-13.74817,6.06232,-38.01117
10351,-7.11212,8.25806,-35.97565
10401,-5.76782,5.77545,-37.31232
10451,-10.99243,4.06952,-36.68823
10501,-11.05194,4.34570,-38.30109
10552,-7.01447,7.98950,-36.05194
10602,-4.92401,10.74677,-35.98785
10651,-12.14752,9.17969,-36.97052
10701,-20.37659,9.76715,-36.68823
10751,-21.54999,10.26917,-37.83264
10801,-21.71783,5.74493,-36.36017
10851,-21.61255,4.45557,-37.13074
10902,-21.14105,3.51868,-36.80420
10973,-24.83368,0.13428,-36.47308
11002,-30.49469,-4.70886,-33.78754
11051,-35.79407,-9.00269,-30.14832
11101,-34.11865,-7.99713,-31.12946
11151,-23.22540,-4.81262,-36.85150
11202,-28.50952,-11.44714,-33.41827
11251,-33.89130,-17.16156,-28.00751
11302,-33.85620,-17.17834,-28.01056
11351,-28.38745,-14.80408,-31.05774
11401,-20.04089,-12.68921,-34.72595
11450,-26.24207,-18.21899,-30.63965
11501,-30.59845,-18.88885,-28.35083
11551,-27.56958,-16.27502,-29.68445
11601,-22.50366,-13.58490,-33.19397
11651,-23.58704,-13.99231,-32.54395
11701,-26.53351,-17.30652,-30.00793
11753,-24.73450,-17.38129,-30.47485
11801,-17.86346,-15.87219,-32.92694
11852,-21.61560,-18.87054,-31.63757
11901,-23.36731,-21.65222,-29.81415
11951,-20.27283,-17.89703,-31.76422
12016,-16.62903,-17.91534,-32.40051
12051,-21.54999,-22.57538,-28.02277
12100,-21.04645,-24.08447,-27.85950
12152,-16.69006,-21.06781,-31.45599
12201,-15.76691,-22.29919,-32.95746
12250,-17.99774,-21.82922,-29.15955
12301,-17.95654,-21.73004,-29.20380
12351,-11.48224,-21.74530,-33.79822
12401,-17.86346,-20.56427,-32.60040
12451,-19.70673,-22.74323,-30.14832
12501,-14.92462,-20.41931,-31.89545
12551,-19.32373,-21.92230,-31.27594
12602,-20.71838,-23.12012,-30.10864
12651,-13.87329,-20.91980,-32.61719
12700,-15.34882,-21.73767,-32.43713
12751,-20.37659,-25.09003,-27.53296
12801,-17.65594,-24.36523,-29.05884
12851,-15.91644,-24.58801,-29.86450
12901,-20.51239,-26.54266,-26.22223
12951,-19.87762,-26.71204,-26.71356
13013,-14.84680,-24.25232,-29.00391
13051,-20.20874,-25.92773,-26.38855
13101,-17.19208,-23.91663,-28.67737
13150,-13.04169,-21.03729,-33.55255
13201,-18.32275,-27.24152,-27.10571
13251,-22.72186,-27.93274,-25.13885
13301,-22.72339,-29.78210,-25.57068
13351,-13.50555,-25.59204,-27.69623
13402,-13.84125,-29.27856,-27.36969
13452,-13.96027,-29.43726,-27.21558
13501,-18.76221,-31.87256,-22.89581
13552,-10.94666,-29.07257,-27.29645
13601,-12.21466,-30.25665,-27.99377
13651,-16.87927,-26.63879,-26.65710
13701,-19.53888,-28.27301,-25.73395
