time,x,y,z
1,-0.50185,0.04926,10.15933
52,0.79681,0.86766,10.37584
101,-0.32803,-0.04781,9.75787
151,-0.00830,0.58334,9.60178
201,-0.20483,0.19252,9.85255
251,-0.08824,0.19138,10.24362
301,0.02383,0.49689,9.85437
351,0.07101,0.57620,9.75417
401,0.02161,0.38438,10.00327
451,0.05164,0.46680,9.73416
501,-0.02319,0.29799,9.97664
551,0.00029,0.43980,9.76779
601,0.07899,0.51004,9.80240
650,-0.06093,0.31998,10.09460
701,0.06909,0.50800,9.50964
751,-0.06812,0.16217,10.14946
801,-0.11128,0.33528,9.85107
864,0.07591,0.53394,9.79810
901,0.03468,0.44470,10.10918
950,0.00755,0.43909,9.85416
1000,-0.20988,0.16457,9.83090
1050,-0.17953,0.23387,10.01839
1101,-0.13480,0.31245,9.76669
1151,-0.11635,0.25638,9.83018
1201,-0.01883,0.37724,9.85596
1251,0.02393,0.41362,9.76631
1301,-0.05138,0.38692,9.81001
1351,-0.08937,0.32872,9.92941
1401,-0.08282,0.30925,9.97733
1450,-0.17691,0.21962,9.76099
1501,-0.05164,0.32820,9.99026
1550,0.00562,0.49007,9.80116
1600,-0.09886,0.30316,9.95757
1651,-0.07054,0.33174,9.92413
1701,-0.13127,0.31021,9.77559
1751,-0.09285,0.38316,10.04453
1801,-0.11279,0.34962,9.95290
1850,-0.08765,0.30980,9.79814
1915,-0.07959,0.30331,9.79381
1951,0.01100,0.36906,9.97168
2001,0.00218,0.38383,9.71370
2051,-0.09361,0.31619,9.95737
2101,-0.00446,0.36418,9.93246
2152,-0.21188,0.21306,9.73293
2201,-0.11418,0.27751,9.93962
2251,-0.08113,0.34575,10.01125
2300,-0.05421,0.25858,9.75917
2350,-0.09517,0.29279,9.99998
2401,-0.02121,0.33446,9.80074
2450,-0.11446,0.34889,9.67960
2500,-0.19405,0.32088,9.87137
2551,-0.17157,0.26579,9.92317
2601,-0.06505,0.47142,9.67561
2651,-0.09015,0.38680,9.94093
2700,-0.12407,0.32333,9.77898
2750,-0.11493,0.40005,9.74808
2801,-0.10071,0.40804,9.82002
2850,-0.09044,0.39180,9.79425
2914,-0.08832,0.48615,9.72908
2951,-0.08195,0.40578,9.90581
3001,-0.00021,0.53856,9.73010
3051,-0.11981,0.44630,10.00562
3101,-0.07938,0.43350,9.71523
3151,-0.11972,0.36960,9.85013
3202,-0.12798,0.33589,9.98177
3253,-0.03717,0.52803,9.40150
3302,0.02029,0.43788,9.76439
3351,-0.17357,0.30078,10.05695
3401,-0.14738,0.44177,9.88673
3451,-0.11961,0.41769,9.82858
3500,-0.19160,0.32890,9.63419
3551,-0.07326,0.37469,9.68091
3601,0.00157,0.54964,9.46948
3650,-0.05011,0.62733,9.88704
3701,-0.31630,0.77289,10.45230
3751,-0.40329,0.75146,10.14139
3801,-0.53348,0.54152,9.99947
3851,-0.57492,0.73749,9.54898
3915,0.07983,0.68564,8.85097
3951,0.35989,1.28969,8.81393
4001,0.88112,1.17552,10.96860
4051,-0.11284,-0.08884,10.57220
4101,-0.34964,0.95061,8.23457
4150,-1.17493,1.32722,8.56898
4201,-1.22665,0.73917,10.12202
4251,-0.17871,0.94145,8.66379
4301,1.27188,2.80351,9.82867
4350,-1.13097,-0.84862,12.58134
4401,-0.90735,0.81575,9.41357
4451,2.21107,3.27101,7.89696
4501,0.85092,3.59920,8.66385
4551,-1.23212,0.41736,10.99847
4601,1.01306,1.19882,9.53923
4651,-0.33290,3.02158,8.92929
4701,0.61617,-1.67934,16.93575
4750,-0.91554,-0.45331,14.45949
4801,3.98608,2.46973,10.05409
4851,1.66214,-0.13019,11.56422
4913,0.64076,-1.75221,9.49750
4952,2.60114,2.63815,6.10381
5001,-0.23586,1.27422,6.20636
5051,-1.48509,-0.84477,7.10635
5101,1.73830,2.69989,6.30138
5151,0.34464,2.46870,7.42470
5201,-1.94315,-0.54433,10.43948
5251,2.01817,4.24487,10.25987
5301,2.88329,4.41580,10.86412
5351,-0.89522,-2.53549,17.84212
5401,-0.90027,-1.64781,14.45598
5450,0.10437,1.13203,10.16946
5501,-0.69342,-1.57071,11.98685
5550,-1.03162,-1.67940,6.44156
5601,1.50620,2.78105,8.15771
5651,-1.07591,0.79221,6.58891
5700,-0.35995,-1.10867,6.25058
5751,1.83560,2.52934,5.94701
5801,0.88330,3.02121,9.17738
5851,-0.15799,-0.59627,12.74551
5914,1.52226,2.07851,11.69508
5950,3.79974,3.87645,10.50435
6001,-1.13982,-3.10110,18.00476
6051,1.06197,-0.47267,12.79448
6101,2.24710,0.50009,8.35777
6151,2.82819,-1.46826,11.14294
6201,-0.52298,-0.57988,7.09277
6253,1.21092,1.76270,3.89674
6301,-0.51183,1.39207,5.80772
6351,-0.31557,-0.27225,7.53625
6401,2.79718,4.66667,7.30824
6451,1.70033,3.47620,10.12375
6500,0.21350,-0.74922,16.43587
6551,4.01622,2.56702,14.25961
6601,2.22548,1.40602,12.35173
6651,1.51807,-0.35857,13.90219
6701,0.89975,0.24864,9.61203
6750,1.36472,2.29343,5.19638
6801,0.32733,-0.11931,9.87799
6850,-0.30615,-1.38338,6.58234
6914,3.51755,4.38443,6.61868
6950,1.62152,3.27322,8.52742
7001,0.88722,1.18468,8.46745
7051,2.33829,4.32642,9.70305
7101,0.68587,4.91844,11.53708
7151,3.26866,1.62424,16.04283
7200,0.76016,0.39752,15.10681
7250,2.23584,1.69862,9.64975
7301,3.40826,2.33571,10.81779
7351,3.07510,-0.36917,8.72400
7401,-0.68462,1.49126,4.81015
7451,0.90588,2.55286,2.20934
7501,1.29828,3.72984,7.60350
7551,1.66541,0.59840,11.09988
7601,-0.33841,3.67508,9.70833
7651,2.04321,3.24318,7.45421
7700,2.98055,4.93810,14.96806
7750,9.64497,-0.69704,19.50655
7801,-1.52946,0.94824,13.20920
7851,1.02542,0.82491,11.01344
7900,1.97986,1.55345,9.49080
7963,0.06114,-1.36928,9.09186
8001,1.71687,1.62010,5.61040
8051,2.02065,3.63074,2.93803
8101,1.69554,2.50967,6.81190
8150,0.21486,3.30916,7.58386
8200,2.29544,4.85170,7.58737
8251,2.20900,6.10381,11.75984
8300,3.89569,0.29587,13.23933
8351,0.53752,1.42015,17.20381
8400,0.87100,0.72369,8.07549
8451,3.21935,1.91476,12.17010
8501,1.47816,-0.95155,10.77347
8550,0.14507,1.65559,8.48909
8601,-0.28575,2.97060,3.15163
8651,0.69412,2.81987,5.33966
8701,0.16313,2.36917,7.38280
8751,0.03709,2.75479,5.12703
8801,1.73366,4.45970,12.96066
8851,4.13399,0.05707,15.84619
8900,2.35797,2.25557,15.92744
8965,0.89279,1.54863,11.22614
9003,0.63986,1.53499,10.52289
9051,0.48116,-0.69977,11.13902
9101,0.28075,-0.00980,7.78693
9152,1.40660,1.97478,3.34343
9201,1.28825,1.70506,6.72218
9251,0.40710,1.39706,7.44424
9301,1.24652,2.77934,8.49416
9351,2.21390,5.41557,8.16479
9401,3.21466,2.79243,15.45357
9451,1.18660,1.67404,14.63765
9501,1.68768,0.90172,14.34549
9551,0.47029,0.96080,8.69919
9601,3.47516,-0.48175,12.05328
9650,1.01559,-0.05922,10.01543
9701,1.21895,2.12015,6.42604
9752,-1.13795,2.66197,2.96336
9801,0.31160,1.14600,7.79642
9851,-0.45151,1.56088,9.03442
9902,1.64525,3.03456,6.21535
9972,2.70052,3.95174,11.12277
10001,2.78085,-0.20731,19.50655
10050,4.91742,2.43275,14.12816
10102,0.78575,0.43094,13.38409
10152,1.65466,0.61472,7.07387
10201,3.33284,1.92114,12.64368
10251,2.89549,-2.59857,11.50456
10301,2.44455,0.99139,6.83751
10351,3.17233,1.93024,3.90987
10401,3.98097,1.19328,6.01752
10451,2.84329,0.41283,7.54054
10501,2.17981,0.25143,10.31395
10552,2.66335,0.55174,10.70876
10601,2.79007,0.88000,10.98041
10651,3.27278,-0.72789,12.40306
