time,lx
1,1724.03552
52,1711.36377
101,1711.36377
152,1679.46265
201,1679.46265
252,1669.00000
302,1669.00000
352,1674.53760
401,1674.53760
452,1672.90320
501,1672.90320
551,1676.49780
601,1676.49780
651,1686.60095
701,1686.60095
751,1690.00000
801,1690.00000
865,1692.07031
901,1692.07031
951,1697.83643
1001,1697.83643
1051,1711.04248
1101,1711.04248
1152,1721.52930
1201,1721.52930
1252,1718.49390
1302,1718.49390
1352,1712.54895
1402,1712.54895
1451,1714.45691
1501,1714.45691
1551,1716.00000
1601,1716.00000
1652,1710.49109
1702,1710.49109
1751,1708.00000
1801,1708.00000
1851,1710.06812
1917,1710.06812
1951,1713.07446
2002,1713.07446
2051,1711.94006
2101,1711.94006
2152,1716.51477
2201,1716.51477
2251,1716.94910
2300,1716.94910
2350,1712.57300
2401,1712.57300
2450,1711.00000
2501,1711.00000
2551,1714.41467
2601,1714.41467
2651,1716.00000
2700,1716.00000
2751,1720.15149
2801,1720.15149
2851,1717.85547
2916,1717.85547
2952,1720.14807
3002,1720.14807
3051,1725.41455
3102,1725.41455
3152,1725.41455
3203,1727.00000
3254,1723.54150
3303,1723.54150
3352,1722.00000
3401,1722.00000
3452,1725.44983
3501,1725.44983
3551,1734.61658
3601,1734.61658
3651,1760.15723
3702,1760.15723
3752,1819.14624
3802,1819.14624
3851,1870.56384
3916,1870.56384
3952,1850.86743
4002,1850.86743
4052,1850.86743
4101,1516.00635
4151,1822.88159
4202,1822.88159
4251,1733.13635
4302,1733.13635
4351,1594.04590
4402,1594.04590
4451,1594.04590
4502,1630.99341
4552,1436.85889
4601,1436.85889
4652,1759.09277
4701,1759.09277
4751,1759.09277
4802,1503.55176
4851,1503.55176
4913,1543.81384
4953,1745.96497
5001,1745.96497
5052,1745.96497
5101,1532.45447
5152,1532.45447
5202,1679.60266
5251,1679.60266
5302,1926.75940
5351,1602.35132
5402,1602.35132
5451,1602.35132
5501,1886.41016
5551,1661.74207
5601,1661.74207
5651,1661.74207
5701,1747.89038
5752,1747.89038
5802,1764.50427
5852,1764.50427
5915,1458.97778
5951,1458.97778
6002,1593.14429
6051,1593.14429
6101,1637.43896
6152,1637.43896
6202,1433.27710
6254,1433.27710
6302,1625.26831
6352,1625.26831
6401,1378.51404
6451,1378.51404
6501,1463.79968
6552,1463.79968
6601,1795.40344
6651,1795.40344
6702,1795.40344
6751,1795.40344
6801,1577.18823
6851,1577.18823
6915,1347.81030
6952,1347.81030
7002,1255.37988
7051,1255.37988
7101,1611.46912
7151,1611.46912
7201,1311.51758
7251,1311.51758
7301,1423.78479
7352,1423.78479
7401,1423.78479
7451,1423.78479
7502,1599.89929
7551,1599.89929
7601,1599.89929
7652,1599.89929
7701,1882.23303
7752,1882.23303
7802,1882.23303
7852,1882.23303
7901,1533.16150
7964,1533.16150
8002,1088.04431
8052,1088.04431
8101,1279.72205
8151,1279.72205
8201,1270.59802
8251,1270.59802
8301,1338.15039
8352,1338.15039
8401,1418.16333
8452,1418.16333
8501,1307.19238
8551,1307.19238
8602,1507.21973
8652,1507.21973
8702,1350.32336
8751,1350.32336
8802,1687.21130
8851,1687.21130
8901,1215.64429
8967,1215.64429
9004,1215.64429
9051,1321.01807
9101,1164.80713
9153,1164.80713
9202,1306.38062
9251,1306.38062
9301,1219.60693
9351,1219.60693
9402,1350.90649
9452,1350.90649
9502,1309.48376
9551,1309.48376
9601,1336.61621
9651,1336.61621
9701,1233.10522
9753,1233.10522
9802,1230.62158
9851,1230.62158
9902,1325.75159
9972,1325.75159
10001,1489.97156
10051,1489.97156
10102,1310.30188
10152,1310.30188
10202,1489.96594
10252,1489.96594
10302,1138.37695
10351,1138.37695
10401,1285.25439
10451,1285.25439
10501,1285.25439
10552,1388.03979
10602,1708.82373
10652,1708.82373
10702,1708.82373
10751,1411.60913
10801,1319.85840
10851,1319.85840
10902,1319.85840
10974,1560.94800
11002,1338.26562
11051,1338.26562
11101,1362.18396
11151,1362.18396
11203,1362.18396
11251,1497.97534
11302,1497.97534
11351,1730.99365
11401,1748.92651
11451,1748.92651
11501,1937.21082
11551,1937.21082
11601,1937.21082
11652,1969.89038
11701,2074.38647
11754,2074.38647
11801,1904.01428
11852,1904.01428
11901,1904.01428
11951,1975.18799
12016,1911.42847
12051,1911.42847
12101,1911.42847
12152,1936.63086
12201,1936.63086
12251,1873.81909
12301,1873.81909
12351,1686.93738
12401,1686.93738
12451,1836.45117
12501,1836.45117
12551,1955.37134
12602,1959.13708
12651,1959.13708
12701,1959.13708
12751,1917.25989
12801,1917.25989
12851,1778.86035
12901,1778.86035
12951,1851.14014
13014,1851.14014
13051,1897.01660
13101,1897.01660
13151,1992.19006
13201,1992.19006
13252,1986.84045
13301,1986.84045
13351,1926.85852
13402,1926.85852
13452,1845.72754
13501,1845.72754
13552,1690.14319
13601,1690.14319
13651,1796.57227
13702,1796.57227
13751,1894.41138
13802,1894.41138
13851,1870.77148
13901,1870.77148
13951,1951.55127
14015,1951.55127
14051,1831.52197
14102,1831.52197
14151,1824.93262
14201,1824.93262
14252,1819.78418
14301,1819.78418
14351,1945.63025
14401,1945.63025
14451,1930.39111
14502,1930.39111
14552,1949.42480
14601,1949.42480
14652,1885.34302
14701,1885.34302
14752,1743.52026
14801,1743.52026
14851,1938.58948
14900,1938.58948
14951,2002.89966
15016,2002.89966
15052,2085.13086
15101,2085.13086
15152,1941.53796
15201,1941.53796
15251,1884.67822
15301,1884.67822
15351,1838.84912
15401,1838.84912
15452,1814.06531
15501,1814.06531
15552,2030.37854
15601,2030.37854
15651,1912.20935
15701,1912.20935
15751,1947.81421
15802,1947.81421
15851,1919.35022
15902,1919.35022
15951,1790.99023
16015,1790.99023
16051,1929.78040
16101,1929.78040
16155,1808.23999
16201,1808.23999
16251,1976.66858
16301,1976.66858
16351,1735.36926
16401,1735.36926
16451,1899.32654
16503,1899.32654
16553,1714.56030
16601,1714.56030
16651,1907.21069
16701,1907.21069
16752,1792.67346
16802,1792.67346
16851,1974.00000
16902,1974.00000
16952,1833.63818
17048,1833.63818
17071,1833.63818
17101,1909.60876
17156,1791.00391
17201,1791.00391
17251,1734.62268
17301,1734.62268
17351,2002.92737
17402,2002.92737
17452,1849.02002
17501,1849.02002
17552,1917.46619
17602,1917.46619
17651,1797.90845
17701,1797.90845
17752,1935.35938
17801,1935.35938
17851,1753.71899
17902,1753.71899
17952,1923.34399
18018,1923.34399
18052,1914.02576
18102,1914.02576
18153,1776.19946
18204,1776.19946
18251,1805.12769
18301,1805.12769
18351,1945.23523
18402,1945.23523
18451,1975.06824
18501,1975.06824
18552,1903.85583
18601,1903.85583
18652,1741.63623
18701,1741.63623
18752,1586.59009
18802,1586.59009
18852,1530.85693
18902,1530.85693
18952,1637.99939
19015,1637.99939
19052,1637.99939
19101,1970.08521
19151,1720.28198
19202,1720.28198
19252,2046.77686
19301,2046.77686
19352,2240.70508
19402,2240.70508
19451,1696.83167
19502,1696.83167
19551,1921.28162
19601,1921.28162
19652,1745.55615
19702,1745.55615
19752,1980.27124
19801,1980.27124
19851,1511.10083
19902,1511.10083
19952,1467.07141
20001,1467.07141
20063,1758.74377
20102,1758.74377
20152,1570.42651
20201,1570.42651
20253,1570.42651
20302,1734.43237
20351,1734.43237
20401,1392.66150
20451,1392.66150
20501,1653.88672
20552,1653.88672
20601,1525.49744
20653,1525.49744
20701,1801.64771
20751,1801.64771
20801,1575.37231
20851,1575.37231
20901,1492.13391
20951,1492.13391
21001,1568.71729
21083,1568.71729
21102,1729.95410
21151,1729.95410
21201,1789.06860
21251,1789.06860
21301,1424.16101
21352,1424.16101
21402,1637.25806
21452,1637.25806
21501,1332.49365
21552,1332.49365
21601,1586.54565
21652,1586.54565
21701,1355.14563
21751,1355.14563
21804,1648.84241
21852,1648.84241
21902,1511.16626
21951,1511.16626
22001,1575.08350
22070,1575.08350
22101,1503.34045
22152,1503.34045
22201,1304.62964
22251,1304.62964
22301,1526.46716
22351,1526.46716
22401,1202.59668
22451,1202.59668
22501,1709.66650
22552,1709.66650
22602,1546.46130
22654,1546.46130
22707,1486.03503
22751,1486.03503
22801,1540.36743
22851,1540.36743
22901,1757.84741
22951,1757.84741
23001,1562.45117
23064,1562.45117
23101,1322.10229
23154,1322.10229
23201,1474.34705
23252,1474.34705
23301,1288.56885
23352,1288.56885
23401,1642.79175
23452,1642.79175
23504,1302.07617
23551,1302.07617
23601,1601.85632
23651,1601.85632
23702,1346.36719
23751,1346.36719
23801,1496.23840
23852,1496.23840
23905,1496.23840
23951,1422.36768
24001,1711.91821
24051,1711.91821
24111,1479.79370
24152,1479.79370
24201,1557.35278
24251,1557.35278
24301,1398.45361
24352,1398.45361
24401,1291.48535
24451,1291.48535
24501,1508.22327
24551,1508.22327
24602,1917.39368
24652,1917.39368
24701,1836.55884
24751,1836.55884
24801,1447.43311
24851,1447.43311
24901,1622.56714
24951,1622.56714
25001,1521.53333
25053,1521.53333
25141,1263.42175
25157,1263.42175
25201,1451.91406
25251,1451.91406
25301,1658.45520
25352,1658.45520
25401,2060.36646
25452,2060.36646
25501,1339.31763
25551,1339.31763
25601,1098.11670
25651,1098.11670
25701,1459.75586
25751,1459.75586
25802,1566.84863
25851,1566.84863
25901,1628.66345
25951,1628.66345
26001,1644.46814
26050,1644.46814
26117,1710.27454
26151,1710.27454
26201,2087.59692
26251,2087.59692
26301,1737.71582
26351,1737.71582
26402,1734.88843
26451,1734.88843
26502,1619.82312
26551,1619.82312
26602,1803.38367
26652,1803.38367
26702,2053.63086
26751,2053.63086
26801,1847.36426
26852,1847.36426
26901,2052.68750
26952,2052.68750
27002,2049.37451
27051,2049.37451
27113,2104.26636
27152,2104.26636
27202,2104.26636
27251,2325.97998
27301,1917.88611
27352,1917.88611
27402,1917.88611
27451,1974.15332
27501,1974.15332
27551,1770.60315
27602,1770.60315
27652,1949.68152
27701,1949.68152
27751,2091.20190
27801,2091.20190
27852,2196.51660
27902,2196.51660
27952,2147.33960
28002,2147.33960
28051,1860.34729
28114,1860.34729
28152,2053.70386
28201,2053.70386
28252,2025.04675
28302,2025.04675
28351,2317.96582
28402,2317.96582
28452,2162.19312
28501,2162.19312
28552,2208.69775
28603,2208.69775
28652,2266.36719
28702,2266.36719
28752,2220.05859
28801,2220.05859
28852,2031.32703
28902,2031.32703
28951,2241.65991
29002,2241.65991
29052,2447.43408
29149,2447.43408
29152,2401.04126
29201,2401.04126
29251,2248.90845
29302,2248.90845
29351,2447.59814
29401,2447.59814
29462,2447.59814
29501,2701.84595
29551,2660.93726
29601,2660.93726
29651,2668.32642
29701,2668.32642
29752,2763.35938
29801,2763.35938
29851,2576.03345
29901,2576.03345
29952,2747.89307
30001,2747.89307
30052,2843.52271
30114,2843.52271
30151,2623.48071
30202,2623.48071
30251,2871.94678
30302,2871.94678
30352,2602.90259
30401,2602.90259
30451,2699.25488
30502,2699.25488
