time,distance
1,5.00000
52,5.00000
101,5.00000
152,5.00000
201,5.00000
252,5.00000
302,5.00000
352,5.00000
401,5.00000
452,5.00000
501,5.00000
551,5.00000
602,5.00000
651,5.00000
701,5.00000
751,5.00000
801,5.00000
865,5.00000
901,5.00000
951,5.00000
1001,5.00000
1051,5.00000
1101,5.00000
1152,5.00000
1201,5.00000
1252,5.00000
1302,5.00000
1352,5.00000
1402,5.00000
1451,5.00000
1501,5.00000
1551,5.00000
1601,5.00000
1652,5.00000
1702,5.00000
1751,5.00000
1802,5.00000
1851,5.00000
1917,5.00000
1951,5.00000
2002,5.00000
2051,5.00000
2101,5.00000
2152,5.00000
2201,5.00000
2251,5.00000
2300,5.00000
2350,5.00000
2401,5.00000
2450,5.00000
2501,5.00000
2551,5.00000
2601,5.00000
2651,5.00000
2700,5.00000
2751,5.00000
2801,5.00000
2851,5.00000
2916,5.00000
2952,5.00000
3002,5.00000
3051,5.00000
3102,5.00000
3152,5.00000
3203,5.00000
3254,5.00000
3303,5.00000
3352,5.00000
3401,5.00000
3452,5.00000
3501,5.00000
3551,5.00000
3602,5.00000
3651,5.00000
3702,5.00000
3752,5.00000
3802,5.00000
3851,5.00000
3916,5.00000
3952,5.00000
4002,5.00000
4052,5.00000
4101,5.00000
4151,5.00000
4202,5.00000
4251,5.00000
4302,5.00000
4351,5.00000
4402,5.00000
4451,5.00000
4502,5.00000
4552,5.00000
4601,5.00000
4652,5.00000
4702,5.00000
4751,5.00000
4802,5.00000
4852,5.00000
4913,5.00000
4953,5.00000
5001,5.00000
5052,5.00000
5101,5.00000
5152,5.00000
5202,5.00000
5251,5.00000
5302,5.00000
5351,5.00000
5402,5.00000
5451,5.00000
5501,5.00000
5551,5.00000
5601,5.00000
5652,5.00000
5701,5.00000
5752,5.00000
5802,5.00000
5852,5.00000
5915,5.00000
5951,5.00000
6002,5.00000
6052,5.00000
6101,5.00000
6152,5.00000
6202,5.00000
6254,5.00000
6302,5.00000
6352,5.00000
6401,5.00000
6452,5.00000
6501,5.00000
6552,5.00000
6602,5.00000
6651,5.00000
6702,5.00000
6751,5.00000
6801,5.00000
6851,5.00000
6915,5.00000
6952,5.00000
7002,5.00000
7051,5.00000
7101,5.00000
7152,5.00000
7201,5.00000
7251,5.00000
7301,5.00000
7352,5.00000
7401,5.00000
7451,5.00000
7502,5.00000
7552,5.00000
7601,5.00000
7652,5.00000
7704,5.00000
7752,5.00000
7802,5.00000
7852,5.00000
7901,5.00000
7964,5.00000
8002,5.00000
8052,5.00000
8102,5.00000
8151,5.00000
8201,5.00000
8251,5.00000
8301,5.00000
8352,5.00000
8401,5.00000
8452,5.00000
8502,5.00000
8551,5.00000
8602,5.00000
8652,5.00000
8702,5.00000
8751,5.00000
8802,5.00000
8851,5.00000
8901,5.00000
8967,5.00000
9004,5.00000
9052,5.00000
9101,5.00000
9153,5.00000
9202,5.00000
9251,5.00000
9301,5.00000
9351,5.00000
9402,5.00000
9452,5.00000
9502,5.00000
9552,5.00000
9601,5.00000
9651,5.00000
9702,5.00000
9753,5.00000
9802,5.00000
9851,5.00000
9902,5.00000
9972,5.00000
10002,5.00000
10051,5.00000
10102,5.00000
10152,5.00000
10202,5.00000
10252,5.00000
10302,5.00000
10351,5.00000
10401,5.00000
10451,5.00000
10501,5.00000
10552,5.00000
10602,5.00000
10652,5.00000
10702,5.00000
10751,5.00000
10802,5.00000
10851,5.00000
10902,5.00000
10974,5.00000
11002,5.00000
11051,5.00000
11101,5.00000
11151,5.00000
11203,5.00000
11251,5.00000
11302,5.00000
11351,5.00000
11402,5.00000
11451,5.00000
11501,5.00000
11552,5.00000
11601,5.00000
11652,5.00000
11701,5.00000
11754,5.00000
11801,5.00000
11852,5.00000
11901,5.00000
11951,5.00000
12016,5.00000
12052,5.00000
12101,5.00000
12152,5.00000
12202,5.00000
12251,5.00000
12301,5.00000
12351,5.00000
12401,5.00000
12451,5.00000
12501,5.00000
12551,5.00000
12602,5.00000
12651,5.00000
12701,5.00000
12751,5.00000
12801,5.00000
12851,5.00000
