time,dB(SPL)
1,61.89641
52,66.58389
101,64.31275
151,63.80103
201,72.67139
251,65.69313
301,63.11279
351,57.39636
401,58.64948
451,53.90963
501,61.93125
551,61.56188
601,56.00059
650,56.25827
701,61.25164
751,59.60916
801,60.18051
865,60.71660
901,62.07607
950,60.71660
1001,59.93898
1051,57.26646
1101,56.92674
1151,55.60635
1201,58.30800
1251,59.16172
1301,63.77857
1351,64.76092
1401,63.26919
1451,64.16345
1501,65.31993
1550,61.12285
1600,62.57445
1651,66.76116
1701,62.11020
1751,58.39202
1801,61.16092
1851,64.77096
1915,63.53340
1951,58.29744
2001,56.41716
2051,60.80413
2101,59.79789
2152,59.63637
2201,59.21892
2251,58.77039
2300,62.15776
2350,63.33452
2401,63.71084
2450,57.48964
2500,61.70581
2551,62.59380
2601,65.26325
2651,65.21573
2700,63.43453
2750,62.10339
2801,64.74082
2851,63.91246
2914,64.56287
2951,67.10136
3001,64.28097
3051,65.32463
3101,66.36544
3151,65.67055
3202,68.83390
3254,64.41262
3302,67.59336
3351,60.67651
3401,56.91436
3451,61.65571
3500,67.52789
3551,67.23833
3601,60.58768
3650,61.03848
3701,64.49066
3751,64.68528
3801,66.38212
3851,67.24965
3915,64.68022
3951,62.15776
4001,62.94115
4051,62.86030
4101,62.12382
4150,61.74853
4201,58.82028
4251,62.39831
4301,63.90692
4351,60.42379
4401,64.05521
4451,62.49660
4501,65.44612
4551,68.00385
4601,68.90897
4651,66.50210
4701,65.55677
4750,63.20937
4801,66.80888
4851,66.61233
4913,66.05960
4952,66.77311
5001,69.26591
5051,67.04365
5101,68.49763
5151,69.36990
5202,67.34339
5251,65.13435
5301,65.86725
5351,63.71084
5401,65.84955
5450,66.11562
5501,64.87564
5550,65.55677
5601,61.76272
5651,61.88243
5701,64.53715
5751,60.14642
5802,57.75235
5851,60.44031
5914,62.35868
5951,62.15098
6001,62.79758
6051,61.86843
6101,58.11592
6151,58.74032
6201,59.10413
6253,59.54532
6301,64.23842
6351,79.57000
6401,80.75888
6451,71.21248
6500,73.09123
6552,67.14726
6601,65.68861
6651,89.69852
6701,88.04798
6750,83.21117
6801,78.81531
6851,71.47367
6914,70.69575
6951,68.78033
7001,67.02046
7051,62.65160
7101,67.56796
7151,65.28218
7200,73.54666
7251,66.82473
7301,78.47524
7351,73.82870
7401,66.93097
7451,66.96610
7501,66.98166
7551,63.50444
7601,62.07607
7652,60.61199
7701,63.25129
7751,59.90393
7801,69.03266
7851,77.42445
7901,63.41110
7963,59.61824
8002,57.17074
8051,59.82452
8101,65.46929
8150,58.79039
8201,60.74853
8251,64.45433
8300,70.77650
8351,68.15801
8401,67.87852
8451,62.74708
8501,58.32908
8551,58.71015
8601,56.19119
8651,89.70307
8701,89.76424
8751,86.26426
8801,84.47044
8851,79.00730
8900,77.24143
8966,79.38179
9003,77.37876
9051,71.03144
9101,72.10395
9153,72.17266
9201,71.34759
9251,74.39657
9301,72.02816
9351,71.45975
9401,72.59227
9451,69.89144
9501,75.53112
9551,70.38868
9601,72.35259
9650,73.35279
9701,73.00615
9752,73.58492
9801,69.89422
9851,71.51530
9902,74.69920
9972,82.10543
10001,89.79467
10051,87.52497
10102,88.21824
10152,84.26132
10202,78.90445
10251,76.29161
10301,78.76038
10351,72.11472
10401,70.95795
10451,72.90451
10501,73.27213
10552,74.21419
10601,74.08644
10651,74.72155
10701,75.13880
10751,72.68148
10801,73.51923
10851,73.11621
10902,77.06544
10973,75.04404
11001,75.67950
11051,76.13174
11100,76.89327
11151,76.11681
11202,73.80747
11251,76.27829
11302,75.95504
11351,74.16162
11401,71.73849
11450,72.94766
11501,76.19927
11551,75.75346
11601,77.47919
11651,73.20212
11701,74.38165
11753,72.93395
11801,74.55083
11851,75.12968
11901,77.56354
11951,74.51987
12016,76.33013
12051,77.15750
12100,75.25507
12151,73.77196
12201,77.71966
12250,78.89952
12300,78.63322
12351,78.34276
12401,75.13272
12450,73.79150
12501,74.84507
12551,76.47991
12602,76.74672
12651,77.65049
12700,76.82594
12750,75.86463
12800,74.73430
12850,73.80392
12901,72.65117
12950,74.51823
13013,76.12088
13051,74.89368
13101,77.32456
13150,70.80158
13201,76.13581
13251,79.03258
13301,79.64452
13350,74.88899
13401,72.92415
13452,75.62936
13501,69.47849
13551,70.64234
13601,71.72724
13651,74.44774
13701,74.42797
13750,70.40443
13801,79.42923
13850,75.93287
13901,72.41729
13950,67.10136
14014,68.45180
14051,68.41891
14101,69.53084
14150,68.18513
14201,65.50162
14251,72.24083
14301,67.76913
14351,61.76272
14400,66.46504
14451,72.72374
14501,67.13581
14551,64.62429
14601,67.65115
14652,64.10409
14700,63.79542
14751,62.77868
14801,67.96227
14851,67.41766
14900,71.74973
14951,65.00840
15015,68.55621
15051,65.90694
15101,64.84586
15151,67.92747
15201,66.38212
15250,66.09412
15300,67.81517
15351,66.65281
15400,66.83265
15451,68.37265
15501,64.95947
15551,62.08974
15600,66.21387
15651,66.40293
15701,64.42828
15751,66.33618
15801,68.19866
15851,67.10136
15901,65.49239
15951,69.03880
16014,67.12052
16050,62.68354
16101,62.45087
16154,60.85151
16200,61.10757
16250,62.34543
16300,63.27515
16351,60.43205
16401,67.32098
16451,65.15357
16502,65.54760
16552,65.99450
16601,65.36688
16650,64.17957
16701,65.56592
16751,60.55514
16801,58.89952
16851,60.31558
16901,65.87167
16951,68.15122
17047,74.91086
17071,62.75341
17101,67.44719
17153,66.98944
17201,66.05527
17251,66.39461
17300,60.62009
17351,60.68455
17401,60.68455
17451,61.42291
17501,64.34968
17551,59.73543
17601,63.31082
17651,63.36995
17700,64.46992
17751,56.19119
17801,66.39045
17850,64.34441
17901,59.84223
17951,69.06025
18017,61.20640
18051,62.02807
18102,62.99054
18152,62.19157
18203,65.89814
18251,66.99332
18300,76.29294
18351,67.93445
18401,63.40523
18451,59.18083
18500,57.13458
18551,60.67651
18601,61.77689
18651,70.53195
18701,69.24197
18751,66.60015
18801,65.59334
18851,65.85398
18901,72.48358
18951,67.01271
19014,66.29840
19051,65.44148
19101,64.85580
19151,63.24531
19201,63.88473
19251,61.54009
19300,57.80842
19351,61.51824
19401,63.07630
19451,62.07607
19501,61.37114
19551,58.57815
19601,55.38755
19651,60.31558
19701,60.29881
19751,57.75235
19801,61.39336
19851,69.87752
19901,70.09485
19951,63.81783
20001,67.35829
20062,65.28691
20101,63.81224
20151,57.77482
20201,56.52150
20251,54.96376
20301,58.79039
20351,59.65447
20401,59.21892
20451,55.62074
20501,62.70265
20551,66.31941
20601,66.26891
20652,61.16092
20701,57.51280
20751,74.19049
20801,68.47802
20851,63.31675
20900,61.93125
20951,60.54699
21001,60.78035
21083,61.51094
21101,69.23897
21150,63.29300
21201,59.82452
21251,55.63511
21301,53.21731
21351,47.64034
21401,38.27628
21452,47.81870
21500,60.44857
21551,48.97413
21601,57.80842
21651,55.41704
21701,59.17128
21751,58.33960
21804,61.31159
21851,62.47050
21901,61.74142
21951,59.42552
22001,63.97314
22069,64.06610
22101,53.19832
22151,61.48169
22201,56.63740
22251,61.42291
22301,66.61233
22351,65.41358
22401,59.51782
22451,65.22050
22501,65.65244
22551,58.93887
22601,52.08452
22653,53.78618
22706,56.53445
22751,59.30403
22801,75.67807
22851,70.39656
22901,68.19866
22951,65.09579
23001,77.72756
23063,65.11991
23101,72.53297
23151,71.93194
23201,66.53491
23251,61.90339
23300,62.06239
23351,55.11750
23401,62.39831
23451,63.96214
23502,69.45220
23551,71.81015
23600,74.24626
23651,66.11992
23701,78.55664
23750,80.65076
23801,76.11002
23851,75.71940
23903,65.58421
23951,65.83625
24001,67.77623
24051,67.02820
24111,74.23446
24151,89.72436
24200,89.63057
24251,87.91491
24301,84.09759
24351,82.43710
24401,78.02044
24451,72.90648
24501,84.73528
24551,76.97978
24601,80.90411
24651,70.44628
24700,69.73428
24751,67.41766
24801,80.74773
24850,69.55978
24901,70.15172
24950,74.16162
25001,74.30335
25052,62.68992
25140,63.68247
25157,61.38596
25201,53.85694
25251,46.02060
25301,62.31221
25351,61.00760
25400,49.96621
25451,62.67716
25501,81.33844
25550,82.12382
25600,82.48748
25651,76.26628
25701,71.66624
25751,82.50116
25801,79.25212
25851,61.18369
25901,52.04120
25951,49.82723
26001,36.12360
26050,55.93149
26117,48.53023
26151,29.54243
26201,56.45643
26250,69.98274
26300,69.44635
26351,53.44196
26401,46.60828
26451,64.61409
26501,65.67507
26551,49.15764
26602,40.08643
26651,39.18083
26701,33.97940
26751,26.84845
26800,53.87454
26851,47.08217
26901,40.74853
26950,38.58838
27001,44.02794
27051,44.40216
27113,41.13810
27151,43.16725
27201,49.57133
27251,45.39026
27301,55.59193
27351,49.00498
27401,74.32341
27450,82.27753
27500,75.78315
27551,62.64519
27601,58.83023
27651,59.21892
27701,52.52681
27751,43.40523
27801,36.65018
27851,46.88785
27901,44.45433
27951,42.73441
28002,54.43621
28051,40.17200
28113,55.40231
28151,53.47884
28201,60.62009
28251,48.13080
28301,48.91208
28351,59.70853
28401,54.28660
28451,60.09502
28500,55.80570
28551,62.24540
28601,50.02119
28651,41.93820
28701,52.64915
28751,48.29947
28801,43.91799
28852,33.80392
28901,53.00615
28951,53.76840
29001,51.05336
29051,42.86030
29148,44.34968
29151,45.80069
29200,46.64877
29251,34.80725
29301,38.38156
29351,46.27734
29401,46.76913
29454,43.46373
29501,63.78419
29551,71.08251
29601,68.60795
29650,66.20111
29701,67.07448
29751,61.98671
29801,54.67999
29851,49.74277
29901,42.47703
29951,42.60668
30001,50.78152
30051,54.71198
30114,63.48701
30150,62.45087
30201,66.67700
30251,58.37109
30301,56.04179
30351,55.35795
30401,51.79899
30450,53.85694
30501,61.39336
30551,61.41553
30600,55.74921
30651,55.81977
30701,61.50364
30751,58.89952
30801,63.53340
30851,65.76051
30902,66.21387
30950,65.77393
31001,61.22905
31052,64.41262
31112,62.95353
31151,64.53715
31201,61.77689
31251,61.43028
31302,66.16275
31351,62.22525
31401,58.39202
31451,54.79145
31502,60.30720
31551,60.29881
31601,56.96378
31651,53.44196
31700,47.38432
31751,59.43479
31801,65.07645
31852,64.14191
31901,66.28577
31951,56.45643
32001,53.94459
32051,56.40403
32112,63.20937
32150,63.16725
32201,59.34159
32250,60.26517
32306,63.34044
32351,61.45235
32401,63.05188
32450,64.83093
32500,63.39349
32551,63.64258
32601,63.22736
32652,61.48169
32701,64.29688
32750,63.61971
32801,64.58852
32851,66.48565
32900,77.44779
32951,75.68378
33001,68.50742
33052,68.84332
33145,61.84739
33152,61.78397
33200,56.50852
33251,58.04006
33301,58.90937
33350,60.39893
33401,67.44719
33451,60.29881
33500,64.45953
33552,68.05554
33600,60.66043
33650,50.47493
33700,49.82723
33751,59.47179
33801,57.14665
33851,49.24796
33901,59.10413
33951,61.09992
34001,59.60916
34051,55.93149
34100,59.69954
34163,54.80725
34201,50.47493
34251,56.88954
34301,54.75975
34351,52.84929
34400,53.73273
34451,57.83075
34501,70.77399
34550,64.63449
34601,63.63116
34654,64.02248
34701,67.88203
34751,59.18083
34801,57.36113
34850,52.01946
34901,54.13436
34951,59.49944
35001,59.66350
35056,59.06553
35101,64.38645
35165,59.54532
35201,62.79129
35251,66.70113
35301,62.87902
35351,65.80069
35401,62.81016
35450,54.40319
35501,60.61199
35551,54.85450
35600,56.00059
35651,68.99574
35701,69.03573
35751,72.25991
35801,62.91014
35850,56.46948
35901,55.91760
35951,59.48102
36001,61.28916
36051,56.71381
36102,61.23659
36151,60.29041
36214,58.30800
36252,61.73431
36300,65.63884
36351,56.68841
36401,57.48964
36451,55.49034
36501,65.01328
36550,59.76226
36601,57.13458
36656,58.93887
36701,59.36031
36751,60.99211
36801,60.68455
36851,66.13707
36901,63.00284
36951,65.15357
37001,64.90532
37051,60.35735
37103,75.94119
37151,61.93125
37201,66.21811
37284,60.96106
37301,63.46373
37350,60.77240
37401,64.21172
37451,65.07161
37501,63.42868
37551,60.34067
37601,68.30615
37651,65.78286
37702,68.91831
37751,60.93770
37801,64.16345
37851,61.10757
37901,58.11592
37951,57.54743
38001,71.47831
38051,65.58421
38101,58.57815
38151,56.37771
38201,63.62544
38262,66.19686
38301,58.09431
38351,56.33808
38400,65.03276
38451,62.65160
38500,61.66288
38551,56.91436
38601,70.25636
38651,68.22229
38701,62.50312
38751,56.93911
38801,63.87362
38851,63.69950
38901,61.71295
38950,57.07396
39000,59.50864
39051,56.96378
39100,63.23335
39151,56.65018
39201,65.29636
39266,62.63237
39301,64.49066
39351,59.76226
39401,55.64945
39451,64.61409
39501,61.37855
39551,61.93125
39600,68.13080
39651,62.50312
39700,79.68965
39751,76.65018
39801,73.85694
39851,59.58186
39901,57.87524
39950,57.06179
40001,57.65049
40052,56.98839
40101,58.94867
40151,56.97609
40201,53.85694
40251,53.19832
40315,58.00734
40350,50.83158
40401,55.66377
40451,55.73503
40502,57.30208
40551,58.51655
40601,60.98436
40650,60.72459
40700,61.86843
40750,75.69947
40801,67.42875
40851,59.76226
40901,69.55111
40951,62.13062
41001,65.50162
41050,69.06942
41100,67.41766
41151,75.67521
41201,74.50516
41253,62.83526
41319,66.55127
41353,65.72913
41402,74.70719
41450,69.78510
41501,69.32252
41551,72.55960
41601,70.46973
41651,68.91520
41701,72.59838
41751,69.17880
41801,74.42302
41851,75.72225
41901,73.14494
41951,72.67946
42001,70.48792
42051,68.27270
42102,64.16345
42150,59.54532
42201,55.88976
42251,53.66094
42301,58.01826
42372,60.60390
42401,64.75590
42451,71.88122
42501,61.50364
42550,62.38512
42602,70.19480
42651,65.56135
42702,61.81926
42751,60.35735
42801,60.20600
42851,54.40319
42901,72.73377
42950,65.03763
43001,68.16819
43051,61.76981
43101,66.57982
43151,73.43271
43201,76.40140
43251,69.40527
43301,71.75197
43363,64.40739
43401,59.73543
43451,47.78332
43501,40.66848
43551,47.38432
43601,53.73273
43650,55.46109
43701,55.60635
43751,56.67569
43801,59.02675
43851,54.72793
43901,53.25516
43951,41.28916
44001,52.64915
44051,64.38121
44101,64.11491
44151,61.93125
44202,59.97390
44251,61.28916
44301,61.32652
44364,53.34906
44401,54.20235
44451,57.21873
44501,56.81466
44550,54.13436
44600,59.59097
44650,63.15518
44700,55.76337
44751,49.62885
44802,55.69235
44851,58.78040
44902,64.75590
44952,62.83526
45002,73.84283
45052,70.61680
45102,64.18494
45150,54.32007
45201,48.53023
45251,41.51094
45301,43.10672
