time,lx
2,10.00000
53,10.00000
101,10.00000
152,7.93443
201,7.93443
251,9.06845
303,9.06845
351,10.69237
402,10.69237
452,11.00000
501,11.00000
551,11.00000
602,11.00000
651,11.00000
719,11.00000
752,11.00000
803,11.00000
851,11.00000
902,11.00000
953,11.00000
1001,11.00000
1051,11.00000
1101,11.00000
1152,11.00000
1201,11.00000
1251,11.00000
1302,11.00000
1354,11.00000
1401,11.00000
1451,11.00000
1501,11.00000
1552,11.00000
1601,11.00000
1652,11.00000
1715,11.00000
1759,11.00000
1803,11.00000
1851,11.00000
1902,11.00000
1951,11.00000
2002,11.00000
2051,11.00000
2101,11.00000
2151,11.00000
2202,11.00000
2251,11.00000
2301,11.00000
2352,11.00000
2405,11.00000
2451,11.00000
2501,11.00000
2551,11.00000
2602,11.00000
2657,11.00000
2715,11.00000
2752,11.00000
2802,11.00000
2852,11.00000
2901,11.00000
2952,11.00000
3001,11.00000
3051,11.00000
3104,11.00000
3152,11.00000
3202,11.00000
3251,11.00000
3302,11.00000
3351,11.00000
3401,11.00000
3451,11.00000
3503,11.00000
3552,11.00000
3601,11.00000
3651,11.00000
3715,11.00000
3752,11.00000
3801,11.00000
3857,11.00000
3903,11.00000
3951,11.00000
4002,11.00000
4051,11.00000
4102,11.00000
4151,11.00000
4201,11.00000
4251,11.00000
4301,11.00000
4351,11.00000
4402,11.00000
4451,11.00000
4502,11.00000
4552,11.00000
4601,11.00000
4652,11.00000
4701,11.00000
4763,11.00000
4801,11.00000
4852,11.00000
4902,11.00000
4952,11.00000
5001,11.00000
5051,11.00000
5101,11.00000
5151,11.00000
5202,11.00000
5252,11.00000
5301,11.00000
5351,11.00000
5401,11.00000
5451,11.00000
5501,11.00000
5552,11.00000
5601,11.00000
5651,11.00000
5701,11.00000
5764,11.00000
5802,11.00000
5852,11.00000
5901,11.00000
5951,11.00000
6001,11.00000
6052,11.00000
6101,11.00000
6151,11.00000
6201,11.00000
6251,11.00000
6302,11.00000
6351,11.00000
6401,11.00000
6452,11.00000
6501,11.00000
6551,11.00000
6601,11.00000
6651,11.00000
6702,11.00000
6764,11.00000
6801,11.00000
6852,11.00000
6901,11.00000
6952,11.00000
7001,11.00000
7051,11.00000
7102,11.00000
7151,11.00000
7202,11.00000
7254,11.00000
7301,11.00000
7351,11.00000
7401,11.00000
7452,11.00000
7501,11.00000
7552,11.00000
7602,11.00000
7651,11.00000
7701,11.00000
7792,11.00000
7802,11.00000
7851,11.00000
7901,11.00000
7951,11.00000
8001,11.00000
8052,11.00000
8101,11.00000
8153,11.00000
