time,x,y,z
2,0.15971,0.04416,-0.12282
53,-0.05940,0.05313,0.08514
101,0.08775,0.02217,-0.03561
152,-0.02400,-0.00438,0.01079
201,-0.00424,0.01253,0.00311
251,-0.01770,-0.00140,0.01340
302,-0.01939,0.00722,0.00899
351,-0.01195,0.02766,-0.00186
402,-0.01373,0.00656,-0.00052
452,-0.00360,-0.00598,0.02983
501,-0.01523,0.01335,-0.00674
551,0.02405,-0.00261,0.01788
602,-0.01295,0.01965,0.02052
651,0.00810,0.00735,0.01180
719,-0.02870,-0.02153,0.01497
752,-0.01834,0.02550,0.01817
803,-0.02557,-0.00371,0.01268
851,-0.03168,0.01567,0.00134
902,0.04108,0.02533,0.04044
953,-0.01439,-0.02490,0.05309
1001,0.02499,-0.02148,0.03049
1051,-0.03644,-0.00885,0.01231
1101,0.03386,0.01277,-0.02448
1151,-0.05765,0.00122,-0.02115
1201,0.04309,0.01405,0.03172
1251,-0.03593,-0.01404,0.03911
1301,0.01810,-0.00034,0.01852
1354,-0.00557,0.02034,-0.01678
1401,-0.02127,0.01311,-0.01897
1451,0.01263,0.01297,0.00281
1501,-0.02377,-0.00717,0.03331
1552,0.01300,0.00650,0.02193
1601,-0.00438,0.00639,-0.01193
1652,0.00978,-0.00337,0.02448
1715,-0.04520,0.03802,0.02599
1759,-0.04538,-0.08527,-0.05463
1802,0.02020,0.03989,0.08273
1851,0.02020,-0.02287,-0.01413
1902,0.02711,0.01158,0.00826
1951,-0.00369,0.02548,0.02460
2002,-0.01741,-0.00037,-0.01344
2051,-0.03134,-0.01453,0.02885
2101,-0.02299,0.00206,0.02377
2151,0.01797,0.01440,0.01001
2202,-0.01685,0.00711,0.01711
2251,0.00008,-0.00737,-0.00046
2301,0.01192,0.01160,0.01070
2352,-0.05615,-0.03233,0.01357
2405,0.01834,-0.02814,-0.00249
2451,-0.00786,-0.00612,-0.00131
2501,-0.00691,0.01917,0.02863
2551,-0.03696,-0.02368,-0.04628
2602,0.03261,-0.00070,-0.01227
2657,0.01855,0.03354,0.08960
2715,-0.00256,-0.01776,-0.03647
2752,0.05037,0.03127,0.01758
2802,-0.05060,-0.01697,-0.01323
2852,0.00562,-0.00220,-0.00533
2901,-0.02118,-0.00090,0.02209
2952,-0.01759,-0.04169,-0.01265
3001,-0.01001,0.00012,0.02437
3051,0.01979,0.01060,0.01070
3104,-0.01369,0.00874,-0.02039
3152,0.01396,0.01459,0.01944
3202,-0.01999,-0.01070,-0.00175
3251,0.00159,0.00739,0.00003
3302,0.00230,0.01544,0.00815
3351,0.04506,0.03444,0.02354
3401,-0.02061,-0.01381,-0.02359
3451,0.00804,0.01605,0.01909
3503,0.00523,0.00870,0.03520
3552,0.00981,0.02440,0.00874
3601,-0.02397,-0.03787,-0.01469
3651,-0.01047,-0.00316,0.01283
3715,-0.00478,0.00917,0.00697
3752,0.03806,0.01382,0.01746
3801,-0.05611,-0.01416,0.00351
3856,0.02554,0.02493,0.01433
3903,-0.00441,0.03734,0.02559
3951,0.00424,-0.00713,-0.00670
4002,0.00462,0.00410,0.02362
4051,-0.04477,-0.01630,-0.02890
4102,0.03943,0.04193,0.04503
4151,-0.03149,-0.04361,-0.00375
4201,-0.03780,0.02988,0.01234
4251,0.01366,0.02576,-0.01372
4301,-0.01306,-0.02078,0.03954
4351,-0.00275,0.01488,0.00993
4401,0.00764,0.00972,0.01003
4451,-0.01872,-0.01794,-0.00687
4502,-0.00977,0.01862,0.00296
4552,0.05824,0.01726,0.03964
4601,-0.05717,-0.03313,-0.01241
4651,-0.01549,-0.00383,-0.01111
4701,0.00613,0.00072,0.03380
4763,0.00273,-0.00577,0.01439
4801,0.03238,0.01659,-0.00020
4852,-0.01607,-0.00696,0.00517
4902,-0.03268,-0.00592,0.01659
4952,-0.00522,-0.00177,-0.00479
5001,0.03555,0.03702,0.02704
5051,-0.02080,0.00058,-0.00035
5101,-0.00616,-0.03008,-0.00148
5151,-0.01511,0.01407,0.05592
5202,0.02472,0.02467,-0.00677
5252,-0.00017,0.03951,0.00987
5301,0.02045,0.00891,-0.00050
5351,-0.00003,-0.02319,0.01735
5401,-0.01219,-0.01199,0.02748
5451,-0.02347,-0.01836,-0.00319
5501,-0.01057,0.01274,-0.00757
5552,0.02460,0.01666,0.02953
5601,0.01215,0.00204,0.00488
5651,0.01003,0.01051,0.01970
5701,0.01274,0.01367,0.00108
5764,-0.01903,-0.00934,0.00465
5801,0.01112,0.01918,0.01094
5852,0.00044,-0.00372,0.03633
5901,-0.03091,-0.00116,0.00038
5951,-0.01419,0.00276,-0.00764
6001,0.01968,0.02138,0.03575
6051,0.01997,0.02798,-0.00270
6101,-0.01421,-0.00337,-0.00014
6151,0.01390,0.00813,-0.00226
6201,-0.00044,-0.00758,0.01349
6251,-0.02716,-0.02409,-0.00075
6302,-0.00375,0.01775,0.01924
6351,0.03154,0.00624,0.01711
6401,-0.04370,-0.03979,-0.00085
6452,0.01776,0.01959,0.03011
6501,0.00783,-0.01440,-0.01785
6551,-0.00983,0.00905,0.01181
6601,0.00790,-0.01405,-0.00095
6651,0.00665,0.00331,0.00888
6702,0.00163,-0.00861,0.00826
6764,0.00426,0.01715,0.02107
6801,-0.00644,0.01791,-0.01187
6852,-0.01335,0.00919,0.05556
6901,0.03575,0.02094,-0.00237
6952,0.00233,-0.02449,-0.03777
7001,-0.02466,0.00961,0.03224
7051,0.03456,-0.00262,-0.01155
7102,-0.01044,0.00485,0.01050
7151,0.01047,-0.00430,-0.00204
7202,0.00357,0.01468,0.01624
7254,-0.00256,-0.00453,0.00906
7301,0.01761,0.01657,-0.00035
7351,-0.01492,0.00255,0.01390
7401,-0.00302,-0.00891,-0.00435
7452,0.01418,0.01956,0.02751
7501,0.00043,-0.01820,0.00963
7552,-0.03647,0.02795,0.02644
7602,-0.01086,-0.01285,-0.05553
7651,-0.00882,0.00897,-0.00906
7701,-0.00014,-0.00162,0.00299
7792,-0.01370,-0.00639,-0.00130
7802,0.02559,0.00928,0.00093
7851,-0.00946,0.00542,-0.00816
7901,-0.01552,0.00401,0.01694
7951,-0.01439,-0.01102,-0.01067
8001,-0.03505,0.01442,0.02087
8052,0.02977,0.01894,0.00838
8101,-0.01837,-0.00386,0.02750
8153,-0.02075,0.00356,-0.00334
8201,-0.01744,0.00540,0.00307
8251,0.00327,0.01741,0.00868
8301,0.02029,0.02277,0.02470
8352,0.01073,0.01692,0.00090
8410,-0.01680,-0.01653,-0.00697
8451,-0.01535,-0.00757,0.03642
8501,0.00661,-0.00125,0.00145
8552,0.00865,0.00735,0.00804
8601,-0.02052,0.00797,0.00285
8653,0.01115,-0.00052,-0.01155
8701,-0.00371,0.00945,-0.00105
8765,-0.00621,-0.00748,0.00394
8803,-0.00005,0.00777,0.01027
8851,0.00443,0.01273,0.00282
8901,0.00334,0.01649,0.01381
8951,0.01030,0.00296,0.00436
9002,-0.00371,-0.00777,0.00050
9052,0.00432,0.00578,0.01076
9101,0.01659,0.00845,0.01062
9152,-0.01561,0.00893,0.01436
9202,-0.01659,-0.02219,-0.03160
9251,0.01445,0.00047,0.04283
9302,0.00220,0.01527,0.01112
9352,0.01689,-0.00874,-0.01027
9401,-0.02505,-0.00159,0.00854
9452,0.01884,0.00322,0.00203
9501,-0.02045,-0.00801,0.02045
9551,0.00674,0.01276,-0.01054
9601,-0.01613,0.00476,0.01361
9652,-0.03508,0.02507,0.00293
9701,0.02513,0.02136,0.00720
9763,-0.02876,-0.02319,-0.00153
9804,-0.02220,-0.00655,0.01074
9851,0.02734,-0.02037,-0.04929
9901,-0.05600,-0.01462,0.00378
9951,-0.04643,-0.22768,-0.10786
10001,-0.12192,-0.15524,0.02446
10052,-0.09879,-0.09457,-0.09091
10102,-0.30492,-0.18506,-0.21263
10151,-0.48828,-0.24657,-0.47675
10201,-1.06465,-1.03011,-0.66470
10252,0.30836,-0.37552,-0.76602
10301,-1.29823,-1.05545,-0.97058
10352,-0.12204,-0.12274,-1.63513
10402,-0.69138,-1.40079,-4.05811
10452,-0.66556,-1.29559,-6.38986
10501,-1.18843,-1.43629,-7.54967
10552,-1.54985,-1.06306,-9.15623
10601,-1.26547,-0.58183,-10.28558
10651,-1.27780,0.38612,-10.17290
10701,-1.15642,-0.48662,-5.23978
10764,-0.47650,-0.69940,-2.04939
10802,-0.18080,-0.51553,-1.00728
10852,-0.35081,-0.20490,-0.58795
10902,0.30312,0.40649,-0.81685
10952,0.31018,0.48979,-0.55627
11001,-0.04652,0.13275,0.58038
11140,0.03006,-0.41199,0.43289
