time,distance
2,5.00000
53,5.00000
101,5.00000
152,5.00000
201,5.00000
251,5.00000
303,5.00000
351,5.00000
402,5.00000
452,5.00000
501,5.00000
551,5.00000
602,5.00000
651,5.00000
719,5.00000
752,5.00000
803,5.00000
851,5.00000
902,5.00000
954,5.00000
1001,5.00000
1052,5.00000
1101,5.00000
1152,5.00000
1202,5.00000
1251,5.00000
1302,5.00000
1355,5.00000
1401,5.00000
1451,5.00000
1501,5.00000
1552,5.00000
1601,5.00000
1652,5.00000
1715,5.00000
1759,5.00000
1803,5.00000
1851,5.00000
1902,5.00000
1951,5.00000
2002,5.00000
2051,5.00000
2101,5.00000
2151,5.00000
2202,5.00000
2251,5.00000
2302,5.00000
2352,5.00000
2405,5.00000
2451,5.00000
2501,5.00000
2551,5.00000
2602,5.00000
2657,5.00000
2715,5.00000
2752,5.00000
2802,5.00000
2852,5.00000
2901,5.00000
2952,5.00000
3002,5.00000
3051,5.00000
3104,5.00000
3152,5.00000
3202,5.00000
3251,5.00000
3302,5.00000
3352,5.00000
3401,5.00000
3451,5.00000
3503,5.00000
3552,5.00000
3601,5.00000
3651,5.00000
3715,5.00000
3752,5.00000
3801,5.00000
3857,5.00000
3904,5.00000
3951,5.00000
4002,5.00000
4051,5.00000
4102,5.00000
4151,5.00000
4201,5.00000
4252,5.00000
4301,5.00000
4352,5.00000
4402,5.00000
4451,5.00000
4502,5.00000
4552,5.00000
4601,5.00000
4652,5.00000
4701,5.00000
4763,5.00000
4801,5.00000
4852,5.00000
4902,5.00000
4952,5.00000
5001,5.00000
5051,5.00000
5101,5.00000
5151,5.00000
5202,5.00000
5252,5.00000
5301,5.00000
5351,5.00000
5402,5.00000
5451,5.00000
5502,5.00000
5552,5.00000
5601,5.00000
5652,5.00000
5701,5.00000
5764,5.00000
5802,5.00000
5852,5.00000
5901,5.00000
5952,5.00000
6001,5.00000
6052,5.00000
6101,5.00000
6151,5.00000
6201,5.00000
6251,5.00000
6302,5.00000
6352,5.00000
6401,5.00000
6452,5.00000
6501,5.00000
6552,5.00000
6601,5.00000
6651,5.00000
6702,5.00000
6764,5.00000
6802,5.00000
6852,5.00000
6901,5.00000
6952,5.00000
7001,5.00000
7051,5.00000
7102,5.00000
7151,5.00000
7202,5.00000
7254,5.00000
7301,5.00000
7351,5.00000
7401,5.00000
7452,5.00000
7501,5.00000
7552,5.00000
7602,5.00000
7652,5.00000
7701,5.00000
7792,5.00000
7802,5.00000
7851,5.00000
7901,5.00000
7951,5.00000
8001,5.00000
8052,5.00000
8101,5.00000
8153,5.00000
8201,5.00000
8251,5.00000
8301,5.00000
8352,5.00000
8411,5.00000
8452,5.00000
8501,5.00000
8552,5.00000
8602,5.00000
8654,5.00000
8702,5.00000
8765,5.00000
8803,5.00000
8851,5.00000
8902,5.00000
8951,5.00000
9002,5.00000
9052,5.00000
9101,5.00000
9152,5.00000
9202,5.00000
9252,5.00000
9302,5.00000
9352,5.00000
9401,5.00000
9452,5.00000
9501,5.00000
9552,5.00000
9601,5.00000
9652,5.00000
9701,5.00000
9763,5.00000
9804,5.00000
9852,5.00000
9901,5.00000
9951,5.00000
10001,5.00000
10052,5.00000
10102,5.00000
10152,5.00000
10201,5.00000
10252,5.00000
10301,5.00000
10352,5.00000
10402,5.00000
10452,5.00000
10501,5.00000
10552,5.00000
10601,5.00000
10652,5.00000
10701,5.00000
10765,5.00000
10802,5.00000
10852,5.00000
10903,5.00000
10952,5.00000
11001,5.00000
11140,5.00000
11201,5.00000
11252,5.00000
11302,5.00000
11351,5.00000
11401,5.00000
11452,5.00000
11501,5.00000
11552,5.00000
11602,5.00000
11651,5.00000
11702,5.00000
11791,5.00000
11805,5.00000
11852,5.00000
11901,5.00000
11952,5.00000
12001,5.00000
12051,5.00000
12102,5.00000
12151,5.00000
12201,5.00000
12252,5.00000
12314,5.00000
12351,5.00000
12402,5.00000
12451,5.00000
12502,5.00000
12551,5.00000
12602,5.00000
12651,5.00000
12702,5.00000
12764,5.00000
12801,5.00000
12852,5.00000
12901,5.00000
12951,5.00000
13001,5.00000
13051,5.00000
13102,5.00000
13151,5.00000
13201,5.00000
13252,5.00000
13301,5.00000
13352,5.00000
13401,5.00000
13451,5.00000
13502,5.00000
13552,5.00000
13602,5.00000
13651,5.00000
13701,5.00000
13765,5.00000
13802,5.00000
13852,5.00000
13901,5.00000
13951,5.00000
14001,5.00000
14051,5.00000
14101,5.00000
14152,5.00000
14202,5.00000
14251,5.00000
14302,5.00000
14352,5.00000
14401,5.00000
14452,5.00000
14502,5.00000
14551,5.00000
14602,5.00000
14652,5.00000
14701,5.00000
14773,5.00000
14802,5.00000
