time,lx
8162,698.00000
8211,698.00000
8261,698.00000
8311,740.00000
8361,740.00000
8411,740.00000
8461,740.00000
8511,750.00000
8561,750.00000
8612,750.00000
8662,750.00000
8710,715.00000
8762,715.00000
8811,715.00000
8865,715.00000
8911,618.00000
8962,618.00000
9012,618.00000
9062,618.00000
9112,594.00000
9163,594.00000
9212,594.00000
9262,594.00000
9312,554.00000
9362,554.00000
9413,554.00000
9462,554.00000
9512,519.00000
9561,519.00000
9612,519.00000
9661,519.00000
9712,493.00000
9762,493.00000
9811,493.00000
9877,493.00000
9912,470.00000
9962,470.00000
10011,470.00000
10062,470.00000
10111,432.00000
10161,432.00000
10212,432.00000
10262,432.00000
10312,478.00000
10361,478.00000
10412,478.00000
10461,478.00000
10511,393.00000
10561,393.00000
10611,393.00000
10662,393.00000
10712,449.00000
10761,449.00000
10812,449.00000
10874,449.00000
10911,412.00000
10961,412.00000
11011,412.00000
11061,412.00000
11111,385.00000
11162,385.00000
11212,385.00000
11262,385.00000
11312,401.00000
11362,401.00000
11412,401.00000
11461,401.00000
11512,370.00000
11561,370.00000
11611,370.00000
11663,370.00000
11712,362.00000
11762,362.00000
11811,362.00000
11879,362.00000
11911,388.00000
11961,388.00000
12011,388.00000
12062,388.00000
12111,355.00000
12161,355.00000
12211,355.00000
12261,355.00000
12312,343.00000
12361,343.00000
12411,343.00000
12462,343.00000
12511,325.00000
12561,325.00000
12612,325.00000
12661,325.00000
12711,325.00000
12763,315.00000
12811,315.00000
12861,315.00000
12919,315.00000
12961,308.00000
13011,308.00000
13062,308.00000
13112,308.00000
13161,507.00000
13211,507.00000
13262,507.00000
13311,507.00000
13362,698.00000
13411,698.00000
13461,698.00000
13512,698.00000
13561,720.00000
13613,720.00000
13662,720.00000
13711,720.00000
13761,692.00000
13812,692.00000
13861,692.00000
13917,692.00000
13961,699.00000
14011,699.00000
14062,699.00000
14114,699.00000
14161,709.00000
14211,709.00000
14262,709.00000
14311,709.00000
14361,715.00000
14412,715.00000
14461,715.00000
14512,715.00000
14562,681.00000
14613,681.00000
14661,681.00000
14711,681.00000
14761,707.00000
14812,707.00000
14861,707.00000
14918,707.00000
14961,680.00000
15011,680.00000
15062,680.00000
15113,680.00000
15162,701.00000
15212,701.00000
15263,701.00000
15310,701.00000
15361,695.00000
15412,695.00000
15461,695.00000
15511,695.00000
15562,699.00000
15611,699.00000
15662,699.00000
15711,699.00000
15761,707.00000
15811,707.00000
15861,707.00000
15918,707.00000
15960,676.00000
16010,676.00000
16061,676.00000
16111,676.00000
16161,660.00000
16211,660.00000
16261,660.00000
16312,660.00000
16361,649.00000
16412,649.00000
16461,649.00000
16511,649.00000
16562,637.00000
16612,637.00000
16662,637.00000
16711,637.00000
16762,470.00000
16812,470.00000
16861,470.00000
16923,470.00000
16960,457.00000
17011,457.00000
17062,457.00000
17111,457.00000
17161,457.00000
17212,445.00000
17262,445.00000
17312,445.00000
17362,412.00000
17411,412.00000
17462,412.00000
17511,412.00000
17562,354.00000
17611,354.00000
17661,354.00000
17712,354.00000
17761,331.00000
17811,331.00000
17862,331.00000
17911,331.00000
17970,348.00000
18010,348.00000
18062,348.00000
18111,348.00000
18163,316.00000
18212,316.00000
18262,316.00000
18312,316.00000
18361,332.00000
18411,332.00000
18465,332.00000
18512,332.00000
18562,308.00000
18611,308.00000
18662,308.00000
18711,308.00000
18762,320.00000
18813,320.00000
18862,320.00000
18912,320.00000
18970,314.00000
19011,314.00000
19061,314.00000
19112,314.00000
19162,300.00000
19212,300.00000
19261,300.00000
19311,300.00000
19363,324.00000
19412,324.00000
19462,324.00000
19511,324.00000
19562,289.00000
19611,289.00000
19662,289.00000
19712,289.00000
19761,262.00000
19811,262.00000
19862,262.00000
19911,262.00000
19966,254.00000
20011,254.00000
20062,254.00000
20111,254.00000
20162,250.00000
20211,250.00000
20261,250.00000
20311,250.00000
20361,250.00000
20411,250.00000
