time,azimuth
21,97
68,97
118,87
168,96
230,93
269,94
319,93
368,97
418,93
469,94
518,93
569,91
618,93
669,89
718,96
769,93
819,92
868,94
919,92
969,94
1018,93
1068,95
1118,94
1169,97
1232,93
1268,95
1318,93
1368,93
1419,95
1468,94
1518,93
1569,94
1618,95
1669,91
1718,96
1768,95
1818,94
1868,96
1919,96
1968,98
2019,96
2068,97
2119,94
2169,96
2236,96
2328,98
2341,98
2369,94
2419,95
2468,96
2518,97
2568,96
2617,93
2668,92
2719,94
2769,94
2818,88
2869,97
2919,93
2968,93
3019,93
3069,93
3119,93
3169,93
3234,92
3268,92
3319,91
3369,94
3418,93
3469,90
3519,92
3568,92
3619,94
3668,92
3719,91
3772,96
3819,93
3869,98
3918,89
3969,92
4019,93
4069,95
4119,93
4168,97
4231,91
4269,91
4318,93
4369,96
4419,93
4469,92
4519,95
4569,93
4618,95
4669,96
4718,96
4770,98
4820,94
4868,99
4919,93
4970,95
5019,94
5068,93
5119,94
5169,91
5219,94
5283,90
5319,92
5369,90
5419,93
5469,99
5518,95
5569,91
5618,98
5669,95
5720,90
5769,94
5818,94
5868,95
5918,100
5968,96
6019,92
6068,95
6122,91
6169,91
6218,92
6314,96
6321,84
6372,86
6418,88
6469,95
6518,93
6569,100
6618,97
6668,99
6719,99
6768,106
6819,97
6869,100
6921,93
6968,90
7018,103
7068,108
7120,115
7169,112
7218,109
7283,97
7319,105
7372,100
7419,105
7468,99
7518,97
7568,104
7618,86
7668,103
7719,91
7769,71
7819,95
7870,118
7919,102
7969,94
8018,111
8069,98
8118,101
8169,85
8218,109
8269,91
8331,107
8371,114
8418,128
8469,123
8519,111
8569,99
8619,108
8670,105
8721,100
8769,107
8819,100
8868,103
8918,93
8969,125
9018,99
9069,120
9120,106
9169,111
9219,99
9268,95
9331,104
9369,98
9418,98
9469,94
9519,99
9569,94
9618,126
9669,124
9719,135
9769,108
9820,103
9869,100
9919,100
9970,94
10019,100
10069,106
10119,104
10168,94
10219,107
10270,128
10367,110
10369,116
10418,112
10468,116
10518,104
10568,112
10618,106
10669,109
10718,95
10770,101
10820,107
10868,109
10919,118
10968,127
11019,137
11069,106
11119,98
11168,103
11218,104
11271,106
11334,106
11368,99
11418,101
11468,95
11519,110
11569,86
11618,103
11669,113
11720,121
11769,117
11819,102
11868,106
11919,100
11969,90
12019,103
12068,93
12119,118
12169,119
12219,117
12269,115
12329,93
12369,94
12418,84
12469,85
12519,77
12568,88
12619,92
12668,101
12718,75
12768,80
12818,133
12868,114
12918,89
12968,104
13018,157
13069,167
13118,169
13168,176
13218,168
13268,175
13332,179
13369,167
13418,-168
13469,-167
13519,-175
13568,-167
13619,-166
13669,-166
13718,-154
13769,-151
13819,-149
13868,-146
13919,-148
13969,-144
14018,-146
14068,-147
14118,-132
14168,-129
14219,-122
14268,-133
14333,-129
14369,-132
14418,-135
14468,-143
14518,-141
14569,-141
14618,-131
14669,-140
14718,-133
14770,-110
14819,-119
14868,-127
14919,-137
14968,-117
15019,-122
15069,-125
15119,-126
15169,-128
15219,-133
15268,-140
15330,-146
15369,-133
15418,-119
15469,-121
15519,-116
15569,-107
15619,-119
15668,-139
15719,-147
15768,-128
15818,-126
15869,-131
15919,-120
15969,-120
16018,-113
16069,-117
16122,-124
16169,-132
16219,-122
16269,-118
16334,-126
16369,-132
16419,-134
16469,-126
16519,-125
16568,-132
16622,-114
16671,-113
16718,-106
16768,-106
16818,-120
16868,-141
16918,-129
16968,-126
17018,-122
17069,-129
17118,-113
17169,-116
17219,-119
17269,-120
17319,-121
17390,-113
17419,-116
17469,-116
17519,-118
17568,-129
17619,-120
17668,-124
17718,-130
17768,-128
17818,-114
17869,-111
17920,-104
17969,-91
18018,-119
18069,-133
18119,-147
18169,-130
18219,-120
18269,-128
18319,-109
18392,-117
18421,-116
18468,-118
18518,-120
18568,-114
18618,-119
18668,-115
18719,-132
18768,-121
18818,-125
18868,-140
18919,-131
18969,-129
19019,-113
19069,-115
19118,-111
19169,-110
19219,-126
19268,-132
19319,-158
19380,-116
19419,-126
19468,-120
19519,-118
19570,-120
19618,-118
19669,-122
19719,-121
19769,-117
19819,-117
19869,-116
19919,-117
19968,-121
20019,-123
20068,-129
20119,-129
20170,-132
20219,-126
20269,-113
20319,-115
20381,-100
20419,-102
20468,-123
20519,-126
20569,-125
20619,-125
20670,-127
20722,-127
20769,-136
20819,-121
20868,-135
20918,-146
20969,-143
21018,-145
21069,-154
21118,-156
21170,-158
21218,-163
21269,-166
21319,-163
21368,-165
21432,-169
21468,-172
21519,172
21568,169
21619,171
21668,169
21719,165
21768,151
21819,145
21868,134
21919,130
21969,126
22019,106
22068,109
22119,98
22168,99
22218,107
22269,112
22319,109
22369,106
22455,109
22470,110
22518,104
22568,102
22618,101
22668,94
22719,102
22768,101
22818,100
22869,106
22918,99
22969,102
23018,101
23069,97
23120,97
23169,98
23219,99
23269,101
23318,113
23369,102
23418,118
23480,111
23519,113
23571,94
23619,93
23669,95
23719,98
23769,96
23819,91
23868,89
23919,94
23969,122
24019,94
24069,115
24119,109
24169,113
24218,106
24269,102
24319,102
24370,99
24418,97
24481,101
24519,109
24570,127
24618,107
24668,116
24718,105
24768,92
24818,96
24869,101
24919,102
24969,101
25018,103
25068,96
25119,114
25168,122
25219,96
25269,103
25319,112
25368,111
25418,106
25469,109
25540,111
25570,111
25619,110
25669,105
25718,107
25768,121
25819,108
25868,116
25919,119
25968,100
26019,98
26069,107
26119,107
26168,103
26218,110
26269,97
26318,112
26368,118
26419,112
26469,104
26519,106
26614,119
26620,108
26668,105
26719,110
26768,104
26818,99
26868,103
26919,122
26969,141
27019,110
27069,130
27119,134
27169,95
27220,96
27269,109
27319,107
27369,106
27419,102
27468,91
27518,92
27583,114
27619,91
27669,92
27719,112
27768,113
27818,94
27868,101
27919,112
27970,104
28019,117
28069,98
28119,143
28169,124
28218,121
28268,140
28319,116
28369,102
28419,103
28468,102
28519,111
28582,107
28619,114
28669,113
28719,101
28768,162
28819,128
28868,114
28919,130
28969,110
29019,113
29069,98
29119,73
29169,82
29219,58
29269,108
29319,105
29368,169
29419,172
29469,166
29519,172
29569,174
29632,173
29669,173
29718,175
29770,175
29818,172
29868,161
29918,172
29968,175
30018,176
30068,166
30119,179
30169,172
30218,164
30268,166
30318,168
30368,161
30418,157
30468,163
30518,165
30568,163
30654,166
30669,164
30718,176
30769,-175
30818,-180
30868,173
30918,-177
30968,-178
31018,176
31069,168
31121,157
31168,166
31218,169
31268,167
31318,164
31368,163
31418,177
31468,179
31519,-174
31568,-176
31618,171
31681,177
31719,-178
31769,165
31818,170
31868,164
31918,158
31968,161
32018,176
32068,-164
32120,-168
32168,168
32218,-161
32268,-168
32318,168
32369,149
32419,157
32469,173
32518,165
32568,173
32619,180
32680,-176
32718,-165
32768,-173
32818,-176
32869,-179
32918,178
32969,158
33019,166
33068,168
33122,174
33169,169
33218,176
33268,-177
33319,-176
33369,178
33419,-177
33469,-171
33519,173
33568,150
33619,153
33684,167
33719,166
33768,166
33818,170
33868,176
33919,-170
33968,-175
34019,-180
34068,174
34119,175
34172,162
34218,166
34269,171
34319,165
34369,169
34419,-179
34469,-179
34519,-179
34568,177
34619,-171
34708,-167
34719,-178
34769,151
34819,155
34868,170
34918,164
34968,162
35018,178
35068,176
35119,-170
35170,-168
35218,-180
35274,177
35319,176
35368,177
35418,180
35468,169
35519,174
35568,176
35618,-173
35689,177
35720,178
35773,-179
35818,-169
35868,178
35918,147
35968,153
36018,171
36068,178
36119,165
36168,177
36218,-178
36268,-139
36318,-143
36369,-121
36419,-132
36468,-139
36519,-140
36568,-135
36620,-144
36668,-143
36728,-136
36768,-129
36818,-135
36869,-144
36919,-155
36969,-142
37018,-156
37068,-139
37118,-136
37168,-151
37218,-143
37268,-146
37320,-144
37368,-149
37419,-125
37468,-130
37519,-131
37569,-126
37619,-126
37669,-138
37731,-147
37770,-141
37818,-139
37869,-146
37919,-145
37968,-136
38018,-130
38069,-128
38123,-120
38169,-115
38218,-117
38269,-142
38319,-156
38370,-136
38418,-131
38469,-136
38519,-131
38568,-131
38618,-126
38669,-125
38753,-130
38769,-134
38819,-132
38869,-128
38918,-128
38968,-137
39018,-134
39068,-130
39118,-139
39168,-130
39218,-125
39269,-121
39319,-120
39369,-110
39419,-117
39469,-134
39519,-130
39568,-119
39618,-124
39669,-127
39731,-128
39768,-116
39821,-115
39868,-120
39918,-123
39968,-118
40018,-117
40068,-118
40119,-132
40169,-122
40221,-126
40268,-131
40318,-132
40369,-126
40419,-121
40469,-114
40519,-111
40568,-105
40620,-127
40669,-140
40732,-142
40769,-140
40818,-124
40868,-136
40919,-120
40968,-118
41019,-120
41068,-126
41119,-126
41168,-124
41218,-125
41268,-133
41319,-139
41369,-126
41419,-136
41468,-131
41520,-127
41569,-120
41619,-124
41668,-114
41729,-114
41769,-123
41818,-135
41870,-143
41918,-137
41968,-129
42019,-144
42068,-132
42118,-120
42168,-120
42218,-128
42269,-135
42320,-128
42369,-123
42419,-130
42469,-147
