time,lx
21,2079.63843
68,2079.63843
118,2054.57861
167,1971.70117
230,1944.07617
269,1944.07617
319,1959.49512
368,1959.49512
418,1959.49512
469,1971.53259
518,1976.07666
569,1976.07666
618,1985.98389
669,1985.98389
718,1985.98389
769,1993.45825
819,1997.05090
868,1997.05090
919,2003.50928
968,2003.50928
1018,2011.53674
1068,2011.53674
1118,2014.00000
1169,2014.00000
1232,2017.45532
1268,2017.45532
1318,2015.56592
1368,2015.56592
1418,2017.44775
1468,2017.44775
1518,2017.61646
1569,2017.61646
1618,2017.61646
1669,2020.41357
1718,2016.50220
1768,2016.50220
1818,2016.50220
1868,2016.07300
1919,2016.07300
1968,2020.44507
2018,2020.44507
2068,2022.00000
2119,2022.00000
2169,2025.43982
2236,2025.43982
2328,2024.07812
2341,2024.07812
2369,2024.07812
2418,2024.07812
2468,2028.44165
2518,2028.44165
2568,2033.45483
2617,2033.45483
2668,2035.00000
2719,2035.00000
2769,2033.62476
2818,2033.62476
2868,2034.38037
2918,2034.38037
2968,2033.63550
3019,2033.63550
3069,2036.42419
3118,2036.42419
3169,2035.93042
3234,2035.93042
3268,2037.05750
3319,2037.05750
3368,2041.45056
3418,2041.45056
3469,2047.15820
3518,2047.15820
3568,2055.88232
3619,2055.88232
3668,2057.61743
3719,2057.61743
3772,2057.00000
3819,2057.00000
3868,2058.37183
3918,2058.37183
3969,2055.54248
4019,2055.54248
4069,2056.04712
4119,2056.04712
4168,2060.43994
4231,2060.43994
4269,2067.48608
4318,2067.48608
4368,2066.55200
4419,2066.55200
4469,2065.00000
4519,2065.00000
4568,2066.37695
4618,2066.37695
4668,2067.00000
4718,2067.00000
4770,2067.00000
4819,2067.00000
4868,2065.62793
4919,2065.62793
4970,2073.96777
5019,2073.96777
5068,2081.46631
5119,2081.46631
5169,2090.62183
5218,2090.62183
5283,2091.92188
5319,2091.92188
5369,2091.92188
5419,2094.42725
5469,2091.17114
5518,2091.17114
5569,2099.39673
5618,2099.39673
5669,2124.72803
5720,2124.72803
5769,2124.72803
