time,distance
21,5.00000
68,5.00000
118,5.00000
168,5.00000
230,5.00000
269,5.00000
319,5.00000
368,5.00000
418,5.00000
469,5.00000
518,5.00000
569,5.00000
618,5.00000
669,5.00000
718,5.00000
769,5.00000
819,5.00000
868,5.00000
919,5.00000
969,5.00000
1018,5.00000
1068,5.00000
1118,5.00000
1169,5.00000
1232,5.00000
1268,5.00000
1318,5.00000
1368,5.00000
1419,5.00000
1468,5.00000
1518,5.00000
1569,5.00000
1618,5.00000
1669,5.00000
1718,5.00000
1768,5.00000
1818,5.00000
1868,5.00000
1919,5.00000
1968,5.00000
2018,5.00000
2068,5.00000
2119,5.00000
2169,5.00000
2236,5.00000
2328,5.00000
2341,5.00000
2369,5.00000
2419,5.00000
2468,5.00000
2518,5.00000
2568,5.00000
2617,5.00000
2668,5.00000
2719,5.00000
2769,5.00000
2818,5.00000
2869,5.00000
2919,5.00000
2968,5.00000
3019,5.00000
3069,5.00000
3119,5.00000
3169,5.00000
3234,5.00000
3268,5.00000
3319,5.00000
3369,5.00000
3418,5.00000
3469,5.00000
3519,5.00000
3568,5.00000
3619,5.00000
3668,5.00000
3719,5.00000
3772,5.00000
3819,5.00000
3868,5.00000
3918,5.00000
3969,5.00000
4019,5.00000
4069,5.00000
4119,5.00000
4168,5.00000
4231,5.00000
4269,5.00000
4318,5.00000
4369,5.00000
4419,5.00000
4469,5.00000
4519,5.00000
4568,5.00000
4618,5.00000
4669,5.00000
4718,5.00000
4770,5.00000
4820,5.00000
4868,5.00000
4919,5.00000
4970,5.00000
5019,5.00000
5068,5.00000
5119,5.00000
5169,5.00000
5219,5.00000
5283,5.00000
5319,5.00000
5369,5.00000
5419,5.00000
5469,5.00000
5518,5.00000
5569,5.00000
5618,5.00000
5669,5.00000
5720,5.00000
5769,5.00000
5818,5.00000
5868,5.00000
5918,5.00000
5968,5.00000
6019,5.00000
6068,5.00000
6122,5.00000
6169,5.00000
6218,5.00000
6314,5.00000
6321,5.00000
6372,5.00000
6418,5.00000
6469,5.00000
6518,5.00000
6569,5.00000
6618,5.00000
6668,5.00000
6719,5.00000
6768,5.00000
6819,5.00000
6869,5.00000
6920,5.00000
6968,5.00000
7018,5.00000
7068,5.00000
7120,5.00000
7169,5.00000
7218,5.00000
7282,5.00000
7318,5.00000
7372,5.00000
7419,5.00000
7468,5.00000
7518,5.00000
7568,5.00000
7618,5.00000
7668,5.00000
7719,5.00000
7769,5.00000
7819,5.00000
7870,5.00000
7919,5.00000
7968,5.00000
8018,5.00000
8069,5.00000
8118,5.00000
8169,5.00000
8218,5.00000
8269,5.00000
8331,5.00000
8371,5.00000
8418,5.00000
8469,5.00000
8519,5.00000
8569,5.00000
8619,5.00000
8670,5.00000
8721,5.00000
8769,5.00000
8819,5.00000
8868,5.00000
8918,5.00000
8969,5.00000
9018,5.00000
9069,5.00000
9120,5.00000
9169,5.00000
9219,5.00000
9268,5.00000
9331,5.00000
9369,5.00000
9418,5.00000
9469,5.00000
9519,5.00000
9569,5.00000
9618,5.00000
9669,5.00000
9719,5.00000
9769,5.00000
9820,5.00000
9869,5.00000
9919,5.00000
9970,5.00000
10019,5.00000
10069,5.00000
10119,5.00000
10168,5.00000
10219,5.00000
10270,5.00000
10366,5.00000
10369,5.00000
10418,5.00000
10468,5.00000
10518,5.00000
10568,5.00000
10618,5.00000
10669,5.00000
10718,5.00000
10770,5.00000
10820,5.00000
10868,5.00000
10919,5.00000
10968,5.00000
11018,5.00000
11069,5.00000
11119,5.00000
11168,5.00000
11218,5.00000
11271,5.00000
11334,5.00000
11368,5.00000
11418,5.00000
11468,5.00000
11519,5.00000
11569,5.00000
11618,5.00000
11669,5.00000
11720,5.00000
11769,5.00000
11819,5.00000
11868,5.00000
11919,5.00000
11969,5.00000
12018,5.00000
12068,5.00000
12119,5.00000
12169,5.00000
12219,5.00000
12269,5.00000
12329,5.00000
12369,5.00000
12418,5.00000
12469,5.00000
12519,5.00000
12568,5.00000
12619,5.00000
12668,5.00000
12718,5.00000
12768,5.00000
12818,5.00000
12868,5.00000
12918,5.00000
12968,5.00000
13018,5.00000
13069,5.00000
13118,5.00000
