time,x,y,z
21,-2.47955,19.62128,-30.30396
68,-2.47955,19.62128,-30.30396
118,-1.27258,20.15686,-31.45599
167,-4.14276,18.42804,-31.79626
229,-2.75421,19.63806,-32.62634
269,-2.27814,19.82117,-32.43713
318,-2.50702,19.27643,-33.21228
368,-3.58582,18.63251,-32.49359
418,-2.50702,20.34454,-32.53784
468,-2.52228,18.60046,-34.07135
518,-2.41394,18.94989,-32.22656
568,-1.77612,18.31360,-32.60040
618,-1.94397,20.37964,-32.86896
668,-0.60272,19.48700,-33.09174
718,-2.79388,18.24951,-32.45544
769,-1.95618,20.79010,-33.12683
818,-1.97144,20.16907,-33.38928
868,-2.05383,19.55566,-32.94525
919,-1.35345,18.22357,-32.28455
968,-2.27814,19.82117,-31.78253
1018,-1.77612,20.32471,-30.31158
1068,-2.43683,19.97833,-33.16803
1118,-1.70746,20.19196,-32.33643
1169,-2.71301,20.00885,-32.38983
1231,-1.29547,19.06891,-31.70319
1268,-2.12708,19.91119,-32.25861
1317,-1.60828,20.15686,-33.09174
1368,-1.10474,19.65332,-31.94733
1418,-3.11737,20.81451,-31.59637
1467,-2.21710,21.55762,-32.25098
1518,-1.72272,21.89178,-33.14972
1568,-1.86310,19.52209,-31.88782
1618,-1.77612,20.99457,-32.27386
1669,-1.10474,22.00012,-33.25500
1718,-2.49023,20.13397,-32.33032
1767,-2.29797,19.91119,-31.35071
1818,-2.23694,19.55719,-30.76324
1868,-2.36359,19.90509,-31.04706
1919,-1.94244,19.40918,-33.05054
1968,-3.45154,19.98901,-31.29272
2018,-2.73743,19.31000,-31.00739
2068,-3.27148,20.45746,-31.97479
2119,-2.01874,20.15839,-31.86340
2168,-2.70996,19.72504,-31.43463
2235,-2.44141,20.99915,-33.47931
2328,-2.78168,19.31915,-30.96619
2340,-2.78168,19.31915,-30.96619
2368,-1.77612,19.72198,-30.64880
2418,-2.11792,19.33289,-31.29272
2467,-2.84729,21.17004,-31.44836
2518,-3.13110,19.23676,-32.64618
2568,-2.27814,19.15131,-32.11060
2617,-1.60828,20.49103,-31.45599
2667,-1.25275,19.46411,-32.01141
2718,-2.01416,18.74390,-31.25916
2768,-1.77612,19.96918,-32.72552
2818,0.05493,19.39545,-33.15430
2868,-2.51465,20.02869,-32.14111
2918,-1.94244,19.48700,-32.76367
2968,-1.60828,20.15686,-33.41827
3018,-1.34277,19.03076,-31.94733
3068,-1.71051,18.75305,-31.96411
3118,-1.27258,19.70825,-31.34613
3169,-1.54572,21.18988,-32.26318
3234,-0.77057,19.65332,-31.61926
3268,-1.27258,20.08820,-32.17468
3319,-0.57373,20.57495,-32.24640
3368,-0.98419,20.47577,-30.75256
3418,-1.57471,20.17365,-32.95746
3469,-0.77057,20.65887,-32.27386
3518,-1.10474,18.31360,-31.94733
3568,-0.77057,19.31915,-31.29272
3618,-1.93634,20.36438,-32.48291
3668,-0.90637,20.91675,-31.23474
3719,-0.51575,20.70923,-31.97174
3771,-2.13165,20.00885,-32.46765
3818,-1.39160,19.25964,-31.87103
3868,-2.94800,20.49103,-32.76367
3918,0.23499,20.32471,-32.27386
3969,-1.06354,19.97375,-31.72607
4019,-1.28326,18.79730,-32.62177
4068,-1.88446,18.60504,-32.60956
4118,-1.78223,19.38477,-33.16498
4168,-2.11029,19.31915,-34.23615
4230,-0.60272,19.15131,-33.41827
4268,-0.17242,20.19196,-31.64825
4318,-1.64948,19.31458,-31.94275
4368,-2.39105,18.64777,-31.56433
4419,-1.12457,18.55469,-32.58209
4469,-0.93842,18.81561,-32.43713
4519,-1.60828,19.15131,-33.41827
4568,-0.93842,19.82117,-33.41827
4618,-2.05383,20.20874,-31.65588
4668,-2.29797,19.46716,-32.88574
4718,-2.42157,19.54651,-31.51398
4769,-2.75421,19.56940,-30.95093
