time,x,y,z
27,-4.62494,-31.45752,-18.05115
73,-4.62494,-30.78766,-18.37769
123,-3.75519,-30.18494,-18.66455
173,-4.95911,-30.11627,-17.72461
222,-4.45709,-30.61981,-18.54095
273,-4.57001,-29.94995,-18.86902
324,-3.94287,-30.27802,-18.07709
373,-2.74353,-31.40106,-18.85681
423,-3.42560,-31.26373,-17.84058
473,-3.78723,-29.61426,-20.17670
523,-2.78168,-30.95398,-19.52209
573,-3.09601,-30.99518,-19.09790
623,-2.78778,-31.29120,-17.88940
673,-2.91901,-31.28967,-17.93671
723,-4.25262,-29.93011,-17.61627
784,-3.78723,-31.62537,-17.88788
825,-3.11584,-31.28967,-17.88788
873,-2.44598,-31.28967,-18.21442
925,-3.01361,-30.28412,-16.43372
972,-3.99170,-30.96161,-18.31207
1024,-2.78168,-31.15845,-18.20526
1073,-2.61841,-30.72815,-17.99164
1123,-2.94800,-29.78210,-17.39807
1173,-3.28369,-31.12183,-18.05115
1223,-1.94244,-30.83191,-16.74347
1273,-2.66113,-31.03027,-17.03644
1325,-1.70746,-31.22101,-17.42096
1373,-2.44446,-31.32629,-17.83600
1423,-4.12140,-30.61981,-18.21442
1473,-1.94244,-30.78766,-17.39807
1523,-2.93427,-30.69458,-18.35022
1573,-3.47595,-31.56586,-18.20221
1625,-2.48871,-31.94275,-18.21899
1672,-3.45154,-30.96008,-17.88788
1724,-2.11029,-30.95398,-18.86902
1820,-2.44598,-31.62537,-16.25366
1838,-2.11029,-30.28412,-16.90674
1874,-2.25525,-30.42908,-16.82129
1924,-4.89807,-30.42145,-17.06390
1973,-3.21350,-32.77283,-17.46674
2023,-2.56195,-32.07550,-17.65137
2073,-3.11584,-31.95953,-17.56134
2123,-1.60828,-31.79321,-17.39807
2173,-2.69623,-31.27747,-17.27295
2223,-3.18604,-31.07758,-17.63611
2272,-2.70996,-31.22101,-18.04962
2323,-1.35956,-31.28815,-17.60254
2373,-2.94800,-31.12183,-17.07001
2423,-2.11029,-30.95398,-16.90674
2473,-2.13165,-31.51550,-17.45300
2523,-1.06964,-33.12073,-17.66663
2573,-1.96228,-31.30188,-18.95294
2623,-1.77765,-31.38275,-18.92700
2673,-3.30200,-32.75757,-17.64832
2723,-3.44391,-31.36902,-16.32996
2785,-2.44598,-29.94995,-17.88788
2823,-0.81940,-32.99408,-17.71088
2873,-0.99335,-31.03638,-17.07001
2923,-3.12805,-30.48248,-17.15393
2973,-2.39716,-32.76215,-18.06335
3024,-2.44598,-30.61981,-16.90674
3073,-2.27814,-30.11627,-19.03229
3123,-2.27051,-31.01349,-16.86554
3173,-2.41089,-30.98450,-17.65747
3223,-2.80304,-30.36194,-17.48505
3273,-2.20795,-30.71594,-16.84265
3323,-1.44043,-29.61426,-18.54095
3373,-1.94244,-30.78766,-18.05115
3424,-2.57721,-31.21033,-17.43164
3479,-1.51062,-31.72455,-16.57257
3523,-1.84784,-31.06079,-16.06293
3573,-2.07825,-30.38483,-16.54663
3623,-2.49786,-30.27954,-17.56439
3673,-0.26703,-29.78210,-16.41693
3723,-1.10474,-30.61981,-16.58020
3785,-2.32239,-30.83191,-17.04102
3823,-1.48163,-29.96063,-18.82019
3872,-2.68860,-30.30853,-17.30042
3923,-1.39923,-32.12585,-17.88788
3973,-2.94800,-29.78210,-17.39807
4023,-2.44598,-29.94995,-17.56134
4073,-1.65100,-28.31573,-18.49976
4123,-0.61188,-27.80762,-18.15796
4176,-1.18103,-28.51257,-19.17267
4225,-1.21460,-27.33765,-19.58923
4275,-3.28369,-28.10516,-19.03229
4323,-2.94800,-27.77100,-20.01343
4373,-3.28369,-28.77655,-18.37769
4422,-1.48315,-28.53546,-19.67010
