time,distance
28,5.00000
74,5.00000
123,5.00000
173,5.00000
223,5.00000
273,5.00000
324,5.00000
374,5.00000
423,5.00000
474,5.00000
523,5.00000
573,5.00000
624,5.00000
673,5.00000
724,5.00000
785,5.00000
825,5.00000
873,5.00000
925,5.00000
973,5.00000
1024,5.00000
1074,5.00000
1123,5.00000
1173,5.00000
1224,5.00000
1273,5.00000
1325,5.00000
1373,5.00000
1423,5.00000
1474,5.00000
1524,5.00000
1573,5.00000
1626,5.00000
1673,5.00000
1724,5.00000
1820,5.00000
1838,5.00000
1874,5.00000
1925,5.00000
1973,5.00000
2023,5.00000
2073,5.00000
2123,5.00000
2173,5.00000
2224,5.00000
2273,5.00000
2323,5.00000
2374,5.00000
2423,5.00000
2474,5.00000
2523,5.00000
2574,5.00000
2623,5.00000
2673,5.00000
2723,5.00000
2786,5.00000
2824,5.00000
2873,5.00000
2924,5.00000
2973,5.00000
3024,5.00000
3074,5.00000
3123,5.00000
3174,5.00000
3223,5.00000
3274,5.00000
3324,5.00000
3373,5.00000
3424,5.00000
3479,5.00000
3523,5.00000
3574,5.00000
3623,5.00000
3673,5.00000
3723,5.00000
3785,5.00000
3824,5.00000
3873,5.00000
3923,5.00000
3973,5.00000
4023,5.00000
4074,5.00000
4123,5.00000
4177,5.00000
4225,5.00000
4276,5.00000
4323,5.00000
4373,5.00000
4423,5.00000
4473,5.00000
4524,5.00000
4573,5.00000
4625,5.00000
4674,5.00000
4725,5.00000
4773,5.00000
4834,5.00000
4874,5.00000
4924,5.00000
4973,5.00000
5024,5.00000
5073,5.00000
5124,5.00000
5173,5.00000
5223,5.00000
5273,5.00000
5323,5.00000
5373,5.00000
5424,5.00000
5473,5.00000
5524,5.00000
5573,5.00000
5625,5.00000
5675,5.00000
5723,5.00000
5774,5.00000
5866,5.00000
5877,5.00000
5927,5.00000
5973,5.00000
6023,5.00000
6073,5.00000
6123,5.00000
6174,5.00000
6224,5.00000
6273,5.00000
6323,5.00000
6373,5.00000
6423,5.00000
6474,5.00000
6523,5.00000
6573,5.00000
6624,5.00000
6674,5.00000
6724,5.00000
6773,5.00000
6839,5.00000
6874,5.00000
6924,5.00000
6974,5.00000
7023,5.00000
7074,5.00000
7123,5.00000
7174,5.00000
7223,5.00000
7275,5.00000
7328,5.00000
7374,5.00000
7423,5.00000
7474,5.00000
7523,5.00000
7573,5.00000
7624,5.00000
7674,5.00000
7724,5.00000
7773,5.00000
7840,5.00000
7874,5.00000
7924,5.00000
7973,5.00000
8024,5.00000
8074,5.00000
8124,5.00000
8175,5.00000
8226,5.00000
8274,5.00000
8324,5.00000
8374,5.00000
8425,5.00000
8473,5.00000
8523,5.00000
8573,5.00000
8623,5.00000
8674,5.00000
8723,5.00000
8773,5.00000
8836,5.00000
8874,5.00000
8923,5.00000
8973,5.00000
9023,5.00000
9074,5.00000
9123,5.00000
9173,5.00000
9224,5.00000
9273,5.00000
9323,5.00000
9373,5.00000
9423,5.00000
9473,5.00000
9523,5.00000
9574,5.00000
9623,5.00000
9673,5.00000
9723,5.00000
9773,5.00000
9859,5.00000
9877,5.00000
9923,5.00000
9973,5.00000
10023,5.00000
10073,5.00000
10123,5.00000
10173,5.00000
10223,5.00000
10274,5.00000
10323,5.00000
10373,5.00000
10431,5.00000
10474,5.00000
10524,5.00000
10573,5.00000
10623,5.00000
10673,5.00000
10723,5.00000
10774,5.00000
10847,5.00000
10874,5.00000
10924,5.00000
10973,5.00000
11024,5.00000
11073,5.00000
11124,5.00000
11173,5.00000
11224,5.00000
11274,5.00000
11325,5.00000
11374,5.00000
11423,5.00000
11473,5.00000
11523,5.00000
11573,5.00000
11624,5.00000
11673,5.00000
11723,5.00000
11774,5.00000
11844,5.00000
11874,5.00000
11924,5.00000
11973,5.00000
12023,5.00000
12073,5.00000
12124,5.00000
12174,5.00000
12225,5.00000
