time,dB(SPL)
6323,71.30278
6372,67.74424
6423,71.00457
6473,82.56928
6523,75.13424
6572,75.97853
6623,68.89962
6673,69.89978
6723,72.32741
6773,69.83284
6838,73.30223
6873,70.73622
6923,72.85522
6973,68.24921
7023,65.93769
7073,73.50457
7123,74.50025
7173,67.64755
7223,67.46192
7274,66.63664
7328,66.08550
7373,66.70916
7423,74.18879
7473,72.02599
7522,65.74259
7573,75.91760
7623,67.03979
7673,61.92429
7723,64.88059
7773,65.95521
7839,68.83704
7874,66.61233
7923,66.45679
7973,67.13963
8023,65.60701
8073,66.57574
8124,74.83563
8174,76.69223
8225,73.16595
8273,68.28944
8323,72.51859
8374,72.34839
8423,73.24004
8473,72.53091
8523,69.90533
8572,71.41553
8623,72.98475
8674,74.34175
8723,74.54757
8773,74.43621
8836,74.08816
8874,72.72775
8923,74.54269
8972,69.95517
9022,71.08009
9074,66.07688
9123,73.34906
9173,67.91352
9223,68.08298
9272,68.11376
9323,72.59431
9373,73.93412
9422,68.27270
9473,76.36716
9523,89.74871
9573,89.75210
9622,89.73767
9673,88.37100
9722,86.45596
9772,75.81696
9859,70.96287
9875,65.71565
9923,81.35034
9972,68.49110
10022,59.97390
10072,62.70901
10123,61.10757
10173,63.15518
10223,80.30803
10273,63.34044
10322,69.21796
10373,61.68437
10429,69.90811
10473,54.99473
10523,63.34044
10572,63.11886
10622,66.98555
10673,61.87544
10722,64.52168
10773,60.86725
10847,61.88942
10874,61.99361
10923,57.44313
10973,61.56188
11023,66.93097
11072,66.55535
11123,67.04751
11172,67.04365
11223,62.66439
11273,65.61157
11324,70.34920
11373,80.15240
11423,78.88669
11473,73.34532
11523,74.57681
11573,73.13920
11623,72.97695
11672,76.35263
11723,78.16112
11773,76.67823
11843,85.17849
11873,77.54973
11924,77.10190
11973,75.94812
12022,74.59139
12073,73.23625
12124,76.69731
12173,84.71107
12224,77.04594
12273,69.17276
12323,71.70019
12373,68.27940
12424,72.35677
12473,72.20042
12522,69.86358
12573,69.06025
12623,66.05095
12673,60.44857
12722,62.98438
12773,63.83461
12823,70.78654
12886,73.11237
12923,74.72474
12973,61.06925
13023,70.11927
13072,65.54301
13122,68.86213
13173,64.99375
13223,81.79881
13273,70.26169
13323,71.47599
13372,73.98635
13423,75.08238
13473,72.54732
13523,72.98670
13573,72.61466
13623,70.91604
13672,71.27199
13722,71.09947
13773,69.30171
13822,68.34279
13891,69.28979
13923,67.79749
13974,64.77597
14023,57.21873
14073,56.66294
14123,58.13747
14173,63.06410
14222,50.50090
14273,49.68600
14323,57.84189
14373,63.39936
14423,82.04387
14472,66.21387
14523,87.50852
14573,65.74259
14622,60.12076
14673,51.79899
14724,61.50364
14773,59.62731
14823,65.26325
14885,63.68247
14922,62.30555
14973,71.12122
15023,67.64755
15073,86.29419
15123,74.96531
15173,62.60668
15223,79.19418
15273,67.37317
15323,57.98546
15374,59.14256
15423,60.96884
15473,52.74979
15523,51.41086
15573,55.01017
15623,63.05799
15673,63.52761
15724,78.21995
15773,64.25972
15823,65.54301
15887,63.00284
15923,59.34159
15973,60.40723
16022,61.28916
16073,58.82028
16123,58.99755
16173,61.34142
16223,60.14642
16273,63.45789
16324,61.70581
16373,61.16852
16423,54.50189
16474,46.56759
16522,61.57638
16572,61.06925
16623,66.78903
16674,77.27478
16726,73.35839
16774,78.29849
16823,76.13852
16873,65.33404
16934,68.82447
16972,66.72119
17023,62.26549
17073,81.26366
17123,68.21217
17173,58.74032
17222,63.79542
17272,72.06289
17323,84.83342
17373,69.96897
17423,80.26602
17473,65.05706
17523,72.68148
17573,63.29895
17623,57.30208
17673,57.15871
17724,67.76558
17772,65.62976
17823,63.29895
17873,61.47437
17940,58.45451
17984,57.40808
18023,61.24412
18072,45.80069
18123,54.51823
18173,50.37028
18222,56.44336
18272,55.81977
18323,69.66033
18373,89.74192
18423,64.58339
18473,56.76438
18522,55.74921
18573,56.97609
18623,59.43479
18673,53.73273
18723,57.98546
18774,63.10672
18823,54.69600
18873,57.68458
18951,58.42332
18974,66.38212
19023,69.63458
19073,68.46164
19123,70.08398
19174,71.60938
19223,57.95254
19273,63.76732
19323,70.60143
19372,59.78900
19423,60.15496
19473,54.13436
19523,53.19832
19573,52.96720
19623,53.08353
19672,52.74979
19723,53.67894
19773,45.43683
19824,55.11750
19873,58.39202
19935,61.26667
19973,66.17129
20022,70.75386
20073,71.48989
20123,59.83338
20173,53.92713
20223,64.42828
20273,60.33231
20323,63.71084
20373,69.25095
20425,62.53561
20473,53.71483
20523,52.56778
20572,58.64948
20623,87.18836
20673,82.91946
20723,75.94397
20772,68.28275
20823,62.02119
20873,58.64948
20923,56.33808
20983,58.79039
21023,86.31143
21073,86.17726
21123,89.74984
21173,89.62599
21222,89.58661
21272,87.80952
21323,85.31192
21373,64.04977
21423,62.82900
21473,49.88309
21522,56.96378
21576,58.01826
21623,46.60828
21673,39.55447
21723,60.30720
21773,64.37071
21823,66.82077
21873,56.37771
21923,56.21809
21987,62.81644
22025,64.34441
22073,51.84354
22123,59.81565
22172,60.41551
22223,57.07396
22273,61.14571
22323,62.59380
22373,60.55514
22423,70.07309
22472,71.99111
22523,71.20531
22572,72.40480
22622,62.43120
22673,62.05553
22723,57.00067
22773,50.04854
22822,57.11038
22873,75.77326
22923,78.85603
22987,69.21495
23027,66.20537
23073,64.33914
23123,58.67986
23173,71.57508
23224,74.12582
23273,66.90355
23323,63.64258
23373,54.46911
23423,57.41978
23475,86.03925
23524,74.52802
23572,62.28555
23623,81.06080
23673,72.21533
23722,64.91519
23773,48.43208
23824,71.87015
23873,67.05908
23923,62.15098
23985,61.93125
24026,62.82900
24073,61.09226
24123,59.18083
24173,57.60484
24223,55.76337
24273,66.13279
24324,65.26799
24374,59.47179
24423,64.45433
24473,64.02794
24523,66.63259
24573,66.36127
24623,72.82948
24673,68.89650
24723,64.70552
24773,82.42529
24823,84.25227
24873,65.97706
24922,65.09096
24995,61.14571
25022,64.45433
25073,59.14256
25123,64.04432
25173,65.69763
25223,70.81660
25273,63.45789
25323,60.33231
25373,58.47524
25422,62.82900
25472,67.00884
25524,65.61612
25573,62.86654
25624,59.06553
25673,56.31155
25723,60.00000
25773,58.38156
25825,59.52700
25873,53.78618
25923,60.16348
26021,55.64945
26025,58.48559
26074,58.65962
26123,63.23335
26173,58.83023
26222,63.72217
26273,58.58838
26322,60.57955
26373,62.82272
26423,67.06678
26473,66.20537
26524,76.11545
26573,77.52205
26623,81.22679
26673,76.48121
26723,76.90072
26774,74.18540
26824,76.42765
26873,72.66937
26923,73.74166
26973,68.91520
27042,62.96588
27073,57.99641
27122,56.24489
27172,55.16309
27223,59.42552
27273,70.75386
27323,81.14419
27373,76.44990
27423,76.62716
27473,67.97962
27527,67.60784
27573,73.43086
27623,70.14092
27673,61.08460
27723,68.08641
27772,65.67055
27823,49.24796
27873,47.49497
27922,52.98670
27973,52.74979
28033,59.18083
28073,62.55505
28123,59.70853
28173,58.58838
28223,70.74126
28273,67.10136
28323,61.14571
28373,59.21892
28423,64.06610
28473,55.11750
28522,58.84016
28573,63.84577
28623,67.31350
28673,83.80551
28724,74.05206
28773,67.26848
28823,67.18532
28873,66.94660
28923,74.65109
28973,67.54977
29035,68.26600
29072,55.70660
29122,70.04308
29172,70.33335
29222,73.07390
29272,74.07958
29323,72.08452
29373,69.87474
29423,72.71972
29473,69.08470
29523,64.09325
29573,61.44500
29623,63.44038
29673,62.02119
29723,69.01114
29773,66.73720
29823,69.09385
29873,63.93457
29922,64.80599
29972,66.48153
30023,69.34920
30087,67.74067
30137,69.32845
30175,61.09226
30223,65.01815
30272,66.36544
30322,70.98742
30372,65.39026
30422,61.86143
30472,58.86989
30523,65.03276
30572,63.13098
30623,58.63932
30673,67.18152
30723,63.03352
30773,63.36405
30823,66.05960
30872,69.31063
30923,68.03835
30973,83.96159
31023,85.18088
31085,73.51740
31123,78.34906
31173,69.12124
31222,60.89863
31273,53.49722
31323,59.02675
31373,66.27313
31424,85.50853
31473,79.33878
31525,89.75295
31573,81.23885
31623,59.92147
31672,54.85450
31723,64.43350
31773,62.25880
31822,65.36688
31873,68.19528
31923,62.39831
31973,63.90138
32023,66.27734
32084,65.44148
32122,89.74135
32173,69.26292
32223,62.35868
32273,66.83660
32323,68.51394
32372,71.44116
32423,63.94009
32472,60.77240
32523,61.65571
32573,65.26799
32623,81.52042
32673,65.49701
32722,60.85151
32772,50.23767
32822,60.48150
32872,63.46373
32923,70.44367
32973,64.32860
33022,59.78900
33084,60.78035
33124,67.18152
33173,82.90828
33223,84.41471
33273,73.80038
33323,54.35341
33373,54.79145
33423,49.03573
33473,57.86414
33523,58.56792
33573,67.14726
33623,61.81926
33674,41.51094
33723,61.81926
33773,65.99886
33823,85.05124
33873,72.82353
33923,68.43537
33972,66.02494
34023,66.66088
34087,67.05908
34123,64.06066
34173,71.17657
34223,65.75603
34273,62.45742
34322,69.34624
34372,63.25726
34422,68.84018
34474,60.90646
34523,70.23232
34572,65.41823
34623,64.47511
34673,62.39172
34723,70.81660
34774,71.12605
34823,67.19292
34873,70.40443
34923,67.49130
34972,71.17657
35023,72.93395
35087,76.38561
35123,71.99548
35173,70.01570
35223,75.90230
35273,64.04977
35323,65.65244
35373,72.04554
35422,65.92892
35473,67.12434
35522,70.60143
35573,64.99864
35623,68.25593
35673,66.02494
35723,67.62591
35773,65.11027
35823,72.26838
35873,89.73229
35923,83.67166
35972,89.75634
36022,82.73758
36085,67.44351
36123,65.59790
36172,67.78687
36224,65.36688
36272,73.04106
36323,76.75934
36373,68.69776
36422,67.09753
36472,63.69383
36523,73.63206
36573,73.94110
36623,71.34759
36673,69.02037
36723,71.52452
36773,72.92807
36823,73.06039
36872,76.66549
36923,74.18201
36972,73.68613
37023,78.83023
37086,76.56804
37123,75.85344
37173,76.79459
37222,77.21035
37273,77.17195
37323,75.97163
37373,75.65232
37423,76.72901
37473,77.86858
37523,71.97362
37573,75.87301
37623,76.02807
37673,65.93769
37724,71.96048
37774,70.51644
37823,70.33335
37872,70.80659
37923,71.22441
37973,69.07859
38022,72.50007
38086,70.17598
38123,69.82723
38172,66.95440
38223,68.84646
38273,67.82576
38323,70.98252
38372,66.95830
38422,64.26504
38473,64.61409
38522,64.97417
38572,67.21944
38622,84.64009
38673,76.23686
38724,70.25636
38773,86.57167
38823,75.69520
38873,67.42505
38923,63.00284
38973,58.21249
39023,63.07020
39087,62.61953
39123,69.06331
39173,68.80874
39223,70.81410
39272,71.50376
39324,69.93859
39373,71.85907
39423,68.65618
39473,72.35887
39523,71.69793
39573,70.60912
39623,66.12421
39672,72.92611
39724,79.40322
39773,77.78155
39823,76.70747
39872,74.26645
39923,78.50624
39972,75.31486
40023,80.28453
40083,76.85718
40123,78.46281
40173,74.68159
40223,74.67037
40273,73.89035
40323,74.16672
40372,73.30036
40422,78.43373
40473,75.58038
40523,88.62374
40573,87.50449
40622,72.91237
40673,74.16502
40723,72.03686
40772,74.59949
40823,78.59042
40873,75.08391
40923,86.87447
40973,79.80855
41022,80.61766
41084,78.85603
41123,79.11760
41173,79.35564
41222,76.86341
41272,77.13820
41322,76.32615
41372,76.90568
41422,72.84929
41473,71.06552
41522,72.98085
41572,77.00680
41623,80.16434
41673,78.16863
41723,77.05570
41773,78.70712
41823,76.72901
41873,73.15450
41923,76.84969
41972,74.05722
42024,76.40272
42087,70.33335
42126,73.54484
42172,70.39918
42223,70.03214
42273,70.39131
42323,86.78585
42373,78.94181
42423,79.47087
42473,84.82146
42523,73.45304
42573,83.84131
42623,84.61460
42673,85.01962
42723,86.31689
42774,88.47867
42823,85.08661
42873,85.93900
42923,82.68227
42972,79.13585
43023,77.78155
43086,76.79082
43123,70.21626
43173,68.60473
43223,78.44932
43273,73.58310
43323,67.08601
43373,68.00731
43423,69.98274
43473,63.55073
43523,66.16275
43573,77.70496
43623,73.03525
43673,63.84577
43724,61.42291
43773,61.51824
43823,56.98839
43873,80.92990
43923,66.13707
43973,58.71015
44024,48.94316
44085,58.33960
44123,59.36031
44173,64.34968
44224,77.40105
44273,77.06057
44323,66.33618
44372,65.79624
44423,70.12469
44473,55.67807
44525,56.16422
44573,59.11376
44623,61.38596
44673,56.83970
44722,71.02168
44773,76.63867
44823,67.71927
44873,65.05706
44924,65.83625
44974,62.49660
45024,55.19336
45073,52.31900
45136,52.42353
45177,41.72720
45227,59.66350
45273,85.55218
45322,89.74786
45372,70.74378
45422,63.22736
45472,67.69423
45522,63.10672
45573,62.60024
45623,71.54524
45673,62.93496
45723,62.82272
45773,60.80413
45823,59.02675
45873,63.16122
45923,65.09096
45972,63.78981
46022,62.44432
46073,63.70518
46122,63.45789
46185,64.15269
46224,68.74550
46272,72.09532
46323,82.91263
46373,73.04299
46423,89.75040
46473,88.78507
46523,76.22211
46573,89.75210
46623,68.07270
46672,62.11020
46724,62.20506
46773,51.05336
46824,61.68437
46873,58.75036
46923,70.70588
46972,65.03763
47023,72.66129
47073,73.36026
47124,89.74673
47186,87.56541
47223,82.76479
47274,76.78830
47327,86.00365
47372,85.56364
47423,82.87653
47473,89.74927
47523,89.67716
47573,88.01318
47623,81.68294
47673,80.84206
47723,70.44888
47773,67.05522
47823,65.63884
47873,69.20292
47923,66.71317
47973,66.72519
48024,63.91799
48072,64.21172
48124,65.52924
48172,64.28628
48236,66.68505
48273,62.55505
48323,64.86076
48373,66.59202
48423,69.14249
48473,66.41538
48523,64.75590
48574,66.59609
48623,64.72571
48673,67.27224
48723,66.62855
48773,65.64338
48823,66.48153
48874,66.71718
48923,67.93793
48973,67.16251
49023,68.21217
49072,67.37689
49122,69.31360
49172,71.87679
49233,68.30281
49273,67.31724
49323,65.84955
49373,64.69541
49423,64.49584
49473,65.45076
49523,63.70518
49573,63.99510
49623,64.72066
49673,64.88059
49725,66.30261
49774,66.20111
49823,64.22775
49873,63.95663
49923,63.95663
49973,63.41110
50023,64.04977
50073,64.63958
50124,65.26325
50174,64.36546
50269,64.70046
50279,62.12382
50322,65.70664
50375,65.54760
50423,66.14992
50473,65.52924
50523,64.34968
50573,64.86076
50623,65.32934
50673,65.90694
50725,67.80457
50773,68.42879
50823,65.90694
50873,64.41262
50924,65.28218
50974,64.08783
51023,60.35735
51073,59.69954
51126,61.85441
51173,58.98780
51237,59.09450
51273,53.73273
51322,59.83338
51373,58.53713
51423,57.34935
51473,59.21892
51524,56.20465
51573,55.26856
51623,58.06180
51673,61.33397
51723,62.02119
51772,58.08349
51823,54.59949
51873,56.56030
51923,59.13297
51973,54.03136
52022,57.26646
52072,52.58819
