time,lx
28,252.31158
74,253.37045
123,253.37045
173,258.79529
223,258.79529
273,259.62042
324,259.62042
374,261.76147
423,261.76147
473,266.45520
523,266.45520
573,269.38342
624,269.38342
673,259.64789
724,259.64789
785,243.94312
825,243.94312
873,239.68661
925,239.68661
973,243.44521
1024,243.44521
1073,248.45810
1123,248.45810
1173,250.68558
1224,250.68558
1273,248.93242
1325,248.93242
1373,248.00000
1423,248.00000
1474,249.37747
1524,249.37747
1573,252.07600
1625,252.07600
1673,253.00000
1724,253.00000
1820,253.68730
1838,253.68730
1874,253.68730
1925,254.69131
1973,254.31473
2023,254.31473
2073,255.37735
2123,255.37735
2173,256.69171
2224,256.69171
2273,259.06790
2323,259.06790
2374,260.69025
2423,260.69025
2474,261.00000
2523,261.00000
2574,261.00000
2623,261.00000
2673,262.38382
2723,262.38382
2786,264.37405
2824,264.37405
2873,265.00000
2924,265.00000
2973,265.00000
3024,265.00000
3074,264.31363
3123,264.31363
3174,264.69049
3223,264.69049
3273,266.36932
3323,266.36932
3373,266.31055
3424,266.31055
3479,266.31055
3523,265.30740
3574,265.69138
3623,265.69138
3673,266.69214
3723,266.69214
3785,271.77094
3823,271.77094
3873,282.24359
3923,282.24359
3973,291.53442
4023,291.53442
4073,298.11594
4123,298.11594
4176,312.42416
4225,312.42416
4275,304.83081
4323,304.83081
4373,268.50696
4423,268.50696
4473,268.50696
4524,254.30740
4573,254.30740
4625,253.31444
4674,253.31444
4725,228.16980
4773,228.16980
4834,216.30760
4874,216.30760
4924,218.75757
4973,218.75757
5024,211.70679
5073,211.70679
5124,214.84738
5173,214.84738
5223,233.70090
5273,233.70090
5323,254.79608
5373,254.79608
5423,252.77454
5473,252.77454
5523,251.75769
5573,251.75769
5625,245.38245
5674,245.38245
5723,247.47961
5774,247.47961
5866,269.98795
5877,269.98795
5927,297.56827
5973,297.56827
6023,292.90909
6073,292.90909
6123,260.05835
6174,260.05835
6223,237.61769
6273,237.61769
6323,244.08008
6373,244.08008
6423,273.92688
6473,273.92688
6523,283.61725
6573,283.61725
6624,264.32297
6673,264.32297
6723,264.95673
6773,264.95673
6839,263.47766
6874,263.47766
6924,260.30786
6974,260.30786
7023,253.10715
7074,253.10715
7123,248.61670
7174,248.61670
7223,243.87756
7274,243.87756
7328,242.00000
7374,242.00000
7423,244.76929
7474,244.76929
7523,250.79605
7573,250.79605
7624,243.34637
7674,243.34637
7724,246.61856
7773,246.61856
7840,238.25751
7874,238.25751
7924,224.69232
7973,224.69232
8024,220.30730
8074,220.30730
8124,233.14803
8174,233.14803
8226,241.76642
8273,241.76642
8324,239.56845
8374,239.56845
8425,224.88213
8473,224.88213
8523,210.68262
8573,210.68262
8623,215.99840
8674,215.99840
8723,221.38489
8773,221.38489
8836,217.88608
8874,217.88608
8923,203.58105
8973,203.58105
9023,195.22668
9074,195.22668
9123,195.38162
9173,195.38162
9224,213.30003
9273,213.30003
9323,224.44322
9373,224.44322
9423,217.01628
9473,217.01628
9523,209.53381
9574,209.53381
9623,197.70009
9673,197.70009
9722,197.14322
9773,197.14322
9859,213.55734
9877,213.55734
9923,210.98534
9973,210.98534
10023,207.00000
10073,207.00000
10123,198.78589
10173,198.78589
10223,195.00000
10274,195.00000
10323,197.77295
10373,197.77295
10431,194.87134
10474,194.87134
10524,181.94751
10573,181.94751
10623,167.39380
10673,167.39380
10723,156.78874
10774,156.78874
10847,125.59103
10874,125.59103
10924,115.74921
10973,115.74921
11024,119.75946
11073,119.75946
11124,120.30789
11173,120.30789
11224,122.76678
11273,122.76678
11325,131.61806
11373,131.61806
11423,131.61806
11473,134.31650
11523,134.31650
11573,133.31468
11624,133.31468
11673,130.23560
11723,130.23560
11774,133.14322
11844,133.14322
11874,132.92340
11924,132.92340
11973,127.19914
12023,127.19914
12073,118.13843
12124,118.13843
12174,115.69101
12224,115.69101
12274,117.37317
12323,117.37317
12373,123.51318
12425,123.51318
12473,130.14908
12524,130.14908
12573,132.00000
12623,132.00000
12673,130.62198
12723,130.62198
12774,130.68404
12824,130.68404
12887,126.17949
12924,126.17949
12974,121.23199
13024,121.23199
13073,124.79189
13123,124.79189
13173,121.48523
13224,121.48523
13273,115.56197
13323,115.56197
13373,111.92761
13424,111.92761
13474,112.38666
13524,112.38666
13573,111.61502
13623,111.61502
13673,111.69254
13723,111.69254
13774,114.07751
13823,114.07751
13891,115.69095
13923,115.69095
13974,115.69095
14024,116.00000
14074,122.90094
14123,122.90094
14174,121.84717
14223,121.84717
14274,118.61359
14323,118.61359
14373,115.24048
14424,115.24048
14473,114.69162
14523,114.69162
14573,115.00000
14623,115.00000
14674,117.07152
14724,117.07152
14773,121.46352
14823,121.46352
14887,118.88910
14923,118.88910
14973,117.68933
15023,117.68933
15073,118.69272
15123,118.69272
15173,119.69209
15223,119.69209
15274,120.00000
15324,120.00000
15374,121.38480
15424,121.38480
15474,118.53625
15523,118.53625
15574,117.00000
15624,117.00000
15674,118.37277
15724,118.37277
15774,122.45055
15824,122.45055
15888,126.07843
15923,126.07843
15973,123.54167
16023,123.54167
16073,124.07678
16123,124.07678
16174,125.00000
16224,125.00000
16274,129.13599
16325,129.13599
16373,135.85202
16424,135.85202
16474,137.31189
16523,137.31189
16573,124.56979
16623,124.56979
16674,118.31331
16727,118.31331
16775,118.31331
16824,119.38000
16873,117.92120
16934,117.92120
16973,121.11575
17023,121.11575
17073,118.16827
17123,118.16827
17173,111.83948
17223,111.83948
17273,110.69040
17323,110.69040
17373,116.53284
17424,116.53284
17474,122.44170
17524,122.44170
17576,124.69118
17623,124.69118
17674,125.00000
17724,125.00000
17773,125.00000
17824,125.00000
17874,123.62033
17941,123.62033
17985,123.00000
18024,123.00000
