1110988,2144,-1344,16856,-362,160,-356
1121388,2296,-1420,16760,-383,401,-364
1131784,2248,-1380,16924,-357,584,-359
1142184,2108,-1316,16928,-414,641,-254
1152584,2008,-1448,16984,-477,533,-186
1162984,1980,-1436,16996,-521,392,-192
1173384,2000,-1544,16792,-603,265,-196
1183796,1932,-1576,16772,-614,164,-248
1194184,2056,-1644,16664,-625,190,-251
1204584,2036,-1748,16700,-491,214,-247
1214988,2004,-1612,16640,-314,226,-208
1225384,2020,-1624,16784,-119,240,-148
1235784,2008,-1516,16936,-3,263,-59
1245404,2016,-1444,16788,-9,318,-22
1255024,1976,-1432,16904,-10,510,-28
1264904,1932,-1488,16748,-86,658,-92
1274784,1832,-1472,16860,-200,718,-276
1285188,1860,-1436,16920,-247,684,-350
1295584,1908,-1464,16896,-329,576,-490
1305984,1936,-1508,16844,-376,392,-496
1316408,1964,-1480,16896,-414,376,-426
1326784,2052,-1380,17004,-391,396,-271
1337184,1984,-1416,17024,-328,474,-190
1347588,1904,-1452,17100,-279,486,-205
1357984,1888,-1388,16868,-273,661,-274
1368384,1948,-1336,16940,-247,774,-384
1378784,1892,-1468,17092,-284,782,-456
1389184,1800,-1264,16936,-335,722,-483
1399584,1804,-1348,16916,-431,510,-399
1409984,1844,-1304,16976,-544,308,-350
1420388,1816,-1400,16820,-638,142,-238
1430784,1828,-1496,16952,-703,87,-221
1440924,1952,-1476,16620,-720,148,-267
1451324,1992,-1552,16644,-680,313,-310
1461724,1952,-1592,16636,-580,433,-358
1472124,2008,-1552,16632,-463,402,-309
1482524,1868,-1496,16732,-379,276,-209
1492924,1948,-1520,16588,-272,198,-108
1503328,2036,-1464,16440,-252,278,-16
1513464,1848,-1516,16756,-199,260,20
1523344,1868,-1448,16596,-102,268,43
1533224,1764,-1480,16868,-6,232,25
1542584,1708,-1384,16764,5,226,-65
1551944,1860,-1376,17040,-2,296,-147
1561824,1680,-1380,17040,-46,302,-263
1571964,1788,-1316,16908,-129,381,-351
1582364,1800,-1368,17032,-163,529,-401
1592764,1852,-1356,16956,-199,549,-452
1603164,1932,-1388,16852,-202,543,-384
1613596,1916,-1324,17160,-261,485,-273
1623964,1924,-1392,16968,-339,392,-125
1634368,1976,-1416,17004,-451,397,4
1643984,1768,-1352,16992,-516,315,103
1654124,1812,-1392,16828,-576,284,186
1664264,1844,-1420,16748,-506,273,191
1674404,1752,-1456,16800,-449,324,159
1684548,1648,-1444,16996,-346,362,81
1694424,1772,-1476,16840,-288,487,13
1704304,1656,-1432,17032,-277,624,-25
1714444,1584,-1520,17036,-268,653,-57
1724584,1496,-1280,16972,-246,589,-48
1734728,1604,-1296,16864,-298,505,-33
1744864,1652,-1368,17168,-365,481,-26
1755004,1600,-1280,17076,-406,452,-65
1765144,1576,-1384,16912,-499,383,-116
1775544,1640,-1376,16856,-626,367,-218
1785948,1708,-1416,16752,-700,383,-300
1796344,1692,-1552,16556,-693,409,-356
1806744,1912,-1488,16636,-589,461,-357
1817144,1836,-1632,16692,-401,460,-322
1827544,1888,-1576,16596,-214,391,-285
1837944,1928,-1504,16468,-63,342,-210
1848084,1940,-1444,16604,51,418,-182
1857964,2060,-1380,16608,131,481,-121
1868108,2056,-1524,16892,153,545,-12
1877984,1868,-1496,16716,141,532,43
1887604,1768,-1408,16940,26,518,77
1896968,1728,-1372,16852,-87,581,88
1906584,1740,-1476,16976,-206,723,-9
1916464,1592,-1468,17048,-325,849,-164
1926864,1668,-1416,17128,-390,754,-319
1937264,1504,-1368,16944,-413,664,-403
1947668,1744,-1412,16904,-421,408,-335
1958064,1720,-1496,16952,-384,298,-197
1968464,1888,-1396,16868,-274,395,-60
1978604,1748,-1404,17044,-134,409,97
1988484,1748,-1368,17080,-65,335,282
1998388,1476,-1416,17056,-67,276,392
2008244,1528,-1416,17112,-118,130,402
2018388,1572,-1420,17032,-209,133,384
2028524,1632,-1304,17084,-272,176,250
2038664,1576,-1360,17076,-370,259,133
2048804,1380,-1436,17272,-406,238,-21
2058944,1536,-1332,17148,-459,269,-56
2069084,1564,-1368,17128,-569,280,-83
2079224,1488,-1432,16908,-634,325,-82
2089364,1484,-1500,16864,-632,327,-28
2099504,1368,-1508,16844,-686,262,52
2109388,1388,-1444,16836,-629,147,156
2119524,1408,-1612,16852,-576,45,145
2129404,1520,-1560,16860,-544,136,77
2139284,1556,-1572,16664,-478,298,25
2149164,1476,-1440,16900,-344,374,-56
2159304,1512,-1492,16900,-304,425,-97
2169444,1380,-1500,17012,-317,388,-129
2179868,1500,-1504,16920,-356,252,-234
2190244,1452,-1544,16980,-446,141,-168
2200648,1520,-1580,16816,-531,11,-137
2210784,1632,-1616,16816,-458,-5,-106
2220924,1680,-1544,16828,-366,98,-100
2231064,1796,-1488,16884,-355,225,-90
2241204,1680,-1436,16784,-329,290,-93
2251344,1736,-1516,16768,-411,299,-85
2261488,1688,-1520,16736,-442,301,-175
2271884,1644,-1544,16784,-434,196,-198
2282284,1764,-1492,16720,-419,185,-183
2292684,1852,-1552,16684,-384,158,-92
2302828,1760,-1632,16888,-311,163,40
2312704,1732,-1448,16872,-220,111,149
2322844,1708,-1528,16868,-129,129,199
2332984,1672,-1376,16928,-20,184,210
2342864,1584,-1300,16992,50,163,178
2352484,1564,-1384,17236,77,138,100
2362136,1624,-1404,17032,31,248,48
2371464,1628,-1352,17016,-89,273,-10
2381368,1520,-1336,17168,-234,287,29
2391224,1468,-1436,17188,-392,250,80
2401104,1504,-1384,17028,-519,250,57
2410984,1452,-1380,16928,-582,292,15
2420864,1520,-1460,16948,-630,311,-55
2431008,1456,-1364,16844,-657,293,-170
2441404,1592,-1440,16844,-576,294,-257
2451804,1576,-1488,16688,-465,197,-282
2462204,1572,-1512,16988,-401,197,-238
2472604,1652,-1540,16712,-339,249,-179
2483004,1548,-1436,16968,-303,371,-73
2493144,1572,-1524,17016,-343,324,-50
2503284,1684,-1428,16768,-438,353,-107
2513684,1664,-1496,16996,-512,431,-144
2524084,1720,-1652,16864,-533,475,-144
2534488,1700,-1552,16824,-525,421,-182
2544884,1616,-1540,16760,-464,350,-141
2555284,1728,-1548,16664,-354,365,-85
2565424,1748,-1544,16928,-223,424,-54
2575568,1668,-1548,16904,-136,510,-65
2585700,1624,-1416,16800,-106,558,-89
2595848,1604,-1556,16936,-134,563,-127
2606244,1480,-1548,17008,-175,495,-194
2616644,1732,-1440,16924,-243,478,-184
2627044,1584,-1456,16936,-252,438,-155
2637468,1560,-1404,17028,-277,356,-86
2647592,1528,-1480,16936,-280,278,17
2657464,1528,-1316,17200,-255,186,52
2667344,1488,-1336,17044,-326,163,89
2677224,1468,-1476,17052,-407,126,19
2687104,1492,-1524,16968,-484,159,-49
2697248,1516,-1544,16876,-543,126,-152
2707636,1588,-1544,16968,-579,111,-189
2718044,1680,-1504,16800,-610,186,-196
2728444,1708,-1524,16928,-603,225,-170
2738844,1736,-1596,17008,-517,317,-73
2748984,1612,-1512,17012,-409,327,3
2758604,1476,-1396,16948,-365,265,49
2768484,1624,-1428,16916,-342,192,73
2778364,1536,-1472,16896,-357,201,32
2788244,1600,-1516,16764,-425,189,-42
2798384,1508,-1572,16824,-472,208,-110
2808784,1648,-1528,16816,-502,218,-200
2819184,1656,-1512,16728,-496,240,-226
2829584,1668,-1648,16808,-493,338,-209
2839984,1640,-1728,16828,-484,342,-152
2850384,1712,-1668,16848,-388,376,-87
2860528,1500,-1588,16856,-313,335,41
2870404,1500,-1532,16856,-299,301,59
2880284,1432,-1544,16924,-334,203,22
2890164,1608,-1556,16784,-356,128,-36
2900304,1636,-1684,16796,-316,135,-87
2910444,1564,-1644,16816,-255,116,-114
2920836,1668,-1604,16740,-215,224,-107
2931244,1572,-1452,17100,-238,234,-62
2941384,1580,-1592,17060,-245,193,-35
2951524,1592,-1564,16772,-278,244,-11
2961664,1628,-1512,16868,-300,324,-7
2971544,1640,-1536,16768,-318,361,-30
2981684,1528,-1520,16932,-283,357,-45
2991824,1560,-1488,16920,-279,201,-130
3002224,1512,-1504,16892,-276,74,-103
3012388,1628,-1516,16824,-357,34,-82
3022248,1768,-1488,16768,-426,99,-80
3032128,1656,-1532,16832,-406,205,-37
3042264,1664,-1544,16860,-343,252,14
3052144,1616,-1524,16764,-296,278,69
3062024,1696,-1488,16760,-145,343,124
3072164,1520,-1412,16956,-75,278,150
3082044,1504,-1392,17124,-15,214,115
3091924,1496,-1428,17124,-33,113,9
3101284,1588,-1396,16988,-137,118,-90
3111424,1536,-1552,17108,-282,178,-200
3121824,1524,-1404,17104,-449,212,-215
3132224,1576,-1476,16956,-599,146,-192
3142624,1644,-1520,17000,-686,80,-95
3152504,1640,-1700,16840,-660,27,-47
3162384,1676,-1652,16784,-589,62,-21
3172264,1664,-1724,16648,-429,142,-1
3182144,1728,-1696,16920,-256,125,4
3191764,1616,-1556,16872,-207,124,-7
3201644,1536,-1476,16864,-175,21,-7
3211268,1684,-1564,16996,-163,-46,39
3221144,1668,-1592,17024,-220,-141,82
3231284,1652,-1564,16920,-254,-96,186
3241424,1512,-1524,16984,-356,-67,255
3251564,1580,-1620,17040,-408,-47,262
3261704,1644,-1560,16728,-500,-15,220
3271844,1460,-1616,16764,-522,-15,142
3281988,1456,-1692,16628,-438,21,72
3291604,1384,-1676,16672,-334,38,28
3301228,1412,-1480,16584,-200,-19,22
3311104,1484,-1508,16860,-42,-119,91
3320984,1436,-1488,16956,91,-221,138
3330864,1476,-1468,16884,70,-221,154
3340744,1524,-1436,17076,5,-156,94
3350104,1624,-1408,17180,-44,-42,1
3359464,1664,-1448,17004,-108,188,-140
3369864,1508,-1520,17212,-235,293,-254
3380276,1476,-1464,16996,-399,253,-362
3390664,1576,-1592,17028,-514,188,-345
3401064,1744,-1620,16876,-560,76,-282
3411204,1744,-1748,16880,-553,81,-211
3421344,1932,-1688,16780,-448,138,-122
3431744,1840,-1716,16580,-318,186,-71
3441884,1772,-1584,16852,-168,243,11
3451764,1684,-1536,16896,-13,183,61
3461384,1708,-1540,16872,109,187,109
3471264,1732,-1532,16980,176,221,87
3480884,1748,-1360,17200,127,265,10
3490504,1628,-1388,17124,18,273,-56
3500128,1632,-1368,17132,-211,278,-167
3510524,1668,-1452,17024,-453,312,-304
3520924,1688,-1516,16936,-630,391,-418
3531324,1672,-1620,16840,-735,365,-420
3541724,1664,-1596,16656,-711,291,-319
3552124,1760,-1708,16580,-546,187,-169
3562528,1596,-1488,16748,-327,141,-16
3572664,1592,-1508,17016,-59,127,14
3582284,1708,-1500,17112,186,95,-2
3591644,1640,-1384,17196,264,262,-101
3601784,1724,-1276,17492,215,331,-243
3611924,1748,-1172,17276,5,465,-385
3621544,1836,-1236,17432,-276,483,-511
3631944,1868,-1236,17504,-582,450,-543
3642344,2000,-1296,17144,-838,286,-549
3652748,2120,-1284,17048,-1075,197,-501
3663404,2132,-1336,16908,-1143,170,-409
3674064,2248,-1440,16864,-1064,200,-233
3684724,2344,-1628,16676,-938,295,9
3694368,2292,-1680,16628,-774,472,124
3704484,2172,-1528,16456,-600,588,237
3714624,1960,-1676,16500,-420,662,281
3724764,1832,-1600,16708,-310,594,324
3734904,1820,-1516,16864,-250,516,355
3745044,1848,-1516,16928,-354,524,410
3755184,1644,-1548,16524,-570,482,454
3765328,1604,-1600,16436,-857,572,481
3775464,1520,-1692,16244,-1005,715,407
3785868,1380,-1728,16372,-887,681,340
3796008,1364,-1868,16296,-643,600,226
3806144,1392,-1764,16220,-345,561,139
3816284,1496,-1664,16200,-33,541,156
3826164,1556,-1664,16344,236,582,204
3836044,1476,-1764,16508,426,582,287
3845924,1468,-1616,16788,502,562,354
3855804,1468,-1548,16656,451,560,350
3865688,1436,-1500,16820,251,589,281
3875564,1368,-1572,16872,44,576,110
3885184,1420,-1464,16964,-3,573,-8
3894544,1392,-1372,17208,-20,456,-137
3904684,1480,-1416,17276,31,403,-118
3914564,1492,-1280,17172,-2,326,-77
3924184,1516,-1472,17224,8,399,4
3933024,1544,-1524,17264,-18,548,85
3942644,1500,-1592,17168,-38,728,34
3952264,1372,-1532,17016,-90,779,-40
3962144,1372,-1632,17112,-62,761,-153
3972284,1240,-1608,16888,-59,731,-302
3982428,1368,-1600,16876,-23,697,-403
3992564,1312,-1564,16888,-18,720,-386
4002704,1372,-1468,17052,15,695,-386
4012584,1380,-1476,17184,-8,617,-351
4022464,1288,-1416,17132,-82,567,-327
4032608,1368,-1428,17100,-151,541,-337
4043004,1268,-1528,16968,-194,634,-345
4053404,1284,-1588,16724,-191,918,-403
4063804,1176,-1560,16872,-156,1239,-510
4074464,1056,-1544,16788,-77,1389,-617
4084864,1284,-1500,16936,-4,1365,-753
4095008,1480,-1428,16708,40,1825,-936
4105144,1236,-1528,16984,50,2016,-1111
4115548,1124,-1344,16756,-39,2286,-1135
4126204,1220,-1488,16832,-141,2619,-1166
4137124,1184,-1448,17012,-259,2757,-1309
4148044,1152,-1488,16816,-340,2878,-1287
4158964,920,-1472,16920,-286,2970,-1230
4169624,824,-1480,16928,-112,3021,-1167
4180284,732,-1464,17208,21,2899,-1232
4190424,836,-1556,16480,157,3327,-1250
4200824,792,-1484,16760,287,3865,-1364
4211248,408,-1572,17040,389,4166,-1563
4221624,132,-1560,17036,390,4209,-1747
4232024,264,-1296,16948,436,4268,-1899
4242424,264,-1276,17156,442,4174,-2000
4252824,228,-1444,17264,422,3912,-1959
4263224,124,-1328,17020,321,3659,-1736
4273624,376,-1136,17268,209,2959,-1465
4284024,196,-1268,17124,113,2513,-1136
4294424,252,-1584,16916,134,2384,-893
4304564,160,-1276,16728,266,3090,-810
4314704,64,-1348,16776,444,3825,-1043
4324848,24,-1544,16472,515,4723,-1455
4334984,-264,-1456,16488,637,5591,-1916
4345644,-560,-1300,16524,761,6114,-2234
4356304,-552,-1320,16672,1067,6252,-2407
4367224,-760,-984,16848,1380,6010,-2440
4377884,-776,-812,17084,1587,5317,-2176
4388544,-388,-676,17136,1477,4649,-1242
4399208,-212,-872,17164,1075,4240,-339
4409604,-232,-928,17028,764,4213,93
4419224,-624,-992,16624,548,4734,-13
4429104,-1060,-536,16964,290,5135,-444
4439504,-1020,-900,16612,26,6250,-1006
4449904,-1096,-1172,16096,-19,7803,-1589
4460824,-1140,-1064,16216,363,9428,-2225
4471744,-1420,-676,16508,925,10342,-2661
4482664,-1608,-720,16704,1082,10896,-2401
4493868,-2180,-324,17472,1310,9500,-1560
4504764,-2980,-848,17624,679,8187,-460
4515164,-3836,-488,18592,120,5945,255
4525304,-3508,-324,16352,497,4638,460
4535444,-3272,-248,16600,775,4209,654
4545588,-2924,-520,16532,739,3874,876
4555724,-2684,-776,16564,687,4294,954
4565868,-2580,-1024,15892,712,5308,856
4576268,-3188,-656,16180,874,6289,566
4586404,-3360,-596,15964,1034,7119,641
4596808,-4388,-428,16608,1160,7020,731
4607204,-4324,-272,16596,1140,6078,1013
4617864,-4488,-8,16796,946,4858,1362
4627744,-4744,72,16284,761,4117,1160
4637624,-4424,-192,16508,526,3523,1035
4648028,-4228,-452,16436,141,3323,1249
4658424,-4184,-432,16364,-233,3226,1248
4669084,-4476,-368,16436,-689,3353,1150
4679748,-4624,-196,16248,-1097,3480,837
4690404,-4732,-48,16028,-1441,3713,957
4700828,-4836,-332,16308,-1648,3822,1162
4711728,-4764,-256,16212,-1918,4250,1269
4722644,-5276,-664,16052,-1985,4996,1551
4733564,-5016,-128,16228,-2077,5495,1417
4744484,-5120,-256,16344,-2223,5653,904
4755144,-4860,-404,16468,-2222,5834,487
4765808,-4832,-144,17384,-2394,5692,444
4776464,-5388,-712,15788,-2270,5414,237
4787124,-5068,-1076,16252,-1632,6829,286
4798044,-4392,-1416,15832,-1149,7404,524
4808964,-4832,-1804,15700,-272,8646,476
4819624,-5376,-1364,15508,163,8409,337
4830024,-5464,-936,14560,-87,7515,-320
4840424,-5784,-292,15324,-689,6928,-1313
4851344,-5928,260,14356,-1209,6762,-1894
4862264,-6108,-120,14400,-1216,7806,-2446
4873444,-5876,544,13620,-1354,8964,-2510
4884364,-5728,-592,13976,-1855,9591,-2615
4895544,-5200,-1384,14088,-2233,10498,-2791
4907244,-5552,-2420,14288,-2045,10994,-2886
4918936,-5852,-2492,14552,-1466,11790,-3201
4930648,-6364,-2464,12492,-1218,13708,-3592
4942348,-8112,-2772,15280,-1605,11555,-4263
4954044,-8160,-2320,14068,-1876,10105,-5048
4965744,-8504,-1248,14020,-2450,8085,-6036
4977208,-8932,-52,13212,-2698,7868,-6796
4988104,-9848,772,13916,-2499,8119,-7074
4999024,-10164,84,13800,-2485,8104,-6653
5009968,-9996,-916,12860,-2659,8363,-5790
5021124,-10188,-2176,12616,-2759,8946,-4629
5032824,-10228,-3292,13352,-2941,8608,-3636
5044528,-10492,-3824,13628,-2988,8311,-3011
5056224,-10784,-3568,14936,-2212,7115,-2640
5067924,-10796,-3472,14800,-1457,6052,-2431
5079624,-11172,-2864,14484,-292,5524,-2058
5091096,-11340,-2312,14284,639,5647,-1451
5102244,-11284,-2480,13672,1212,5373,-894
5113424,-11108,-2396,12444,1421,5341,-425
5124604,-11088,-2348,11860,1280,5581,80
5135264,-11184,-2532,11604,915,5622,494
5145924,-11188,-2852,11700,399,5991,763
5156584,-10984,-2860,12556,349,5983,1317
5167504,-10640,-3228,12972,732,5918,2035
5178428,-10496,-3332,13492,1433,5741,2468
5189604,-10488,-3216,13156,2167,5556,2194
5200784,-10360,-2632,12564,2393,5741,1531
5211964,-10396,-1988,12020,2314,5568,696
5222884,-10672,-1588,12012,2052,5157,-171
5234064,-11052,-1564,12108,1855,4530,-850
5245236,-10932,-1328,11588,1775,4826,-1280
5256688,-10944,-1592,11268,1847,5423,-1242
5268124,-10996,-1980,10656,1657,6087,-1089
5279564,-11300,-2308,10880,1413,6829,-1039
5291004,-11648,-2760,11680,1276,7017,-799
5302184,-12236,-2964,12900,1739,6145,-531
5313364,-12360,-2620,12568,2222,5979,-653
5324572,-12420,-1632,12000,2692,5966,-612
5335728,-12368,-984,11044,2863,5859,-504
5346644,-14588,228,9636,2448,6168,117
5356784,-15044,-692,10084,1592,5247,951
5367444,-14776,-1088,9684,505,4402,1361
5378108,-13896,-692,9612,-251,4357,1906
5388764,-12504,-756,9300,-642,4853,2399
5399424,-11864,-1240,9904,-722,5379,2507
5410344,-11724,-1908,9832,-834,5470,1968
5421264,-12044,-2252,9956,-1105,5382,1134
5432444,-12284,-2108,9884,-1402,4970,455
5443364,-12228,-1824,9688,-1524,4936,244
5454284,-12044,-1364,9768,-1370,5619,367
5465204,-12200,-1464,10880,-817,5776,354
5476124,-12004,-1568,10408,-308,5873,-306
5487304,-12484,-1356,10756,98,5573,-1385
5498224,-15092,-480,10292,300,3964,-1909
5509148,-16736,-476,9140,-306,3076,-696
5519804,-15424,-504,9072,-534,3410,374
5530204,-13640,-1080,9392,-580,3695,609
5540868,-12588,-1316,9748,-134,4073,700
5551528,-12512,-1752,9540,445,4801,710
5561924,-12780,-1676,9192,734,5467,775
5572348,-13140,-1644,9096,813,5591,1016
5582988,-13140,-1380,8516,842,6026,1323
5593644,-13028,-1016,7916,987,7018,1711
5604304,-13076,-772,7748,947,8043,2174
5614704,-13016,-668,7516,712,8942,2359
5625104,-13752,-552,6856,-129,8492,2045
5635764,-14336,-396,7596,-1109,7384,1276
5646684,-14680,-540,8752,-1616,6175,86
5657084,-14800,-156,8616,-1717,5388,-725
5668004,-14776,-92,8040,-1532,5286,-836
5678664,-14556,-756,7284,-1498,5547,-427
5689584,-13884,-1424,6260,-1574,6720,-67
5700504,-13496,-1844,5236,-2326,7848,77
5711164,-14056,-1812,5700,-2813,8453,409
5722084,-15116,-1940,6400,-2787,9731,744
5733004,-15836,-2204,7480,-2614,10244,853
5744184,-16168,-2196,8200,-2270,8940,699
5755104,-15848,-2212,10512,-755,8733,246
5766024,-16140,-3396,10344,1164,7258,-614
5777204,-16024,-1900,7108,1461,4489,-1027
5788384,-15404,-1020,5132,1452,4825,-1115
5799564,-14436,-884,4796,1154,5394,-838
5810228,-14160,-1252,4588,859,5876,-646
5820884,-14064,-1296,4648,758,7140,-675
5831544,-13928,-1428,4004,511,7841,-690
5842204,-14820,-896,4492,541,10168,-352
5852864,-15312,-996,4588,604,11875,177
5863264,-15104,-880,4444,462,12739,600
5873668,-15040,-1236,4860,364,13155,632
5884328,-15184,-1036,4904,33,12797,675
5894724,-14476,-1152,4296,-345,12879,372
5905644,-14732,-1072,3688,-613,13085,-71
5916564,-16116,-940,3696,-474,13273,-85
5927224,-16156,-1444,2928,-907,13121,865
5938144,-16000,-1084,2892,-930,13072,1722
5949324,-15592,-808,1556,-937,13632,2117
5960244,-15872,-1056,2000,-1076,14216,2281
5971708,-16560,-1544,1720,-1423,14124,2158
5983124,-16832,-2004,1480,-1587,13558,1912
5994568,-16936,-1796,2396,-1612,11795,1216
6006004,-16680,-1772,2036,-1344,9520,471
6016924,-16420,-1208,644,-986,8686,111
6027328,-15972,-928,92,-768,8773,-49
6037204,-15432,-1028,-676,-742,8862,-170
6048124,-15160,-1216,-788,-922,9365,-61
6058784,-14424,-1432,-1196,-1149,9777,59
6069704,-14588,-1528,-1256,-1213,10946,69
6080884,-15140,-1648,-1516,-1303,11540,-64
6092348,-16024,-1256,-672,-1310,12172,-61
6103504,-15992,-1268,-1200,-1171,12757,-97
6114944,-16500,-880,-1440,-793,14232,-293
6126124,-16312,-756,-2840,-550,17545,-281
6137304,-16804,-984,0,-130,17543,-225
6147444,-16328,-712,-2612,193,15923,-478
6158368,-16252,-684,-3120,424,16535,-395
6169284,-16224,-820,-3872,608,17433,-93
6179948,-16076,-856,-4280,769,18274,-204
6190888,-15672,-796,-4904,897,19196,-113
6201784,-15576,-760,-5336,1293,19061,94
6212444,-12268,-976,-5672,1531,19844,-284
6223648,-15644,-508,-4128,1681,18585,-74
6234544,-16632,-972,-4804,1185,15183,1376
6245724,-15004,-1400,-5576,1112,13110,1595
6257168,-14392,-1180,-6912,1222,13380,854
6268344,-14752,-732,-6904,1001,13231,786
6279268,-14444,-872,-6640,963,12452,915
6289928,-13888,-792,-7452,923,12174,973
6300584,-13888,-892,-7740,943,12403,1197
6311504,-13832,-1040,-8396,874,13037,1241
6322684,-13680,-1060,-8632,1017,14423,1313
6334128,-13624,-916,-8912,992,15733,1443
6345044,-13368,-1092,-9200,837,16015,1537
6356224,-12828,-1272,-9692,641,16385,1341
6367404,-12696,-1280,-9976,615,17528,1155
6378588,-12452,-1224,-9572,693,18265,1134
6389768,-12028,-1368,-8908,784,17289,1053
6400944,-12096,-1228,-9224,812,15466,973
6411864,-11596,-1140,-9928,847,13665,891
6422784,-11472,-1240,-10348,755,11954,769
6433964,-11196,-1328,-10772,540,10077,572
6445148,-10840,-1404,-11032,232,8560,290
6456092,-10604,-1220,-11500,-54,7943,0
6466464,-10676,-1212,-11668,-280,7646,-190
6477908,-10664,-1216,-11492,-384,6859,-458
6489344,-10596,-840,-11632,-475,6181,-709
6500524,-10424,-856,-11800,-458,5918,-788
6511708,-10388,-912,-12172,-360,6315,-873
6522888,-10528,-832,-11936,-447,6578,-816
6534064,-10580,-816,-11936,-643,6101,-718
6545244,-10380,-584,-12060,-810,5310,-619
6556448,-10124,-1128,-12084,-872,4651,-660
6567864,-10012,-1204,-12112,-805,3815,-949
