time,distance
5,5.00000
54,5.00000
104,5.00000
154,5.00000
204,5.00000
255,5.00000
306,5.00000
354,5.00000
404,5.00000
466,5.00000
504,5.00000
554,5.00000
605,5.00000
654,5.00000
704,5.00000
755,5.00000
804,5.00000
854,5.00000
904,5.00000
954,5.00000
1003,5.00000
1053,5.00000
1104,5.00000
1154,5.00000
1204,5.00000
1254,5.00000
1304,5.00000
1354,5.00000
1404,5.00000
1466,5.00000
1505,5.00000
1554,5.00000
1604,5.00000
1654,5.00000
1704,5.00000
1754,5.00000
1804,5.00000
1854,5.00000
1904,5.00000
1955,5.00000
2006,5.00000
2055,5.00000
2106,5.00000
2155,5.00000
2204,5.00000
2254,5.00000
2304,5.00000
2354,5.00000
2404,5.00000
2493,5.00000
2506,5.00000
2554,5.00000
2604,5.00000
2653,5.00000
2703,5.00000
2754,5.00000
2805,5.00000
2854,5.00000
2904,5.00000
2954,5.00000
3004,5.00000
3055,5.00000
3105,5.00000
3155,5.00000
3205,5.00000
3255,5.00000
3304,5.00000
3355,5.00000
3405,5.00000
3469,5.00000
3505,5.00000
3554,5.00000
3604,5.00000
3655,5.00000
3704,5.00000
3755,5.00000
3804,5.00000
3854,5.00000
3904,5.00000
3954,5.00000
4004,5.00000
4053,5.00000
4103,5.00000
4154,5.00000
4205,5.00000
4254,5.00000
4305,5.00000
4355,5.00000
4405,5.00000
4468,5.00000
4505,5.00000
4555,5.00000
4604,5.00000
4654,5.00000
4704,5.00000
4755,5.00000
4806,5.00000
4855,5.00000
4904,5.00000
4955,5.00000
5005,5.00000
5054,5.00000
5105,5.00000
5155,5.00000
5204,5.00000
5254,5.00000
5304,5.00000
5354,5.00000
5404,5.00000
5468,5.00000
5505,5.00000
5555,5.00000
5604,5.00000
5654,5.00000
5704,5.00000
5754,5.00000
5805,5.00000
5854,5.00000
5904,5.00000
5954,5.00000
6004,5.00000
6054,5.00000
6104,5.00000
6156,5.00000
6205,5.00000
6256,5.00000
6306,5.00000
6354,5.00000
6405,5.00000
6470,5.00000
6512,5.00000
6554,5.00000
6609,5.00000
6653,5.00000
6704,5.00000
6754,5.00000
6804,5.00000
6854,5.00000
6904,5.00000
6954,5.00000
7005,5.00000
7055,5.00000
7104,5.00000
7154,5.00000
7206,5.00000
7255,5.00000
7304,5.00000
7355,5.00000
7404,5.00000
7466,5.00000
7504,5.00000
7554,5.00000
7604,5.00000
7655,5.00000
7705,5.00000
7754,5.00000
7805,5.00000
7854,5.00000
7905,5.00000
7955,5.00000
8005,5.00000
8054,5.00000
8105,5.00000
8155,5.00000
8205,5.00000
8255,5.00000
8305,5.00000
8354,5.00000
8404,5.00000
8465,5.00000
8504,5.00000
8554,5.00000
8605,5.00000
8655,5.00000
8704,5.00000
8754,5.00000
8804,5.00000
8854,5.00000
8904,5.00000
8955,5.00000
9006,5.00000
9054,5.00000
9104,5.00000
9154,5.00000
9204,5.00000
9254,5.00000
9304,5.00000
9355,5.00000
9405,5.00000
9467,5.00000
9504,5.00000
9555,5.00000
9605,5.00000
9654,5.00000
9703,5.00000
9753,5.00000
9803,5.00000
9854,5.00000
9904,5.00000
9955,5.00000
10004,5.00000
10054,5.00000
10105,5.00000
10154,5.00000
10204,5.00000
10256,5.00000
10305,5.00000
10355,5.00000
10405,5.00000
10469,5.00000
10506,5.00000
10554,5.00000
10604,5.00000
10654,5.00000
10704,5.00000
10754,5.00000
10804,5.00000
10854,5.00000
10905,5.00000
10955,5.00000
11005,5.00000
11054,5.00000
11105,5.00000
11155,5.00000
11205,5.00000
11255,5.00000
11305,5.00000
11355,5.00000
11405,5.00000
11464,5.00000
11504,5.00000
11554,5.00000
11605,5.00000
11655,5.00000
11705,5.00000
11754,5.00000
11805,5.00000
11855,5.00000
11904,5.00000
11955,5.00000
12005,5.00000
12055,5.00000
12104,5.00000
12154,5.00000
12205,5.00000
12254,5.00000
12304,5.00000
12354,5.00000
12404,5.00000
12465,5.00000
12504,5.00000
12554,5.00000
12604,5.00000
12655,5.00000
12704,5.00000
12754,5.00000
12806,5.00000
12855,5.00000
12905,5.00000
12955,5.00000
13004,5.00000
13055,5.00000
13105,5.00000
13154,5.00000
13207,5.00000
13255,5.00000
13304,5.00000
13355,5.00000
13404,5.00000
13465,5.00000
13504,5.00000
13554,5.00000
13605,5.00000
13654,5.00000
13704,5.00000
13754,5.00000
13804,5.00000
13854,5.00000
13904,5.00000
13954,5.00000
14004,5.00000
14054,5.00000
14104,5.00000
14154,5.00000
14205,5.00000
14255,5.00000
14304,5.00000
14354,5.00000
14405,5.00000
14498,5.00000
14507,5.00000
14554,5.00000
14604,5.00000
14654,5.00000
14704,5.00000
14754,5.00000
14804,5.00000
14854,5.00000
14904,5.00000
14954,5.00000
15005,5.00000
15054,5.00000
15103,5.00000
15153,5.00000
15204,5.00000
15254,5.00000
15304,5.00000
15356,5.00000
15406,5.00000
15455,5.00000
15519,5.00000
15555,5.00000
15604,5.00000
15655,5.00000
15704,5.00000
15754,5.00000
15804,5.00000
15854,5.00000
15904,5.00000
15955,5.00000
16004,5.00000
16057,5.00000
16105,5.00000
16154,5.00000
16205,5.00000
16254,5.00000
16304,5.00000
16354,5.00000
16405,5.00000
16454,5.00000
16514,5.00000
16555,5.00000
16605,5.00000
16654,5.00000
16705,5.00000
16755,5.00000
16804,5.00000
16855,5.00000
16905,5.00000
16954,5.00000
17005,5.00000
17055,5.00000
17105,5.00000
17154,5.00000
17204,5.00000
17255,5.00000
17304,5.00000
17354,5.00000
17405,5.00000
17455,5.00000
17515,5.00000
17555,5.00000
17604,5.00000
17654,5.00000
17705,5.00000
17754,5.00000
17805,5.00000
17856,5.00000
17904,5.00000
17955,5.00000
18005,5.00000
18054,5.00000
18105,5.00000
18155,5.00000
18205,5.00000
18254,5.00000
18305,5.00000
18355,5.00000
18405,5.00000
18455,5.00000
18520,5.00000
18556,5.00000
18603,5.00000
18653,5.00000
18703,5.00000
18753,5.00000
18803,5.00000
18854,5.00000
18904,5.00000
18954,5.00000
19006,5.00000
19054,5.00000
19105,5.00000
19154,5.00000
19204,5.00000
19255,5.00000
19305,5.00000
19354,5.00000
19405,5.00000
19455,5.00000
19521,5.00000
19555,5.00000
19605,5.00000
19654,5.00000
19705,5.00000
19754,5.00000
19805,5.00000
19855,5.00000
19904,5.00000
19955,5.00000
20005,5.00000
20055,5.00000
20105,5.00000
20155,5.00000
20204,5.00000
20255,5.00000
20304,5.00000
20354,5.00000
20405,5.00000
20454,5.00000
20518,5.00000
20555,5.00000
20605,5.00000
20655,5.00000
20705,5.00000
20754,5.00000
20810,5.00000
20853,5.00000
20904,5.00000
20954,5.00000
21004,5.00000
21054,5.00000
21104,5.00000
21154,5.00000
21205,5.00000
21254,5.00000
21305,5.00000
21355,5.00000
21406,5.00000
21454,5.00000
21505,5.00000
21566,5.00000
21611,5.00000
21655,5.00000
21704,5.00000
21754,5.00000
21804,5.00000
21854,5.00000
21903,5.00000
21955,5.00000
22005,5.00000
22055,5.00000
22105,5.00000
22154,5.00000
22205,5.00000
22254,5.00000
22304,5.00000
22354,5.00000
22404,5.00000
22455,5.00000
22505,5.00000
22566,5.00000
22604,5.00000
22654,5.00000
22704,5.00000
22754,5.00000
22804,5.00000
22854,5.00000
22904,5.00000
22954,5.00000
23007,5.00000
23055,5.00000
23105,5.00000
23155,5.00000
23205,5.00000
23255,5.00000
23304,5.00000
23355,5.00000
23407,5.00000
23455,5.00000
23505,5.00000
23568,5.00000
23605,5.00000
23655,5.00000
23704,5.00000
23754,5.00000
23803,5.00000
23854,5.00000
23904,5.00000
23955,5.00000
24004,5.00000
24055,5.00000
24105,5.00000
24155,5.00000
24204,5.00000
24254,5.00000
24305,5.00000
24355,5.00000
24407,5.00000
24454,5.00000
24504,5.00000
24568,5.00000
24605,5.00000
24654,5.00000
24705,5.00000
24754,5.00000
24804,5.00000
24854,5.00000
24904,5.00000
24953,5.00000
25005,5.00000
25054,5.00000
25104,5.00000
25155,5.00000
25205,5.00000
25254,5.00000
25305,5.00000
25354,5.00000
25404,5.00000
25454,5.00000
25504,5.00000
25566,5.00000
25605,5.00000
25654,5.00000
25705,5.00000
25754,5.00000
25804,5.00000
25855,5.00000
25904,5.00000
25956,5.00000
26004,5.00000
26054,5.00000
26106,5.00000
26155,5.00000
26205,5.00000
26254,5.00000
26304,5.00000
26354,5.00000
26404,5.00000
26455,5.00000
26505,5.00000
26554,5.00000
26638,5.00000
26654,5.00000
26704,5.00000
26754,5.00000
26804,5.00000
26854,5.00000
26903,5.00000
26955,5.00000
27004,5.00000
27054,5.00000
27105,5.00000
27155,5.00000
27204,5.00000
27255,5.00000
27304,5.00000
27354,5.00000
27407,5.00000
27454,5.00000
27505,5.00000
27554,5.00000
27615,5.00000
27656,5.00000
27704,5.00000
27754,5.00000
27804,5.00000
27854,5.00000
27904,5.00000
27954,5.00000
28004,5.00000
28054,5.00000
28105,5.00000
28155,5.00000
28204,5.00000
28255,5.00000
28304,5.00000
28354,5.00000
28405,5.00000
28455,5.00000
28504,5.00000
28555,5.00000
28616,5.00000
28655,5.00000
28705,5.00000
28754,5.00000
28804,5.00000
28854,5.00000
28905,5.00000
28954,5.00000
29005,5.00000
29055,5.00000
29106,5.00000
29154,5.00000
29206,5.00000
29255,5.00000
29304,5.00000
29354,5.00000
29404,5.00000
29454,5.00000
29504,5.00000
29554,5.00000
29615,5.00000
29655,5.00000
29704,5.00000
29755,5.00000
29804,5.00000
29854,5.00000
29904,5.00000
29954,5.00000
30005,5.00000
30054,5.00000
30104,5.00000
30155,5.00000
30205,5.00000
30259,5.00000
30305,5.00000
30354,5.00000
30404,5.00000
30454,5.00000
30504,5.00000
30554,5.00000
30655,5.00000
30665,5.00000
30704,5.00000
30754,5.00000
30804,5.00000
30854,5.00000
30903,5.00000
30955,5.00000
31006,5.00000
31054,5.00000
31105,5.00000
31154,5.00000
31205,5.00000
31255,5.00000
31307,5.00000
31355,5.00000
31404,5.00000
31454,5.00000
31504,5.00000
31554,5.00000
31604,5.00000
31665,5.00000
31704,5.00000
31754,5.00000
31805,5.00000
31854,5.00000
31905,5.00000
31955,5.00000
32006,5.00000
32053,5.00000
32104,5.00000
32154,5.00000
32205,5.00000
32255,5.00000
32304,5.00000
32354,5.00000
32406,5.00000
32454,5.00000
32505,5.00000
32556,5.00000
32605,5.00000
32666,5.00000
32704,5.00000
32754,5.00000
32804,5.00000
32855,5.00000
32904,5.00000
32954,5.00000
33006,5.00000
33056,5.00000
33104,5.00000
33154,5.00000
33205,5.00000
33254,5.00000
33304,5.00000
33355,5.00000
33405,5.00000
33455,5.00000
33504,5.00000
33555,5.00000
33605,5.00000
33668,5.00000
33705,5.00000
33754,5.00000
33805,5.00000
33854,5.00000
33905,5.00000
33954,5.00000
34004,5.00000
34055,5.00000
34105,5.00000
34154,5.00000
34205,5.00000
34256,5.00000
34305,5.00000
34355,5.00000
34404,5.00000
34454,5.00000
34503,5.00000
34554,5.00000
34604,5.00000
34668,5.00000
34706,5.00000
34754,5.00000
34804,5.00000
34854,5.00000
34903,5.00000
34954,5.00000
35004,5.00000
35054,5.00000
35105,5.00000
35155,5.00000
35205,5.00000
35255,5.00000
35305,5.00000
35354,5.00000
35405,5.00000
35455,5.00000
35504,5.00000
35555,5.00000
35605,5.00000
35671,5.00000
35705,5.00000
35755,5.00000
35805,5.00000
35855,5.00000
35904,5.00000
35954,5.00000
36005,5.00000
36055,5.00000
36104,5.00000
36154,5.00000
36205,5.00000
36255,5.00000
36305,5.00000
36355,5.00000
36404,5.00000
36455,5.00000
36504,5.00000
36554,5.00000
36605,5.00000
36666,5.00000
36706,5.00000
36756,5.00000
36805,5.00000
36854,5.00000
36904,5.00000
36955,5.00000
37006,5.00000
37054,5.00000
37104,5.00000
37154,5.00000
37204,5.00000
37254,5.00000
37304,5.00000
37354,5.00000
37405,5.00000
37455,5.00000
37505,5.00000
37555,5.00000
37606,5.00000
37665,5.00000
37704,5.00000
37755,5.00000
37804,5.00000
37854,5.00000
37904,5.00000
37954,5.00000
38004,5.00000
38054,5.00000
38104,5.00000
38155,5.00000
38206,5.00000
38255,5.00000
38305,5.00000
38355,5.00000
38404,5.00000
38454,5.00000
38504,5.00000
38555,5.00000
38604,5.00000
38688,5.00000
38705,5.00000
38754,5.00000
38805,5.00000
38854,5.00000
38904,5.00000
38955,5.00000
39004,5.00000
39054,5.00000
39106,5.00000
39155,5.00000
39204,5.00000
39255,5.00000
39305,5.00000
39354,5.00000
39405,5.00000
39454,5.00000
39506,5.00000
39554,5.00000
39604,5.00000
39670,5.00000
39705,5.00000
39755,5.00000
39805,5.00000
39856,5.00000
39904,5.00000
39955,5.00000
40004,5.00000
40054,5.00000
40103,5.00000
40154,5.00000
40205,5.00000
40254,5.00000
40306,5.00000
40354,5.00000
40405,5.00000
40454,5.00000
40505,5.00000
40554,5.00000
40604,5.00000
40665,5.00000
40704,5.00000
40754,5.00000
40805,5.00000
40855,5.00000
40904,5.00000
40955,5.00000
41005,5.00000
41054,5.00000
41104,5.00000
41156,5.00000
41204,5.00000
41255,5.00000
41304,5.00000
41354,5.00000
41405,5.00000
41454,5.00000
41505,5.00000
41555,5.00000
41604,5.00000
41665,5.00000
41704,5.00000
41754,5.00000
41805,5.00000
41855,5.00000
41904,5.00000
41955,5.00000
42005,5.00000
42055,5.00000
42104,5.00000
42155,5.00000
42206,5.00000
42254,5.00000
42304,5.00000
42354,5.00000
42408,5.00000
42458,5.00000
42505,5.00000
42554,5.00000
42605,5.00000
42688,5.00000
42705,5.00000
42758,5.00000
42804,5.00000
42854,5.00000
42903,5.00000
42954,5.00000
43007,5.00000
43054,5.00000
43104,5.00000
43154,5.00000
43204,5.00000
43254,5.00000
43304,5.00000
43354,5.00000
43405,5.00000
43455,5.00000
43504,5.00000
43554,5.00000
43604,5.00000
43665,5.00000
43705,5.00000
43754,5.00000
43805,5.00000
43853,5.00000
43905,5.00000
43954,5.00000
44004,5.00000
44054,5.00000
44104,5.00000
44155,5.00000
44205,5.00000
44254,5.00000
44304,5.00000
44354,5.00000
44404,5.00000
44454,5.00000
44505,5.00000
44554,5.00000
44605,5.00000
44667,5.00000
44705,5.00000
44755,5.00000
44804,5.00000
44854,5.00000
44905,5.00000
44954,5.00000
45005,5.00000
45055,5.00000
45105,5.00000
45154,5.00000
45204,5.00000
45255,5.00000
45305,5.00000
45354,5.00000
45405,5.00000
45457,5.00000
45504,5.00000
45554,5.00000
45604,5.00000
45674,5.00000
45706,5.00000
45754,5.00000
45805,5.00000
45854,5.00000
45903,5.00000
45954,5.00000
46005,5.00000
46055,5.00000
46104,5.00000
46155,5.00000
46204,5.00000
46254,5.00000
46305,5.00000
46354,5.00000
46405,5.00000
46454,5.00000
46504,5.00000
46554,5.00000
46604,5.00000
46698,5.00000
46705,5.00000
46757,5.00000
46804,5.00000
46853,5.00000
46903,5.00000
46954,5.00000
47004,5.00000
47055,5.00000
47105,5.00000
47155,5.00000
47204,5.00000
47254,5.00000
47304,5.00000
47354,5.00000
47405,5.00000
47455,5.00000
47505,5.00000
47554,5.00000
47604,5.00000
47664,5.00000
47704,5.00000
47754,5.00000
47805,5.00000
47855,5.00000
47904,5.00000
47955,5.00000
48006,5.00000
48055,5.00000
48104,5.00000
48155,5.00000
48205,5.00000
48255,5.00000
48304,5.00000
48354,5.00000
