time,x,y,z
5,-7.39899,-27.26288,-34.01794
54,-8.32672,-26.71509,-36.08246
104,-5.33600,-25.70190,-33.49609
154,-8.35266,-26.03760,-34.15070
204,-8.81042,-25.88501,-34.29871
254,-6.75049,-25.58441,-35.71472
305,-8.06732,-27.46582,-34.83429
354,-7.15485,-26.20850,-35.14252
404,-8.18481,-26.20544,-35.29510
466,-8.01849,-26.70746,-34.47723
504,-8.52051,-26.20544,-36.27625
554,-6.99310,-26.40839,-34.37958
604,-6.86035,-26.19019,-35.63538
653,-6.72455,-25.55389,-35.45837
704,-7.48291,-26.28326,-36.02448
754,-7.01294,-26.37177,-35.13184
804,-6.50940,-26.53961,-36.92932
854,-6.23169,-24.92218,-35.67200
904,-6.97937,-25.68512,-35.47363
953,-5.93719,-26.61438,-36.03210
1003,-5.50537,-26.40381,-34.57947
1053,-7.17926,-25.53406,-34.96857
1104,-6.00739,-26.37177,-34.80530
1154,-5.39246,-25.86670,-35.62317
1204,-4.21600,-25.23346,-36.55243
1254,-4.16412,-25.19989,-36.60278
1304,-4.73328,-25.05951,-35.45837
1353,-3.99628,-24.69635,-35.78491
1404,-4.33044,-25.36621,-35.45837
1466,-3.66058,-25.70190,-37.09259
1505,-4.31213,-25.70190,-36.90186
1554,-5.83954,-24.90082,-36.63635
1603,-4.58984,-24.92828,-36.27625
1653,-4.77905,-25.40283,-34.99756
1703,-3.66058,-25.70190,-35.45837
1753,-3.66058,-24.69635,-35.78491
1804,-6.81610,-24.64447,-35.00824
1854,-6.68488,-25.09308,-36.61499
1904,-6.84509,-25.61035,-36.20300
1954,-6.24084,-26.05896,-36.15112
2006,-5.67169,-24.69635,-35.13184
2055,-5.67169,-24.36066,-35.13184
2104,-6.68945,-23.49548,-35.57129
2154,-6.76727,-23.82050,-35.80627
2204,-3.98560,-23.65112,-35.82458
2254,-4.36249,-24.21875,-37.14294
2304,-7.85065,-23.85864,-35.29510
2353,-7.51495,-23.52295,-36.92932
2404,-8.35266,-25.03204,-36.76605
2492,-4.69513,-24.04938,-36.43951
2504,-6.30798,-25.24414,-36.45630
2554,-6.99005,-22.81189,-37.20551
2603,-7.96661,-24.10431,-36.53870
2653,-7.17926,-24.19434,-36.60278
2703,-7.68280,-23.69080,-36.11298
2754,-6.20728,-23.76709,-36.06873
2804,-5.62286,-24.42017,-36.16943
2853,-5.35126,-24.61548,-35.89020
2904,-6.08521,-23.82965,-37.22687
2954,-5.67169,-23.69080,-36.76605
3004,-4.49829,-24.19434,-36.60278
3055,-4.93164,-25.19989,-35.92834
3105,-5.18799,-24.31641,-36.53107
3154,-6.06079,-24.74823,-35.80933
3204,-4.72412,-24.19434,-36.38458
3255,-2.48718,-23.52295,-35.62164
3304,-3.32489,-25.36621,-34.47723
3355,-5.50385,-25.53406,-34.64050
3405,-4.17175,-24.95575,-35.75287
3468,-3.36456,-25.55389,-36.22131
3504,-6.25153,-23.98834,-34.76562
3554,-3.18146,-27.14386,-35.59875
3604,-2.66113,-26.71356,-33.83942
3654,-1.14746,-26.20544,-34.64050
3704,-0.66986,-26.03760,-34.85413
3754,-1.37329,-25.39520,-34.86176
3804,-0.53558,-26.81732,-34.20258
3854,0.09613,-28.29132,-34.17053
3904,-1.48163,-28.88641,-33.00629
3953,1.19934,-28.21503,-33.33282
4003,2.98615,-28.66211,-32.13501
4053,3.67126,-28.70636,-32.77893
4103,3.10059,-28.94135,-32.40509
4154,2.07520,-29.03595,-33.07190
4204,-4.16412,-28.55072,-33.33282
4254,-9.19037,-26.20544,-34.64050
4305,-14.61792,-26.88446,-34.11255
4354,-24.94965,-24.30420,-30.26276
4404,-31.48346,-23.41156,-26.75018
4468,-40.68146,-22.83936,-9.15222
4505,-40.69519,-21.84753,2.63214
4554,-35.16541,-25.03204,20.44983
4604,-25.44556,-25.36621,32.54700
4654,-14.19373,-29.82025,38.42926
4704,-9.86176,-30.77850,36.63483
