time,x,y,z
5,-0.18855,0.16885,0.00610
54,-0.08081,-0.16211,0.11084
104,-0.06555,0.12239,-0.04929
154,-0.20763,0.08893,0.03409
204,-0.06967,-0.02058,0.05246
254,0.01180,0.09204,0.02289
305,-0.02832,-0.00958,0.01686
354,-0.00873,0.06149,0.04230
404,-0.01588,0.03685,0.00883
466,-0.01888,0.06561,0.01793
504,-0.04419,0.01137,0.00705
554,-0.05220,0.07051,0.01276
604,-0.02336,-0.01520,-0.03778
654,-0.01591,0.08829,-0.01965
704,-0.07677,-0.00932,-0.05356
754,-0.06627,0.11958,-0.02827
804,0.00121,0.07790,-0.02466
854,-0.06531,0.06541,-0.06516
904,0.04185,0.15846,-0.03136
953,0.21342,-0.10933,-0.02083
1003,0.10420,0.00812,0.06032
1053,0.08183,0.05960,0.02411
1104,-0.21796,0.12402,0.01340
1154,-0.25098,0.21552,0.02121
1204,-0.07483,0.01350,0.00237
1254,-0.09119,-0.01289,0.01016
1304,-0.07774,0.07541,-0.00594
1354,0.05228,-0.09380,-0.05087
1404,-0.05620,0.03647,-0.03181
1466,0.05943,-0.06007,0.03159
1505,0.02193,0.01479,0.03372
1554,0.02477,-0.02237,0.05182
1603,-0.01736,-0.05756,0.05826
1654,-0.01924,0.05423,0.04840
1703,-0.07219,-0.03819,0.00294
1753,-0.05107,0.01823,-0.00482
1804,-0.00752,0.06941,0.02631
1854,-0.07286,-0.06500,-0.01030
1904,-0.10507,0.05949,0.00381
1955,-0.09512,0.05229,-0.01920
2006,-0.26247,0.08490,-0.00021
2055,-0.01590,-0.05443,-0.02502
2106,0.01172,0.09624,0.00806
2155,-0.02711,-0.03752,-0.01045
2204,0.06042,-0.02144,-0.03143
2254,-0.05870,-0.03827,-0.02757
2304,-0.07410,0.00740,-0.02380
2354,0.02892,0.01935,0.05040
2404,-0.03831,-0.04529,0.01343
2493,0.01312,0.01491,0.03249
2505,-0.01280,-0.03105,-0.01089
2554,-0.01642,0.11974,0.02731
2604,0.04391,-0.04921,0.00204
2653,0.01102,0.10129,0.02238
2703,0.09093,0.03696,-0.00151
2754,0.01390,-0.01257,-0.05443
2804,-0.05309,0.04317,-0.06416
2854,0.01828,0.02455,-0.03194
2904,-0.08063,0.02094,-0.03677
2954,0.07431,0.09860,0.05573
3004,-0.01320,-0.02274,-0.00226
3055,-0.06548,0.02263,-0.03224
3105,-0.04813,0.06073,-0.02910
3155,-0.01006,0.01935,-0.00793
3205,0.28734,0.07397,0.07420
3255,0.32037,-0.02600,0.19067
3304,0.04800,-0.09190,0.08530
3355,0.06432,-0.03479,-0.10928
3405,-0.35918,0.82106,0.48447
3468,0.18520,0.26581,1.25417
3505,0.78519,-0.05902,-0.00237
3554,-0.13322,0.82018,-0.25630
3604,-0.00702,0.57225,0.06627
3654,-0.09695,-0.15910,-0.25336
3704,0.03012,0.18100,-0.21490
3755,0.41208,0.20332,-0.06541
3804,0.21730,0.21059,-0.24500
3854,0.32300,0.72414,-0.18477
3904,-0.00070,0.21109,-0.17032
3954,0.11740,0.49683,-0.13379
4003,-0.22015,-1.12051,-0.10133
4053,0.15797,0.47618,0.37288
4103,0.03241,-1.27209,0.13132
4154,0.05911,-1.92380,0.80324
4204,-0.74785,-1.89418,0.91347
4254,-0.29608,-4.72101,0.32471
4305,-0.87694,-5.07327,0.20010
4355,-0.24225,-7.77130,0.21086
4405,-0.65385,-8.26634,-0.03601
4468,-0.72675,-7.95641,-0.22516
4505,-0.43219,-9.13255,-0.70427
4554,-0.25032,-6.47121,-1.11417
4604,-0.79642,-6.20526,-0.58890
4654,-0.12955,-1.74332,0.27454
4704,-0.81436,-1.88332,0.06000
4755,-0.47145,-0.30096,0.13020
4806,-0.30186,0.49695,0.29814
4854,-0.00601,1.21330,0.37453
4904,0.07198,4.80157,0.80368
4955,0.52225,5.95796,1.18883
5004,0.12355,7.19946,2.00566
5054,0.41736,7.35710,2.04077
5105,-0.64717,10.39038,2.25542
5155,0.53244,8.13159,1.82484
5204,0.62146,4.92262,1.07301
5254,0.75021,3.12283,0.57968
5304,-0.26703,1.55116,0.17648
5354,0.46950,-0.21347,-0.22650
5404,0.76073,1.07933,0.22348
5468,1.01736,0.32071,0.30334
5505,0.38890,0.21469,0.27623
5555,0.34106,0.12949,0.16463
5604,0.21764,0.16959,0.22716
5654,0.41025,-0.09561,0.14734
5704,-0.01643,0.22897,0.32475
5754,-0.23642,0.26581,0.09111
5805,-0.36687,0.36095,0.04489
5854,-0.09668,0.54459,0.03511
5904,-0.06801,0.08809,-0.00378
5954,0.15488,-0.21812,0.15990
6004,-0.49416,-0.24719,-0.15668
6054,0.52400,0.08365,0.24930
6104,0.37323,0.09866,0.02994
6156,0.83997,0.19357,0.11636
6205,0.35663,0.18634,-0.31360
6256,0.47183,0.35188,-0.30008
6306,-0.17580,0.39597,-0.11174
6354,-0.41658,-0.00655,-0.26707
6405,-0.51366,0.36690,0.07863
6470,-0.39857,0.15791,0.31496
6512,-0.39569,0.08701,0.34572
6554,0.03471,0.11806,0.47586
6608,-0.31557,-0.14534,-0.06645
6653,0.31381,0.27185,0.16209
6704,0.00246,0.20581,-0.24434
6754,0.78423,-0.23584,-0.11263
6804,1.07680,0.35858,0.08099
6854,0.75815,-0.07126,-0.07117
6904,0.11252,0.00046,0.09990
6954,-0.08189,-0.35727,0.09143
7005,-0.55569,0.24049,0.20171
7055,-0.45190,0.11389,0.24487
7104,-0.72583,0.17792,0.17239
7154,-0.71539,-0.65483,-0.13492
7206,-0.72449,-4.98181,-0.46446
7255,-0.35223,-8.09242,-0.94673
7304,-1.53531,-8.35649,-1.33223
7354,-0.51268,-8.97458,-1.85818
7404,-0.44923,-10.20610,-1.34541
7466,0.36879,-12.00447,-1.85393
7504,0.42264,-9.51834,-0.62164
7554,-0.33023,-1.47476,0.41296
7604,0.07693,-1.73897,0.56114
7654,0.15025,-0.39622,0.32176
7705,0.44762,-0.40007,0.13954
7754,0.23773,0.05412,0.10545
