time,x,y,z
49,0.00174,0.09770,0.08757
97,0.05435,0.07047,0.02060
162,0.00056,0.03973,0.03419
199,0.01598,0.04529,0.02863
247,0.02293,-0.03406,0.05882
297,-0.03981,-0.02538,0.07339
347,0.02063,0.00517,0.01532
397,0.03493,-0.00528,0.01691
447,0.00273,-0.04688,0.03192
497,-0.09349,0.02400,0.11235
548,-0.03049,0.03053,0.04657
597,-0.05136,0.08359,0.17014
647,-0.01001,0.11993,0.07217
697,0.07408,0.04649,0.01706
747,-0.03239,0.08879,0.09096
797,0.07420,0.02441,-0.03307
847,0.00009,0.05301,0.09189
897,0.05862,-0.02135,-0.09683
947,-0.01198,0.01877,-0.02785
997,-0.00731,-0.03426,-0.04594
1047,0.09482,0.00874,-0.07156
1097,-0.09386,0.03177,0.09973
1159,0.08371,-0.05171,-0.05609
1198,0.02812,-0.03789,0.03212
1247,-0.01326,-0.00711,0.02979
1297,0.01038,-0.07745,0.00737
1347,-0.09041,-0.12424,0.17630
1398,0.03410,-0.00655,-0.08992
1447,0.02150,-0.07460,0.03824
1497,-0.01616,0.03363,0.00121
1547,-0.00188,-0.00076,-0.02542
1597,0.00272,0.02118,0.01170
1648,0.04895,0.01804,-0.03462
1697,-0.00189,0.02899,-0.00778
1747,-0.02293,0.01411,0.06944
1797,0.04678,0.03113,-0.01416
1847,-0.02046,0.02797,0.03581
1897,-0.06400,0.00349,0.02628
1947,0.00233,-0.00623,0.01462
1997,0.00484,-0.01360,0.00256
2049,-0.02495,0.00200,0.04150
2098,-0.00394,-0.00702,0.00336
2147,-0.08624,0.02451,0.07669
2208,0.06734,-0.01215,-0.06870
2247,-0.00815,0.00153,0.01917
2297,-0.03511,0.02455,0.00563
2347,0.00270,0.02634,-0.02415
2398,0.01878,-0.01198,0.03419
2447,0.02876,0.03313,-0.02472
2497,-0.02293,0.04251,0.05232
2547,0.02191,0.01350,-0.02647
2597,0.00955,0.01416,0.02493
2647,-0.04544,-0.03636,0.02371
2697,0.00092,-0.03606,-0.01089
2747,0.05898,-0.01588,0.01424
2797,-0.01117,-0.04327,0.02766
2847,-0.02386,-0.02016,0.05374
2897,0.02029,0.00235,-0.02269
2947,0.01146,-0.01396,-0.02669
2997,-0.02216,0.04547,0.04008
3047,0.02502,-0.01503,-0.00262
3097,-0.00157,0.02760,0.01819
3147,-0.00690,0.00009,-0.00665
3209,-0.03165,-0.00015,0.02283
3249,0.04083,-0.02429,-0.03592
3297,0.00858,0.00122,0.01770
3348,-0.01677,0.01201,0.05879
3397,0.01288,0.00412,0.00029
3447,-0.04546,-0.00652,0.02573
3497,0.02477,0.01460,-0.03540
3548,-0.03131,0.01146,0.06436
3597,0.03278,-0.01366,-0.02103
3647,0.01805,0.01804,-0.01230
3698,-0.04367,0.00331,0.06807
3747,0.04506,0.00967,-0.05267
3799,-0.02356,0.00443,0.04684
3849,0.00371,0.00255,-0.00633
3897,-0.00383,-0.00299,0.00414
3947,-0.01009,0.01353,0.00687
3997,0.01750,-0.01814,0.01405
4047,0.02965,-0.00865,-0.00621
4098,-0.01245,0.00691,0.01906
4147,0.01172,0.01852,-0.00069
4235,0.01601,0.01265,0.00362
4247,-0.01857,0.03299,0.00542
4297,-0.03674,-0.00044,0.02089
4347,0.04245,-0.00908,-0.02853
4397,-0.00584,0.00244,0.04271
4447,-0.01093,-0.00522,-0.00584
4497,0.00975,-0.01109,0.01379
