time,hPa
162,998.67114
1159,998.67114
2209,998.66113
3209,998.66113
4235,998.68109
5210,998.68109
6263,998.70111
7311,998.68109
8351,998.68109
9313,998.67114
10361,998.66113
11361,998.66113
12397,998.67102
13411,998.68109
14420,998.68109
15462,998.67114
16462,998.67114
17462,998.66113
18461,998.65112
19509,998.67114
20511,998.67114
21512,998.66113
22509,998.67114
23511,998.66113
24562,998.66113
25610,998.66113
26610,998.66113
