time,x,y,z
49,33.21838,-42.61932,4.44946
97,34.42993,-45.28198,4.21143
161,35.27069,-43.31055,3.47595
199,34.29871,-43.81104,3.37524
247,34.85718,-42.73834,4.12140
297,34.03320,-43.69812,3.65753
346,32.86743,-43.19763,3.99780
397,32.58209,-42.07306,3.41949
447,32.95898,-42.81616,3.98407
497,33.32825,-43.12744,4.39911
547,31.91681,-43.43872,2.41394
596,32.75452,-42.60101,3.55835
646,33.97827,-43.28613,2.56500
697,34.30023,-41.53137,3.85437
747,33.48083,-42.85889,3.88489
797,33.59222,-42.76886,3.39508
847,34.06372,-41.98456,3.29590
897,32.92236,-44.10858,2.74048
947,33.25653,-42.43317,3.72162
997,33.59222,-42.26837,3.17841
1047,34.61304,-43.63861,4.03442
1097,34.09424,-43.12744,4.28314
1159,33.81348,-43.09692,4.35638
1197,33.08868,-44.27643,2.90375
1247,34.59778,-42.09747,4.04816
1297,33.62274,-42.52319,3.96118
1347,33.16345,-43.51654,3.30505
1397,33.86078,-43.27087,3.26538
1447,33.65173,-43.77289,3.12805
1497,34.76562,-43.94073,2.25067
1547,33.59222,-42.76733,3.39508
1597,33.44879,-42.53693,3.86353
1648,32.18689,-42.96112,2.87170
1697,33.47321,-44.84711,4.39453
1747,32.08160,-43.60504,2.93884
1797,32.02972,-42.44232,3.11127
1847,33.59222,-43.77289,3.39508
1897,32.75452,-42.26532,2.90375
1947,32.52869,-42.90619,3.85590
1997,34.10492,-43.18237,4.04816
2049,32.84302,-43.64319,3.76892
2098,33.71429,-43.17474,3.77197
2147,34.09424,-42.93518,1.26953
2208,33.59222,-42.43317,3.72162
2247,33.21075,-42.59644,3.98712
2297,33.65479,-42.96875,3.98102
2347,34.03320,-43.12439,4.01001
2398,33.51135,-44.52515,3.64380
2447,33.59222,-42.76733,3.72162
2497,34.09424,-43.94073,4.86603
2547,33.25500,-42.97943,2.70081
2596,32.91321,-43.06488,4.29535
2647,33.87451,-43.88428,4.58221
2697,32.26929,-44.53735,3.52325
2747,34.48486,-43.55011,2.14233
2797,33.42438,-42.26532,3.88489
2847,33.25653,-43.43872,2.74048
2897,33.55408,-43.76831,3.07312
2947,32.93152,-43.75916,2.09503
2997,34.89685,-40.83862,3.74298
3047,33.10394,-43.12286,3.37830
3097,31.58112,-43.43872,3.06702
3147,32.25098,-42.76733,3.06702
3209,32.56226,-42.84668,4.14886
3248,33.75397,-43.27698,4.30298
3297,33.36182,-43.77899,3.82996
3348,32.91931,-43.20679,2.58942
3397,32.43713,-42.76733,3.50952
3447,32.58667,-42.09747,4.37622
3497,32.75452,-43.94073,3.23181
3547,33.59375,-44.25507,3.16162
3597,32.51648,-42.75055,3.49884
3647,31.97174,-43.27240,3.88641
3697,32.98340,-43.01453,3.72467
3747,33.42438,-42.60101,2.25067
3797,33.25653,-43.10303,3.72162
3849,32.53784,-43.67676,2.92664
3897,33.14362,-43.55164,3.20587
3947,31.64978,-43.12744,3.38898
3997,32.92236,-44.44427,2.74048
4047,32.92236,-42.76733,3.06702
4097,33.92792,-44.44427,2.08740
4146,33.69751,-42.99774,3.70483
4209,31.38123,-42.56897,4.86603
4247,32.60651,-43.79425,4.72260
4297,33.64868,-44.10858,3.61023
4347,33.31146,-43.15948,3.55835
4397,33.08868,-42.26532,3.23181
4447,32.08466,-43.27087,4.21143
4497,32.65381,-43.86292,3.76740
4546,31.85272,-43.04199,3.61176
4597,33.00476,-43.25104,3.06702
4647,33.36792,-43.16711,3.41034
4697,33.08868,-44.27643,4.53949
4747,33.59222,-43.77289,3.39508
4797,33.92792,-42.93518,3.14636
4847,32.94525,-45.10803,3.68347
4897,32.75452,-44.19250,3.00293
4947,33.32977,-44.94629,3.73383
4996,32.25098,-43.10303,3.06702
5047,32.77893,-43.27698,2.57721
5098,33.08868,-42.26532,3.55835
5147,33.46863,-44.54651,2.86102
5210,33.33130,-43.84918,3.69568
5248,32.75452,-43.27087,4.53949
5297,32.44629,-43.71490,3.18298
5347,32.92236,-44.44427,3.72162
5398,33.92792,-42.09747,4.04816
5447,32.98950,-43.74084,4.92706
5497,32.87201,-44.44427,3.86200
5547,33.56934,-44.75708,3.43933
5597,33.74329,-42.96722,3.68347
5647,33.25653,-42.43317,6.01044
5697,33.08868,-42.26532,3.88489
5747,32.24487,-45.10956,3.72162
5797,32.27692,-44.90051,3.56445
5846,32.54547,-44.05823,3.51410
5897,32.14569,-42.97638,3.90778
5947,32.50275,-42.68646,3.43933
5997,31.07910,-43.27087,3.23181
6047,33.42438,-42.93518,3.55835
6097,30.93719,-44.75861,3.39813
6146,32.77740,-42.95959,3.84827
6197,33.14362,-43.41125,3.20435
6262,32.65686,-42.88788,3.46680
6297,32.75452,-42.93518,2.90375
6348,33.42438,-43.27087,4.86603
6397,32.63245,-43.18542,4.18549
6447,32.53021,-43.04810,3.88336
6497,32.69043,-43.58521,2.80457
6547,32.18231,-43.50739,2.95105
6597,33.25653,-42.43317,2.74048
6647,34.26208,-42.43317,4.04816
6698,33.81500,-42.64526,3.08990
6748,32.73315,-43.20679,3.41492
6797,33.19550,-44.16656,3.88794
6848,33.37708,-43.98804,3.22418
6897,32.62329,-42.99164,4.70276
6947,33.76007,-42.60101,3.55835
6998,32.58667,-43.10303,4.37622
7047,33.27026,-43.42499,3.97644
7098,33.11005,-42.55676,2.28424
7147,33.08868,-42.60101,2.25067
7197,33.91113,-43.74237,3.11279
7247,32.75452,-41.92963,3.88489
7310,33.59222,-42.43317,3.39508
7347,32.11365,-42.57202,3.58887
7397,33.35114,-42.33856,2.89764
7448,32.67975,-43.10303,3.57666
7497,33.75549,-43.49670,3.44696
7547,32.08466,-42.26532,4.53949
7598,32.75452,-43.27087,3.23181
7647,32.75452,-42.60101,3.88489
7697,33.83789,-43.37006,3.80859
7747,33.20618,-43.46924,3.21198
7797,33.76007,-43.39752,3.88489
7847,33.63647,-42.81464,1.71661
7897,32.08466,-42.93518,2.90375
7948,32.41882,-42.26532,3.88489
7997,32.54089,-43.91174,2.51770
8047,33.51135,-43.35480,2.57721
8097,32.07245,-44.03839,3.92456
8147,32.76215,-41.99219,4.18701
8197,32.25403,-42.76276,3.07465
8247,32.08466,-42.93518,3.23181
8350,31.76270,-43.04047,3.21808
8356,32.65381,-44.41223,3.37830
8398,32.08466,-43.27087,4.21143
8447,32.75604,-42.09290,4.29688
8498,33.25653,-43.67218,3.16772
8547,32.25098,-44.10858,4.37622
8597,33.76007,-42.93518,3.55835
8647,33.15125,-42.62238,4.08936
8697,32.58057,-43.60657,4.54865
8748,33.17719,-43.87512,4.34418
8797,32.15179,-43.73627,3.87878
8847,33.92792,-43.77289,5.02930
8897,32.25098,-42.43317,3.06702
8948,31.90002,-43.51349,4.33197
8997,32.19147,-43.76221,3.12653
9048,32.91168,-43.38989,2.69318
9098,33.51135,-43.89343,2.93579
9148,33.76007,-43.94073,3.23181
9197,33.25653,-42.76733,2.41394
9247,32.25098,-43.10303,0.45166
9312,32.54089,-42.44232,3.96881
9411,33.25653,-42.76733,2.74048
9448,33.25653,-42.09747,2.41394
9497,32.75452,-42.60101,2.90375
9548,32.58667,-43.10303,3.39508
9597,32.86438,-43.38226,3.34015
9647,33.25653,-42.83600,2.67639
9697,32.53326,-42.73834,2.79236
9748,32.83844,-43.02521,3.30811
9797,33.08868,-42.93518,2.90375
9847,33.25653,-43.77289,4.04816
9897,32.25098,-43.73779,2.29340
9947,33.53882,-41.89758,2.87323
9998,32.12585,-43.64929,2.94647
10048,33.39996,-42.29126,2.90375
10098,31.88934,-42.15851,2.88696
10148,31.58112,-42.43317,2.74048
10197,32.93610,-42.28363,3.77045
10247,33.50677,-42.47589,3.36914
10297,32.93915,-41.77094,3.06549
10360,34.03015,-42.25769,2.94952
10398,32.67822,-42.26990,5.11475
10448,32.08466,-41.59546,1.92261
10497,32.75452,-43.27087,2.90375
10547,31.90918,-43.52417,2.65503
10597,32.71179,-43.38837,3.89862
10648,33.47015,-42.98248,3.61481
10697,33.65936,-44.17572,3.33405
10747,36.10535,-41.25977,1.92261
10797,41.80298,-34.89227,1.59607
10848,42.67273,-28.30048,1.64948
10897,42.73529,-28.71399,1.26953
10948,43.08472,-29.25262,1.42670
10997,44.07196,-26.64337,1.59607
11048,44.31763,-26.76544,1.59760
11097,44.48547,-26.51215,1.59607
11148,45.15533,-28.52325,-0.69275
11197,43.78967,-28.24249,2.16217
11248,43.36243,-29.90570,0.57678
11297,43.47687,-35.83374,1.60522
11361,40.64789,-38.19580,2.78015
11397,41.39862,-43.77441,4.53949
11447,39.62555,-55.16815,10.91461
11497,39.75525,-57.72858,13.38196
11547,39.03656,-64.51569,18.46771
11597,39.95972,-65.89203,20.56122
11647,43.62335,-67.21191,22.35870
11698,46.25549,-64.83765,20.39948
11748,49.00970,-60.53162,18.76221
11797,49.17755,-50.97961,11.07788
11847,49.51935,-41.07513,6.33087
11897,49.76501,-32.67670,3.51868
11947,48.27576,-27.90070,3.72009
11997,47.12677,-22.58911,1.86768
12048,46.66290,-18.63708,2.41394
12097,45.48950,-16.12244,2.25067
12147,44.25354,-14.27307,1.50909
12197,44.49921,-19.36951,1.43280
12247,44.05518,-21.46759,1.72424
12297,43.77747,-32.25708,0.96130
12397,43.14423,-37.23755,2.90375
12403,43.14423,-49.63837,6.50024
12447,44.27490,-52.65350,9.70917
12497,45.32623,-60.27985,16.22772
12547,47.76611,-64.57367,20.70465
12597,49.47662,-64.35089,21.76361
12647,52.66418,-64.00604,22.56775
12697,54.20380,-59.02252,19.25201
12748,57.05261,-52.82288,15.16571
12797,56.77948,-45.01953,11.61957
12848,57.82928,-34.28040,6.74591
12898,55.11780,-28.08838,5.27344
12947,52.95715,-22.19391,3.50800
12997,52.36053,-18.97125,1.75934
13047,49.84741,-18.13354,3.23181
13097,49.03870,-18.60657,3.19824
13147,47.16034,-23.42529,1.26495
13197,46.83075,-27.09656,0.68359
13247,45.42847,-32.50885,2.17896
13297,45.32318,-38.07526,1.10626
13347,44.81964,-45.28198,5.19257
13409,46.47827,-54.62189,11.39679
13448,46.49048,-54.67072,11.41968
13497,47.86377,-63.18817,21.51337
13547,48.46191,-64.88647,21.45691
13597,52.23846,-67.56897,25.44708
13648,53.86963,-66.73126,27.09808
13698,54.87518,-65.39154,25.79041
13747,55.58929,-63.13782,22.70050
13797,56.92596,-58.77075,20.15076
13847,56.08826,-55.63660,17.77496
13897,56.54144,-49.50867,12.27570
13948,55.54504,-46.28754,11.73248
13997,54.20380,-42.60101,7.48138
14047,54.50897,-38.52081,7.90863
14097,55.32074,-36.00922,6.93665
14147,56.13861,-35.15167,6.54297
14197,55.02167,-36.34186,7.24182
14247,54.01001,-37.17957,6.98090
14298,52.86407,-38.57880,5.19257
14347,46.32874,-39.75220,2.08740
14419,37.56866,-38.89160,1.04980
14449,37.44659,-38.91296,0.94299
14497,30.23987,-32.37762,0.45166
14549,24.32404,-33.39233,1.85089
14597,17.33704,-36.90338,1.92261
14647,19.51599,-33.71887,2.08740
14697,16.64276,-31.95801,1.79749
14747,14.87122,-28.02124,1.99432
14797,15.20844,-27.77405,2.68402
14847,15.82947,-22.50824,1.78833
14898,18.39600,-20.35828,1.36108
14947,22.36481,-22.15576,-0.36469
14997,25.21362,-29.36096,0.12512
15047,24.03259,-38.57422,1.82953
15097,22.04437,-48.05908,7.10602
15147,21.40961,-51.27411,8.52509
15198,20.61157,-54.53491,12.10785
15248,21.02356,-55.00183,11.73248
15297,22.36481,-51.64948,8.46252
15347,22.32666,-44.38782,5.12543
15397,22.87903,-31.57959,-0.28381
15461,22.54486,-22.35260,-0.21362
15497,21.52710,-14.61487,-0.20142
15547,20.34302,-13.71918,0.62408
15597,17.67273,-7.74384,2.57721
15647,18.58826,-5.66711,2.49023
15697,20.13550,-7.42035,2.35291
15747,19.42902,-12.01019,0.04578
15797,20.54443,-16.99371,-1.11542
15848,20.30792,-28.09296,-0.40894
15897,22.02911,-37.90741,2.25067
15947,18.17474,-45.44983,5.35583
15997,17.75970,-49.36676,8.34198
16048,14.34174,-53.99628,11.88354
16098,13.32092,-54.67377,12.58240
16147,14.16779,-52.86865,11.40442
16197,16.16364,-53.15704,9.93347
16248,17.00134,-45.95184,5.84717
16297,19.90204,-37.34436,2.86713
16348,20.46356,-26.31683,0.93842
16397,22.55554,-21.85211,-0.02747
16461,21.75598,-16.64886,-0.65460
16499,22.64252,-14.55994,-0.69275
16547,23.68622,-14.11743,-1.65558
16598,22.74780,-12.70905,-0.05798
16647,23.04993,-12.25433,0.46997
16697,22.58453,-14.08081,-1.78528
16747,22.86682,-17.08527,-1.44501
16797,23.99750,-23.30322,-1.54724
16848,22.19696,-32.37762,0.12512
16897,22.69897,-37.23755,2.90375
16947,20.94421,-39.67896,3.72162
16997,18.16864,-42.20886,4.38080
17048,17.66205,-42.41943,4.87518
17097,16.60309,-43.27087,4.71802
17147,16.83502,-42.76733,5.68390
17197,18.84460,-42.76733,5.02930
17247,18.28156,-41.15906,3.82690
17297,20.25757,-40.59906,4.13513
17347,20.78094,-38.85956,4.04816
17397,22.00012,-37.49084,1.07727
17461,22.96295,-35.26306,1.40991
17497,22.57538,-34.15833,1.71661
17547,21.57593,-32.14417,1.44958
17597,23.04535,-32.88422,0.92773
17647,21.72546,-32.53479,2.15302
17697,22.17865,-32.39594,0.90179
17747,22.58911,-31.82220,0.18005
17797,22.19696,-30.03235,-0.20142
17847,19.51599,-26.01013,-0.52948
17897,17.26837,-28.15552,1.07422
17947,22.08252,-31.40717,0.65308
17998,26.00708,-34.10034,0.64240
18047,34.88312,-33.09631,0.79498
18097,42.47437,-27.18353,0.94299
18147,45.99304,-20.98236,2.74048
18197,49.10889,-14.92767,1.43280
18247,50.64392,-12.11090,3.91388
18297,49.08752,-13.53149,3.37677
18347,47.09167,-13.52844,2.25677
18397,45.68634,-14.92004,1.73035
18461,44.81964,-18.13354,1.26953
18497,42.04102,-27.55280,-0.16937
18547,40.87524,-31.89392,2.34680
18597,37.78381,-49.96643,6.82373
18647,37.79755,-50.05798,6.88629
18697,40.47546,-57.25861,10.99091
18748,42.80853,-63.71460,16.96320
18797,45.48950,-59.69391,15.00092
18847,47.93243,-56.96716,13.88855
18897,49.07227,-49.24774,8.86536
18948,48.28644,-43.02521,7.36847
18998,49.05396,-35.56976,4.12598
19048,46.92688,-22.17102,0.94757
19097,47.50061,-17.12799,1.59607
19147,43.47992,-12.43591,1.92261
19198,44.99969,-13.80920,2.69012
19247,43.43872,-18.36853,-1.33972
19297,42.64984,-21.40808,0.31586
19347,40.69214,-29.15497,0.00916
19397,41.13312,-35.22644,1.92261
19447,42.47437,-44.27643,3.23181
19508,42.38586,-49.62769,8.35419
19548,45.27130,-54.89807,10.68268
19598,49.01886,-57.31201,13.91907
19648,50.68512,-61.20148,17.78107
19697,51.52283,-61.36932,19.57855
19747,53.53394,-59.69391,17.94434
19798,53.84827,-54.69971,15.23132
19848,55.58777,-49.65973,11.63025
19897,55.96008,-40.30457,7.34253
19947,56.21490,-36.12518,5.84717
19997,52.41547,-26.51062,4.86603
20047,52.02637,-19.97681,3.72162
20097,50.34943,-12.93945,2.74048
20148,47.25494,-12.25433,2.66418
20200,47.15729,-15.90576,2.55127
20247,46.99860,-17.96570,2.08740
20297,45.23621,-29.14734,1.14746
20348,44.14978,-35.56213,3.23181
20397,44.65179,-41.09192,4.37622
20447,45.24994,-46.38367,6.84204
20510,45.93048,-49.22485,8.05969
20554,45.99304,-49.47052,8.29926
20598,48.33832,-53.15704,11.24115
20648,49.67957,-57.85065,17.12646
20697,54.34875,-61.20911,20.38269
20747,54.70734,-62.54272,20.39642
20797,55.93719,-60.33478,21.31500
20847,57.43408,-55.97839,17.44690
20897,56.81000,-53.36761,14.30206
20947,55.66101,-48.52753,10.70709
20998,54.53949,-42.60101,7.80792
21047,51.35498,-37.06970,5.02930
21098,51.87225,-34.57184,3.33405
21147,48.05908,-31.34308,2.99683
21197,47.22748,-30.15442,2.82745
21247,46.74072,-29.46320,1.22681
21299,46.99860,-26.34583,1.75934
21347,45.82520,-25.17242,1.26953
21397,45.77026,-24.55750,1.65100
21447,46.58661,-23.55652,0.37842
21511,46.36688,-24.72992,1.41449
21547,48.00415,-24.66888,2.08740
21598,47.66846,-21.65375,3.06702
