time,lx
21598,12.00000
21647,12.00000
21698,12.69263
21747,12.69263
21798,12.30853
21848,12.30853
21898,9.92413
21947,9.92413
21998,9.00000
22048,9.00000
22097,9.00000
22147,9.00000
22198,9.69202
22248,9.69202
22297,9.31268
22348,9.31268
22398,8.32468
22448,8.32468
22509,8.67799
22548,8.67799
22598,8.67799
22647,11.05637
22697,16.83578
22748,16.83578
22797,16.94514
22847,16.94514
22898,11.17831
22948,11.17831
22998,7.61661
23047,7.61661
23097,7.00000
23147,7.00000
23198,7.00000
23247,7.00000
23298,9.06287
23348,9.06287
23397,12.04396
23449,12.04396
23511,15.06506
23549,15.06506
23597,20.10229
23649,20.10229
23697,20.62183
23747,20.62183
23797,15.84131
23848,15.84131
23897,10.55785
23948,10.55785
23998,8.30988
24048,8.30988
24097,7.31709
24148,7.31709
24201,7.00000
24248,7.00000
24297,8.38437
24347,8.38437
24398,11.05367
24448,11.05367
24497,13.37827
24562,13.37827
24598,13.37827
24648,17.44063
24697,19.69044
24748,19.69044
24797,17.23120
24847,17.23120
24898,13.92931
24947,13.92931
24998,13.92931
25047,11.61661
25097,11.61661
25147,9.62991
25197,9.62991
25248,9.00000
25297,9.00000
25348,8.30812
25397,8.30812
25448,8.00000
25497,8.00000
25549,8.00000
25610,8.00000
25648,8.69246
25697,8.69246
25748,9.00000
25797,9.00000
25847,9.00000
25898,9.00000
25948,9.00000
25998,9.00000
26047,9.00000
26098,9.00000
26148,9.00000
26198,9.00000
26248,9.00000
26298,9.00000
26347,9.00000
26397,9.00000
26447,9.68454
26498,9.68454
26549,10.00000
26610,10.00000
26648,9.30798
26698,9.30798
26748,6.26306
26797,6.26306
26853,3.62338
26897,3.62338
26948,2.30777
26997,2.30777
27047,2.00000
27097,2.00000
27148,2.00000
27197,2.00000
27247,1.31812
27297,1.31812
27347,1.00000
