time,lx
47,1369.42188
96,1368.91284
146,1368.91284
197,1349.85168
262,1349.85168
296,1351.52209
346,1351.52209
397,1368.08252
446,1368.08252
497,1371.93713
546,1371.93713
596,1379.95154
646,1379.95154
697,1388.14624
746,1388.14624
796,1391.37964
846,1391.37964
896,1399.59375
946,1399.59375
999,1400.95215
1046,1400.95215
1097,1402.05444
1146,1402.05444
1197,1403.00000
1262,1403.00000
1296,1400.93042
1346,1400.93042
1396,1402.07312
1446,1402.07312
1496,1400.92517
1546,1400.92517
1597,1402.05090
1646,1402.05090
1696,1403.00000
1746,1403.00000
1797,1404.37427
1846,1404.37427
1896,1399.48059
1947,1399.48059
1997,1399.07422
2046,1399.07422
2096,1400.00000
2146,1400.00000
2196,1393.10986
2259,1393.10986
2296,1393.10986
2346,1387.96436
2396,1381.51843
2447,1381.51843
2496,1373.47034
2546,1373.47034
2596,1373.05310
2647,1373.05310
2696,1369.86646
2749,1369.86646
2800,1368.00000
2846,1368.00000
2896,1368.00000
2946,1366.62610
2999,1361.86084
3046,1361.86084
3096,1361.86084
3147,1358.63928
3196,1358.00000
3260,1358.00000
3297,1358.00000
3346,1359.38477
3396,1359.38477
3447,1353.10083
3497,1353.10083
3548,1364.52588
3598,1364.52588
3646,1374.46204
3697,1374.46204
3747,1383.61792
3798,1404.99438
3847,1404.99438
3896,1404.99438
3949,1417.11230
3997,1427.96643
4046,1427.96643
4097,1427.96643
4146,1445.15930
4197,1445.15930
4261,1443.39270
4297,1443.39270
4348,1425.53723
4397,1425.53723
4447,1395.10144
4496,1395.10144
4547,1380.55847
4596,1380.55847
4646,1391.46399
4698,1384.57996
4746,1384.57996
4796,1384.57996
4847,1334.73047
4896,1334.73047
4947,1328.04883
4996,1328.04883
5046,1337.45203
5098,1337.45203
5147,1333.45679
5196,1333.45679
5263,1317.93726
5296,1317.93726
5347,1330.63989
5396,1330.63989
5447,1302.67090
5496,1302.67090
5546,1282.55176
5597,1282.55176
5647,1278.92090
5697,1278.92090
5748,1288.95557
5801,1288.95557
5847,1313.96411
5896,1313.96411
5951,1369.37939
5997,1369.37939
6046,1320.36060
6097,1320.36060
6147,1264.81152
6197,1264.81152
6259,1290.25879
6299,1290.25879
6346,1289.08972
6396,1289.08972
6445,1286.54175
6496,1286.54175
6546,1334.49890
6596,1334.49890
6646,1274.15186
6696,1274.15186
6745,1248.99878
6796,1248.99878
6847,1303.72192
6896,1303.72192
6947,1348.16309
6997,1348.16309
7046,1355.94275
7096,1355.94275
7146,1351.55823
7197,1351.55823
7259,1340.43457
7296,1340.43457
7347,1319.48718
7397,1319.48718
7447,1286.38745
7497,1286.38745
7546,1253.04248
7596,1253.04248
7646,1316.76331
7695,1316.76331
7746,1359.00024
7797,1359.00024
7847,1340.86963
7899,1340.86963
7947,1314.38574
8001,1314.38574
8047,1298.11841
8097,1298.11841
8147,1266.60803
8197,1266.60803
8315,1240.88062
8321,1240.88062
8347,1235.00000
8396,1235.00000
8446,1242.61169
8497,1242.61169
8546,1251.46558
8597,1251.46558
8647,1270.44507
8696,1270.44507
8746,1314.62842
8799,1314.62842
8847,1345.48816
8897,1345.48816
8948,1269.71179
8998,1269.71179
9046,1292.84961
9096,1292.84961
9146,1285.76465
9198,1285.76465
9261,1281.04150
9298,1281.04150
9347,1339.03381
9397,1339.03381
9453,1339.03381
9500,1396.13477
9550,1396.13477
9596,1412.37195
9646,1402.05029
9696,1402.05029
9746,1393.54761
9796,1393.54761
9847,1392.00000
9896,1392.00000
9946,1403.03540
9997,1403.03540
10046,1411.46460
10097,1411.46460
10147,1422.55176
10197,1422.55176
10260,1422.55176
10298,1457.93616
10346,1411.82361
10399,1411.82361
10447,1367.49011
10498,1367.49011
