time,x,y,z
47,-0.03973,-0.06848,0.04004
96,0.01985,0.00194,0.02660
146,-0.08337,-0.04500,0.03296
197,-0.04099,0.02827,0.01295
262,0.05609,0.10318,-0.09552
296,-0.05263,0.06879,0.00934
346,0.00061,0.00214,-0.00267
397,-0.01385,0.00087,-0.01855
446,0.04059,0.02559,-0.04166
497,0.06027,0.08211,-0.03806
546,0.03539,0.00420,-0.03969
596,-0.00220,0.02966,-0.04147
646,-0.01773,0.01987,-0.03609
697,-0.01344,0.00409,-0.03381
746,0.03175,-0.02647,-0.03250
796,-0.04593,0.04395,-0.01648
846,0.02477,0.02472,-0.04176
896,-0.04019,-0.03415,-0.02255
946,0.01468,0.02872,-0.04211
998,-0.00414,0.02628,-0.01755
1046,-0.02435,-0.01654,0.03423
1097,-0.00053,0.05382,0.03159
1146,-0.05339,-0.04399,0.02411
1197,-0.00800,0.00754,0.02063
1262,-0.01700,-0.02275,0.00920
1296,-0.01401,0.02271,-0.00146
1345,0.03210,0.02605,0.00546
1396,-0.05161,0.00783,0.04640
1446,0.00993,0.00011,0.00330
1496,0.00090,0.04561,-0.00494
1546,-0.02345,0.01547,-0.02498
1597,0.02080,0.01285,-0.02629
1646,-0.02031,-0.01433,0.00900
1696,0.00043,-0.02818,0.00311
1746,-0.04033,0.00531,0.01291
1797,0.00348,-0.01624,0.02411
1846,0.05424,-0.03319,0.01331
1896,-0.03377,0.01253,0.01083
1946,0.00853,0.01469,-0.00636
1997,0.03368,-0.01193,-0.01245
2046,-0.02971,0.04657,0.00917
2096,-0.05885,-0.00214,0.02625
2146,0.00668,-0.03064,0.01070
2196,-0.00244,-0.02716,0.00061
2259,0.00630,0.01224,0.01047
2296,-0.02229,-0.01462,0.00809
2346,-0.00166,-0.01228,0.01480
2396,-0.08456,-0.01555,0.01443
2446,0.04070,0.00415,-0.02319
2496,-0.01869,0.01559,0.00984
2546,0.02220,-0.02330,0.02014
2596,-0.01459,0.00543,0.00279
2647,0.01291,-0.00925,-0.00803
2696,0.03902,0.06367,-0.01593
2749,-0.00111,-0.03242,0.00198
2800,-0.00958,0.00108,0.01302
2846,-0.01909,0.00435,-0.00046
2896,-0.00287,-0.03868,0.00381
2946,0.00562,0.01050,0.00876
2998,-0.01819,0.00313,0.00090
3046,-0.01129,0.04025,-0.00679
3096,0.02580,0.04224,-0.01541
3147,-0.03780,-0.01799,-0.00754
3196,0.00789,0.04167,-0.01862
3260,-0.04192,0.02724,0.01382
3297,0.00432,-0.01631,0.00275
3346,-0.02420,-0.04929,-0.03893
3396,-0.04420,0.05904,-0.00215
3447,0.00513,0.04517,-0.01291
3496,-0.06747,0.02710,0.00948
3548,-0.03787,0.01741,0.01764
3598,-0.01953,-0.01810,0.00143
3646,-0.05891,0.08670,-0.03709
3697,-0.05783,0.14162,-0.08589
3747,-0.02176,0.03055,0.01663
3798,0.05565,-0.00063,0.05693
3847,-0.15392,0.15656,0.13518
3896,-0.03387,0.07065,0.22836
3949,0.09097,0.14655,-0.02019
3996,-0.18135,0.10426,-0.11571
4046,-0.25131,0.09464,-0.14362
4097,-0.20761,0.02748,-0.06342
4146,-0.02939,0.01302,0.02216
4197,0.00307,0.03909,0.06775
4261,-0.12270,0.05748,0.06400
4297,-0.22630,0.04840,0.01625
4348,-0.24948,0.16266,-0.03389
4397,-0.14406,0.15338,-0.01221
4446,0.01950,0.01675,0.02429
4496,0.06688,-0.01823,0.04964
4547,0.17064,-0.23326,-0.06776
4596,0.35379,-0.42555,-0.04103
4646,0.52245,-0.61459,-0.12009
4698,0.15492,-0.70831,-0.03113
4746,0.06065,-0.43445,-0.10869
4796,0.19275,-0.09756,-0.17210
4847,0.34099,-0.00630,-0.18471
4896,-0.00696,0.15154,-0.08136
4946,-0.17931,0.11908,0.10422
4996,-0.16202,0.22922,0.18747
5046,-0.06769,0.15018,0.27138
5098,-0.06223,0.08392,0.34499
5147,-0.11009,-0.08577,0.19434
5196,-0.21292,0.14633,0.12407
5263,0.08057,-0.20880,0.00684
5296,0.30484,-0.71732,0.28212
5347,0.20016,-0.15660,0.39873
5396,0.23448,0.06976,0.25070
5447,-0.04829,-0.06654,0.09830
5496,-0.07925,-0.08679,-0.05997
5546,-0.09880,0.21588,-0.34459
5597,-0.09201,0.16876,-0.27797
5647,-0.21681,-0.00420,-0.12071
5697,-0.17703,0.01147,0.04016
5748,0.03502,-0.20860,-0.04875
5801,0.20609,-0.07629,-0.13406
5846,-0.10176,0.03203,-0.04735
5896,0.41341,-0.49182,0.11119
5951,0.19667,-0.33902,0.10101
5997,-0.19945,-0.16600,-0.01674
6046,-0.21249,-0.03778,-0.12907
6097,0.19313,0.21935,-0.30865
6147,0.24037,0.41470,-0.17261
6196,-0.30617,0.12451,0.12495
6259,-0.43515,0.13805,0.16962
6299,-0.14561,0.29155,0.18695
6346,-0.18979,0.04218,0.32831
6396,-0.09705,-0.25171,0.26469
6445,0.29832,0.24615,-0.16479
6496,0.85347,-0.75157,0.18799
6546,0.41649,-0.44356,0.48407
6596,0.18938,-0.00526,0.16261
6646,0.06183,0.01344,-0.03278
6696,0.07892,0.26340,-0.22620
6745,0.16650,0.09779,-0.17285
6796,-0.00856,0.37840,-0.23766
6847,-0.41992,0.07191,-0.05351
6896,-0.36516,-0.04990,-0.05811
6947,-0.53423,0.09274,-0.01862
6996,-0.17429,0.05055,-0.22864
7046,-0.03925,-0.03612,-0.16969
7096,-0.09311,-0.44769,0.07091
7146,-0.15202,-0.01053,-0.07417
7197,0.02625,-0.09236,-0.03719
7259,0.20178,0.00316,-0.05545
7296,0.22269,-0.16200,0.00720
7347,0.11832,0.05763,-0.05746
7397,-0.37642,0.23946,0.11487
7446,-0.34479,0.02415,0.16847
7497,-0.06042,0.18687,0.07240
7546,0.45001,0.41032,0.23676
7596,0.37090,-0.04417,0.58662
7646,0.15472,-0.00670,0.44650
7695,0.31425,-0.16360,0.40477
7746,0.42690,-0.14076,0.19868
7797,0.31058,0.23830,-0.23767
7847,-0.07851,-0.09830,-0.31302
7899,-0.31316,0.21841,-0.31122
7947,-0.26048,0.06226,-0.27863
8001,-0.39931,-0.05135,-0.16518
8047,-0.35773,-0.09451,-0.12456
8097,-0.29352,-0.38380,-0.07339
8147,-0.05257,-0.36806,-0.11137
8197,-0.07384,0.28532,-0.19316
8305,0.17699,-0.30629,-0.27110
8321,-0.12100,-0.00381,-0.17159
8347,-0.13503,0.11238,-0.19272
8396,-0.02103,0.14232,-0.11824
8446,0.10698,0.20844,-0.07150
8497,0.01576,0.02052,0.13144
8546,-0.10403,0.38312,-0.05727
8596,-0.09332,0.30034,-0.07767
8647,0.09856,0.23827,-0.01569
8696,0.15944,0.37662,0.23695
8746,0.04886,0.16620,0.40800
8799,-0.25839,-0.50201,0.48289
8847,0.13316,-0.75520,0.24397
8897,0.28401,-0.02870,-0.07059
8948,0.51616,0.19060,-0.32451
8998,0.11638,0.36337,-0.36417
9046,-0.16753,-0.04169,-0.09888
9096,-0.12596,-0.15364,0.00970
9146,-0.38414,0.03035,-0.04984
9198,-0.27936,0.11386,-0.22835
9261,-0.06139,0.07173,-0.31306
9298,0.19189,-0.40450,-0.06224
9346,-0.31763,-0.07324,0.12701
9397,0.08679,0.16383,-0.15379
9453,0.49208,-0.16385,-0.29143
9500,0.01642,-0.10719,-0.11150
9550,-0.01881,0.01764,0.08563
9595,0.13312,-0.02914,0.21364
9646,0.15865,0.13536,0.19853
9696,0.01978,0.14275,0.39169
9746,0.04143,0.09882,0.41797
9796,-0.09383,0.20660,0.31273
9847,0.20520,0.08427,0.20241
9896,0.11049,-0.10001,0.18443
9946,-0.17093,-0.03271,0.33937
9997,0.36319,-0.72285,0.10901
10046,0.33664,0.05240,-0.20903
10097,0.21638,-0.29738,-0.65002
10146,-0.17699,-0.03427,-1.02461
10197,-0.23676,-0.28171,-0.97173
10260,-0.33603,-0.80125,-0.71434
10297,-0.62881,-0.89908,-0.84409
10346,-0.84431,-0.87726,-1.31195
10399,-0.80414,-1.02359,-1.50273
10446,-0.70677,-1.46793,-1.60802
10498,-0.75000,-0.87491,-1.78737
10547,-0.61177,-1.31613,-1.95889
10597,-0.56126,-1.45473,-1.84821
10646,-0.77852,-1.39662,-1.71742
10697,-0.87495,-1.47646,-1.54440
10746,-0.93179,-1.40828,-1.77280
10801,-0.85054,-1.55441,-1.93863
10846,-0.93349,-1.43401,-1.91353
10896,-0.76884,-1.42630,-1.72523
10946,-0.69302,-1.56651,-1.51526
10997,-0.84566,-1.54414,-1.52443
11046,-0.83205,-1.47554,-1.65613
11097,-0.77837,-1.54512,-1.75594
11147,-1.05486,-1.47185,-1.67770
11198,-1.13005,-1.43024,-1.73160
11260,-1.08403,-1.07260,-1.81363
11297,-0.70143,-0.97108,-1.74783
11346,-0.71066,-1.04286,-1.55783
11396,-0.60757,-0.97839,-1.35098
11446,-0.57704,-0.95699,-1.32385
11496,-0.33394,-0.68370,-1.31099
11546,-0.27251,-0.60432,-1.16142
11596,-0.35500,-0.33922,-0.79715
11646,-0.17506,-0.50244,-0.65425
11696,-0.10316,-0.38646,-0.63353
11747,-0.18144,-0.23528,-0.66345
11799,-0.49896,-0.07579,-0.47046
11847,-0.24802,-0.00325,-0.34558
11898,-0.14722,-0.02812,-0.31451
11947,-0.30992,-0.05655,-0.22751
12000,-0.17665,-0.00423,-0.21724
12046,-0.26645,0.07858,-0.33113
12097,-0.25497,0.05859,-0.26656
12146,-0.20720,0.04539,-0.07021
12197,0.13379,0.00414,0.07738
12263,-0.13794,0.02312,0.21767
12302,-0.28398,0.19717,0.11383
12347,0.11230,-0.26082,-0.00113
12398,0.95885,-0.62349,-0.03563
12446,0.74678,-0.12816,0.08926
12496,0.04939,0.13925,0.25638
12547,-0.12578,-0.03781,0.49619
12596,0.03218,-0.26265,0.17885
12646,-0.29701,0.03500,0.02663
12695,-0.22368,0.13550,-0.08473
12746,-0.21793,-0.05292,0.04138
12802,-0.03448,-0.15891,-0.13644
12847,-0.01376,0.18779,-0.24623
12897,0.04630,-0.04013,-0.21849
12946,0.08986,0.00418,-0.31580
12996,0.31143,-0.22104,-0.25719
13046,0.02206,-0.51256,0.06993
13097,-0.18329,-0.20386,0.07503
13146,0.07292,-0.15955,-0.02847
13197,-0.09770,0.15894,0.06723
13261,-0.21629,-0.07597,0.26051
13297,-0.27336,0.29523,0.15742
13347,-0.17676,-0.11481,0.14240
13399,0.20476,-0.02116,0.11464
13446,-0.22542,-0.04239,0.15071
13496,0.19000,0.69189,0.45764
13546,-0.08521,0.17613,0.36617
13596,0.43654,-0.19859,0.17210
13646,0.19707,0.20041,-0.10829
13696,-0.27605,0.23540,-0.19148
13747,-0.07999,0.11943,-0.25044
13796,0.14908,-0.02776,-0.16246
13846,-0.32739,-0.06570,0.04378
13896,-0.42149,0.00082,0.19571
13946,-0.02617,-0.19609,-0.01813
13999,-0.06728,-0.01041,-0.17867
14046,-0.29230,0.07687,-0.12927
14095,0.15237,-0.35925,-0.20309
14146,0.09369,-0.29033,-0.27795
14196,0.31874,-0.43353,-0.39455
14260,-0.11893,0.10069,-0.25165
14296,-0.25446,0.37210,-0.13251
14347,0.03169,-0.08096,0.09686
14396,-0.09544,0.05608,0.27377
14446,-0.00235,0.29733,0.19295
14496,-0.05420,-0.32802,0.23395
14546,0.07462,0.62314,0.10864
14596,0.29034,-0.03973,-0.00351
14645,-0.01767,0.03683,0.14220
14696,0.45343,-0.28641,0.08702
14746,0.86856,-0.23578,0.15660
14796,0.33902,0.25154,0.00658
