time,x,y,z
6,48.08502,-65.79895,23.07129
57,47.33429,-66.22925,23.01178
106,42.68036,-63.12714,18.88428
155,41.67938,-62.04376,16.11633
206,34.77325,-55.31616,9.31854
255,28.55225,-44.94324,4.36401
305,26.21918,-41.17126,3.33710
355,27.08740,-41.04767,2.78625
405,29.29993,-43.40363,2.65198
455,29.73785,-43.60657,4.21143
505,30.09796,-41.67023,3.24402
556,30.91125,-41.09192,2.41394
605,32.13959,-42.11426,2.75726
655,34.10797,-41.58173,3.19672
705,33.75397,-42.40112,2.24915
769,34.08966,-42.76733,3.63007
805,32.92236,-42.43317,3.39508
856,34.32617,-42.58575,4.11224
909,34.07288,-43.04352,4.23126
955,34.48029,-43.51196,4.26178
1005,34.43451,-43.11371,4.37927
1055,33.60291,-43.64777,3.37219
1105,34.26208,-41.76178,4.04816
1154,33.92792,-43.10303,2.41394
1205,33.92792,-42.99622,3.61786
1255,34.18121,-42.79480,4.78210
1305,33.76007,-43.46466,2.62146
1355,34.28650,-42.76733,2.49023
1405,33.65631,-43.07098,3.72162
1455,33.25653,-43.77289,2.41394
1505,34.83429,-43.74695,3.42255
1555,32.79877,-43.60352,4.84924
1605,35.74371,-42.93518,3.50800
1655,35.17151,-42.91534,2.92358
1705,33.43658,-41.48865,3.27911
1768,34.26208,-42.76733,2.74048
1805,34.26208,-42.76733,2.66266
1855,34.16138,-42.83295,2.97089
1906,34.52148,-41.77856,3.11279
1955,33.88367,-41.97388,2.97241
2005,34.38873,-42.92755,4.08173
2055,33.92792,-42.76733,2.74048
2105,34.09424,-41.92963,3.55835
2156,33.92792,-43.77289,2.41394
2206,34.26208,-43.12134,2.64435
2255,33.79822,-42.16766,3.92456
2305,34.09424,-42.78412,3.45459
2355,35.54535,-42.93671,4.70276
2407,33.42438,-42.93518,4.21143
2455,34.42993,-43.60657,2.90375
2506,34.08356,-43.57452,3.26385
2555,33.92181,-43.43262,2.73590
2605,33.93555,-43.44788,2.73285
2655,33.01239,-44.68842,2.53906
2705,33.08868,-43.27087,3.88489
2768,35.43549,-43.94073,3.55835
2805,33.84705,-43.69354,3.64532
2855,33.93555,-44.45343,2.90375
2905,33.27484,-43.32886,2.96021
2956,33.82263,-42.94434,4.40674
3005,34.36432,-43.25562,3.49579
3055,33.25653,-42.43317,4.37622
3105,34.42993,-44.27643,3.23181
3155,34.14764,-43.27087,3.79944
3205,32.78351,-44.06433,3.46985
3255,33.44116,-43.31818,3.77045
3305,34.09424,-43.36548,2.57721
3355,33.25653,-44.10858,2.41394
3405,33.76007,-44.94629,3.23181
3455,33.00323,-44.87915,2.58331
3505,34.69849,-43.33801,2.96936
3555,34.76562,-41.93420,4.20837
3606,34.26208,-45.06531,3.05634
3655,33.42438,-43.27087,2.25067
3705,32.58667,-43.77289,4.04816
3767,33.59222,-43.10303,3.39508
3805,32.92847,-42.77649,3.98254
3856,34.09424,-43.57300,4.23737
3905,34.20563,-43.60809,3.01666
3955,32.65686,-43.30750,2.99072
4005,33.42438,-43.27087,4.21143
4056,33.25653,-44.44427,2.74048
4105,34.17969,-42.88635,3.96118
4155,33.35114,-43.91632,2.83813
4205,34.27124,-43.42957,2.33765
