time,lx
6,15.68521
57,15.68521
106,13.24091
156,13.24091
206,10.61984
256,10.61984
305,8.62347
355,8.62347
406,8.69006
456,8.69006
505,9.69174
556,9.69174
606,10.00000
655,10.00000
706,10.69315
769,10.69315
805,11.00000
857,11.00000
909,11.00000
956,11.00000
1005,11.00000
1055,11.00000
1105,11.00000
1155,11.00000
1205,11.00000
1255,11.00000
1305,11.00000
1356,11.00000
1405,11.00000
1456,11.00000
1505,11.00000
1556,11.00000
1605,11.00000
1656,11.00000
1705,11.00000
1768,11.00000
1805,11.00000
1855,11.00000
1906,11.00000
1955,11.00000
2005,11.00000
2056,11.00000
2105,11.00000
2156,11.00000
2206,11.00000
2255,11.00000
2305,11.00000
2356,11.00000
2408,11.00000
2455,11.00000
2506,11.00000
2556,11.00000
2605,11.00000
2655,11.00000
2705,11.00000
2768,11.00000
2805,11.00000
2855,11.00000
2905,11.00000
2956,11.00000
3006,11.00000
3055,11.00000
3105,11.00000
3155,11.00000
3206,11.00000
3256,11.00000
3306,11.00000
3355,11.00000
3405,11.00000
3456,11.00000
3506,11.00000
3555,11.00000
3606,11.00000
3655,11.00000
3705,11.00000
3768,11.00000
3806,11.00000
3856,11.00000
3905,11.00000
3956,11.00000
4005,11.00000
4056,11.00000
4105,11.00000
4155,11.00000
4205,11.00000
4257,11.00000
4306,11.00000
4355,11.00000
4405,11.00000
4456,11.00000
4506,11.00000
4555,11.00000
4605,11.00000
4657,11.00000
4706,11.00000
4775,11.00000
4806,11.00000
4855,11.00000
4906,11.00000
4956,11.00000
5005,11.00000
5055,11.00000
5106,11.00000
5156,11.00000
5205,11.00000
5256,11.00000
5306,11.00000
5356,11.00000
5406,11.00000
5456,11.00000
5506,11.00000
5556,11.00000
5607,11.00000
5655,11.00000
5705,11.00000
5769,11.00000
5808,11.00000
5855,11.00000
5905,11.00000
5955,11.00000
6006,11.00000
6055,11.00000
6105,11.00000
6155,10.31288
6205,10.31288
6257,10.00000
6306,10.00000
6355,10.68546
6405,10.68546
6455,10.31393
6505,10.31393
6555,10.69122
6606,10.69122
6655,11.00000
6706,11.00000
6767,11.00000
6805,11.00000
6856,11.00000
6905,11.00000
6955,11.00000
7006,11.00000
7056,11.00000
7105,11.00000
7157,11.00000
7206,11.00000
7256,11.00000
7305,11.00000
7355,11.00000
7405,11.00000
7455,11.00000
7506,11.00000
7556,11.00000
7605,11.00000
7656,11.00000
7705,11.00000
7767,11.00000
7806,11.00000
7855,11.00000
7906,11.00000
7956,11.00000
8005,11.00000
8056,11.00000
8106,11.00000
8155,11.00000
8206,11.00000
8256,11.00000
8306,11.00000
8355,11.00000
8406,11.00000
8456,11.00000
8505,11.00000
8555,11.00000
8605,11.00000
8655,11.00000
8705,11.00000
8767,11.00000
8805,11.00000
8855,11.00000
8905,11.00000
8955,11.00000
9005,11.00000
9055,11.00000
9105,11.00000
9156,11.00000
9205,11.00000
9256,11.00000
9305,11.00000
9356,11.00000
9405,11.00000
9455,11.00000
9506,11.00000
9556,11.00000
9606,11.00000
9656,11.00000
9706,11.00000
9769,11.00000
9807,11.00000
9855,11.00000
9906,11.00000
9955,11.00000
10006,11.00000
10055,11.00000
10106,11.00000
10156,11.68924
10205,11.68924
10256,12.00000
10305,12.00000
10356,11.30769
10405,11.30769
10455,11.00000
10505,11.00000
10555,11.00000
10606,11.00000
10655,11.00000
10705,11.00000
10774,11.00000
10805,11.00000
10856,11.00000
10906,10.30679
10956,10.00000
11005,10.00000
11055,10.00000
11106,10.00000
11155,10.00000
11205,10.00000
11256,10.00000
11305,10.00000
11356,10.69281
11405,10.69281
11456,12.36679
11506,12.36679
11555,17.13086
11606,17.13086
11656,17.13086
11706,23.78815
11769,39.08627
11805,39.08627
11856,39.08627
11906,49.14880
11956,49.14880
12005,31.75983
12056,31.75983
12105,16.09113
12156,16.09113
12205,10.94002
12255,10.94002
12306,7.93091
12356,7.93091
12405,6.30780
12455,6.30780
12505,8.73529
12555,8.73529
12608,13.44170
12658,13.44170
12705,25.96753
12768,25.96753
12806,45.48428
12855,45.48428
12906,47.14734
12955,47.14734
13005,30.59294
13055,30.59294
13105,18.48303
13156,18.48303
13205,12.56967
13255,12.56967
13305,8.93279
13355,8.93279
13405,5.92395
13480,5.00000
13506,5.00000
13557,5.00000
13605,6.37875
13656,6.37875
13705,10.42407
13756,10.42407
13824,18.19574
13856,18.19574
13906,23.76721
13955,23.76721
14005,21.57417
14056,21.57417
14106,15.86218
14155,15.86218
14205,11.94212
14256,11.94212
14305,9.61993
14355,9.61993
14405,9.00000
14456,9.00000
14505,9.68269
14556,9.68269
14605,10.00000
14655,10.00000
14706,10.00000
14755,10.00000
14817,8.62521
14855,8.62521
14905,7.30785
14956,7.30785
15005,7.00000
15055,7.00000
15105,6.31241
15156,6.31241
15206,6.00000
15255,6.00000
15306,5.31378
15355,5.31378
15406,5.00000
15455,5.00000
15505,5.68127
15556,5.68127
15606,6.00000
15655,6.00000
15705,6.00000
15756,6.00000
15819,5.31012
15856,5.31012
15906,4.30922
15955,4.30922
16005,4.00000
16055,4.00000
16106,4.68817
16156,4.68817
16205,6.38440
16256,6.38440
16305,9.07509
16356,9.07509
16405,10.69235
16455,10.69235
16505,8.95833
16555,8.95833
16606,5.94748
16655,5.94748
16705,3.61801
16755,3.61801
16817,3.00000
16855,3.00000
16905,3.69289
16955,3.69289
17005,5.36902
17056,5.36902
17105,7.37814
17155,7.37814
17205,10.77124
17255,10.77124
17305,13.38293
17355,13.38293
17406,12.61526
17455,12.61526
17506,10.63547
17556,10.63547
17605,9.31274
17655,9.31274
17705,6.92203
17755,6.92203
17852,5.30907
17862,5.30907
17905,5.30907
17956,4.30769
18006,4.00000
18055,4.00000
18106,5.37579
18156,5.37579
18206,6.69231
18255,6.69231
18305,8.38171
18355,8.38171
18405,9.69197
18456,9.69197
18505,10.00000
18556,10.00000
18606,9.31680
18655,9.31680
18706,8.31068
18755,8.31068
18821,8.31068
18855,7.31775
18908,7.31775
18955,6.31183
19005,6.31183
19055,5.31711
19105,5.31711
19155,3.62387
19205,3.62387
19255,3.00000
19306,3.00000
19355,2.30791
19406,2.30791
19455,2.00000
19506,2.00000
19555,1.31152
19605,1.31152
19655,1.68654
19705,1.68654
19756,3.38068
19820,3.38068
19856,8.83311
19905,8.83311
19955,11.69241
20005,11.69241
20055,12.00000
20105,12.00000
20155,12.68611
20205,12.68611
20255,13.00000
20306,13.00000
20355,13.00000
20406,13.00000
20458,17.15109
20506,17.15109
20556,25.10950
20605,25.10950
20656,28.00000
20705,28.00000
20756,21.08594
20817,21.08594
20864,13.86127
20905,13.86127
20955,9.23602
21005,9.23602
21056,7.31123
21105,7.31123
21156,7.00000
21205,7.00000
21256,7.69078
21305,7.69078
21358,10.06978
21405,10.06978
21455,13.76807
21506,13.76807
21555,17.75659
21606,17.75659
21655,19.68831
21706,19.68831
21756,17.23315
21857,17.23315
21866,13.24048
21906,13.24048
21955,9.92386
22006,9.92386
22055,8.31096
22105,8.31096
22155,7.30927
22205,7.30927
22255,7.69263
22306,7.69263
22355,10.07001
22406,10.07001
22455,12.38342
22506,12.38342
22555,13.68843
22605,13.68843
22655,14.68614
22705,14.68614
22755,14.68614
22821,14.68614
22856,14.68614
22905,14.68614
22955,14.68614
23006,14.68614
23055,9.62585
23105,9.62585
23155,8.31117
23206,8.31117
23256,8.31117
23305,8.00000
23355,8.68947
23405,8.68947
23456,9.00000
23505,9.00000
23556,9.68759
23605,9.68759
23655,8.63074
23706,8.63074
23756,6.62088
23805,6.62088
23870,6.00000
23905,6.00000
23955,6.00000
24005,6.00000
24055,6.00000
24105,6.31258
24156,6.00000
24207,6.00000
24259,6.00000
24305,6.00000
24355,6.00000
24406,6.68883
24457,6.68883
24505,7.00000
24555,7.00000
24605,7.00000
24655,7.00000
24705,6.31503
24755,6.31503
24805,6.00000
24868,6.00000
24906,5.31360
