time,x,y,z
5,-3.78470,4.91341,6.36766
56,-1.83897,5.05615,9.66330
105,-1.15488,2.89987,7.66220
155,-0.06012,2.51201,8.56143
205,2.16170,0.56421,12.24669
255,2.97531,-0.11644,11.87973
304,1.36292,0.14497,9.51544
354,1.77528,0.93167,9.23746
405,0.41612,0.70891,8.70482
455,1.00392,0.40779,9.67546
505,0.66005,0.05545,10.03119
556,0.69980,-0.04349,10.36699
605,0.35576,0.25813,9.54424
655,-0.03352,0.08720,9.32964
705,0.09099,0.51491,9.57036
769,-0.00644,0.41974,9.77451
804,0.16576,0.35057,9.68867
855,0.10606,0.42180,10.01016
908,-0.05678,0.37627,9.72379
955,0.12212,0.59203,9.79092
1004,0.03839,0.43082,9.74828
1055,0.20087,0.55722,9.89124
1105,0.00368,0.23277,9.87126
1154,0.17268,0.36317,9.92850
1204,0.17871,0.23141,10.08957
1255,0.00716,0.34198,9.82034
1304,0.10722,0.49680,9.70500
1355,0.07629,0.44249,9.91695
1405,0.21527,0.42845,9.89830
1455,0.00595,0.39923,9.92192
1505,0.10222,0.43657,9.68739
1555,0.07341,0.39485,9.80539
1605,-0.02003,0.42824,9.61920
1655,0.32683,0.32045,10.06657
1704,-0.05151,0.13918,9.73831
1767,0.30933,0.27193,10.14883
1805,0.31142,0.26282,10.17844
1855,0.16644,0.33090,9.92596
1905,0.25354,0.45062,9.93365
1955,0.26172,0.39648,9.99255
2005,0.07321,0.39439,9.62453
2055,0.12582,0.31969,9.91635
2105,0.09444,0.36774,9.83133
2155,0.19141,0.26089,10.00310
2205,0.11639,0.34340,9.93134
2255,-0.05447,0.48117,9.63193
2304,0.35518,0.43425,9.92676
2355,0.23308,0.37749,9.94858
2405,0.21721,0.56783,9.83833
2455,-0.09216,0.33360,9.75136
2506,0.26375,0.48433,10.14984
2555,0.21860,0.54547,9.58226
2604,-0.00923,0.27415,9.84972
2655,0.25076,0.49290,10.05150
2704,0.01476,0.53645,9.72787
2767,0.14258,0.46965,9.94707
2805,0.24065,0.58400,9.82039
2855,0.08168,0.37172,10.01491
2904,0.12878,0.46231,9.83685
2955,0.22112,0.47263,9.74731
3005,0.04665,0.46559,9.71289
3054,0.34096,0.60121,9.99323
3105,0.16901,0.48140,9.94781
3154,0.18658,0.58586,9.65138
3205,0.14400,0.40053,9.97438
3255,0.03764,0.40536,9.70033
3305,0.14009,0.38449,9.97488
3355,0.16965,0.60075,9.89438
3405,0.24519,0.72726,9.79527
3455,0.03294,0.47441,9.70811
3505,0.13632,0.43242,9.68906
3555,0.21873,0.50404,9.91823
3605,0.33170,0.61275,9.98882
3655,0.37360,0.65163,10.05179
3705,0.21338,0.47905,9.73476
3767,0.09599,0.34135,9.93317
3805,0.07581,0.42224,9.76703
3856,0.02245,0.45723,9.69884
3904,0.05798,0.33531,10.09004
3955,0.20970,0.54469,9.91183
4005,0.15620,0.41869,9.98761
4055,0.40967,0.36565,9.95712
4105,0.25346,1.00287,9.43185
4155,-0.00797,0.12157,9.82353
4204,0.43974,0.57115,9.82806
4257,0.00494,0.43605,9.62323
4305,0.06645,0.28148,10.00648
4355,0.17766,0.33769,10.13042
4404,0.21463,0.47345,9.86623
4455,0.12645,0.39911,9.84750
4505,0.24088,0.51959,9.83594
4555,0.09525,0.28418,9.95911
4605,0.11546,0.40569,9.67841
4656,0.24353,0.36708,9.93517
4705,0.12892,0.35732,9.86369
4775,0.25327,0.43567,9.81380
4805,0.10956,0.46198,10.11308
4855,0.06497,0.40645,9.62590
4905,0.09312,0.29576,9.91771
4955,0.08243,0.36099,9.97235
5004,0.08754,0.38136,9.63930
5055,0.33284,0.22467,9.59863
5105,0.42249,0.54736,10.07169
5155,-0.06020,0.34091,9.79654
5205,0.24068,0.31796,9.93883
5255,0.25847,0.29933,10.24626
5306,0.04625,0.30354,9.77705
5356,0.08813,0.32599,9.92795
5405,0.26051,0.49538,9.68675
5455,0.08891,0.24634,10.14796
