time,distance
6,5.00000
57,5.00000
106,5.00000
156,5.00000
206,5.00000
256,5.00000
305,5.00000
355,5.00000
406,5.00000
456,5.00000
505,5.00000
556,5.00000
606,5.00000
655,5.00000
706,5.00000
770,5.00000
805,5.00000
857,5.00000
909,5.00000
956,5.00000
1005,5.00000
1055,5.00000
1105,5.00000
1155,5.00000
1205,5.00000
1255,5.00000
1305,5.00000
1356,5.00000
1405,5.00000
1456,5.00000
1505,5.00000
1556,5.00000
1605,5.00000
1656,5.00000
1705,5.00000
1768,5.00000
1805,5.00000
1855,5.00000
1906,5.00000
1956,5.00000
2005,5.00000
2056,5.00000
2105,5.00000
2156,5.00000
2206,5.00000
2256,5.00000
2305,5.00000
2356,5.00000
2408,5.00000
2455,5.00000
2507,5.00000
2556,5.00000
2605,5.00000
2656,5.00000
2705,5.00000
2768,5.00000
2806,5.00000
2855,5.00000
2905,5.00000
2956,5.00000
3006,5.00000
3055,5.00000
3106,5.00000
3155,5.00000
3206,5.00000
3256,5.00000
3306,5.00000
3356,5.00000
3405,5.00000
3456,5.00000
3506,5.00000
3555,5.00000
3606,5.00000
3656,5.00000
3706,5.00000
3768,5.00000
3806,5.00000
3856,5.00000
3905,5.00000
3956,5.00000
4005,5.00000
4056,5.00000
4105,5.00000
4156,5.00000
4205,5.00000
4257,5.00000
4306,5.00000
4356,5.00000
4405,5.00000
4456,5.00000
4506,5.00000
4556,5.00000
4605,5.00000
4657,5.00000
4706,5.00000
4776,5.00000
4806,5.00000
4855,5.00000
4906,5.00000
4956,5.00000
5005,5.00000
5055,5.00000
5106,5.00000
5156,5.00000
5205,5.00000
5256,5.00000
5306,5.00000
5356,5.00000
5406,5.00000
5456,5.00000
5506,5.00000
5556,5.00000
5607,5.00000
5655,5.00000
5706,5.00000
5769,5.00000
5809,5.00000
5855,5.00000
5905,5.00000
5955,5.00000
6006,5.00000
6055,5.00000
6105,5.00000
6155,5.00000
6205,5.00000
6257,5.00000
6306,5.00000
6355,5.00000
6406,5.00000
6455,5.00000
6506,5.00000
6555,5.00000
6606,5.00000
6655,5.00000
6706,5.00000
6767,5.00000
6805,5.00000
6857,5.00000
6905,5.00000
6955,5.00000
7006,5.00000
7056,5.00000
7105,5.00000
7157,5.00000
7206,5.00000
7256,5.00000
7305,5.00000
7355,5.00000
7406,5.00000
7455,5.00000
7506,5.00000
7556,5.00000
7605,5.00000
7656,5.00000
7705,5.00000
7767,5.00000
7806,5.00000
7855,5.00000
7906,5.00000
7956,5.00000
8005,5.00000
8056,5.00000
8106,5.00000
8155,5.00000
8206,5.00000
8256,5.00000
8306,5.00000
8355,5.00000
8406,5.00000
8456,5.00000
8505,5.00000
8555,5.00000
8605,5.00000
8655,5.00000
8705,5.00000
8768,5.00000
8806,5.00000
8855,5.00000
8905,5.00000
8955,5.00000
9006,5.00000
9055,5.00000
9105,5.00000
9156,5.00000
9205,5.00000
9256,5.00000
9305,5.00000
9356,5.00000
9405,5.00000
9455,5.00000
9506,5.00000
9556,5.00000
9606,5.00000
9656,5.00000
9706,5.00000
9769,5.00000
9807,5.00000
9855,5.00000
9906,5.00000
9955,5.00000
10006,5.00000
10055,5.00000
10106,5.00000
10157,5.00000
10205,5.00000
10256,5.00000
10305,5.00000
10356,5.00000
10406,5.00000
10455,5.00000
10505,5.00000
10555,5.00000
10606,5.00000
10655,5.00000
10706,5.00000
10774,5.00000
10805,5.00000
10856,5.00000
10906,5.00000
10956,5.00000
11005,5.00000
11055,5.00000
11106,5.00000
11155,5.00000
11205,5.00000
11256,5.00000
11305,5.00000
11356,5.00000
11405,5.00000
11456,5.00000
11506,5.00000
11555,5.00000
11606,5.00000
11656,5.00000
11706,5.00000
11769,5.00000
11805,5.00000
11856,5.00000
11906,5.00000
11956,5.00000
12005,5.00000
12056,5.00000
12105,5.00000
12156,5.00000
12206,5.00000
12255,5.00000
12306,5.00000
12356,5.00000
12405,5.00000
12455,5.00000
12505,5.00000
12555,5.00000
12608,5.00000
12658,5.00000
12705,5.00000
12768,5.00000
12806,5.00000
12855,5.00000
12906,5.00000
12955,5.00000
13005,5.00000
13056,5.00000
13105,5.00000
13156,5.00000
13206,5.00000
13255,5.00000
13306,5.00000
13356,5.00000
13405,5.00000
13480,0.00000
13506,0.00000
13557,0.00000
13605,0.00000
13656,0.00000
13705,0.00000
13756,0.00000
13824,0.00000
13856,5.00000
13906,5.00000
13955,5.00000
14005,5.00000
14056,5.00000
14106,5.00000
14155,5.00000
14205,5.00000
14256,5.00000
14305,5.00000
14355,5.00000
14405,5.00000
14456,5.00000
14505,5.00000
14556,5.00000
14605,5.00000
14655,5.00000
14706,5.00000
14755,5.00000
14817,5.00000
14855,5.00000
14905,5.00000
14956,5.00000
15005,5.00000
15056,5.00000
15105,5.00000
15156,5.00000
15206,5.00000
15255,5.00000
15306,5.00000
15355,5.00000
15406,5.00000
15455,5.00000
15505,5.00000
15556,5.00000
15606,5.00000
15655,5.00000
15705,5.00000
15756,5.00000
15819,5.00000
15856,5.00000
15906,5.00000
15956,5.00000
16005,5.00000
16055,5.00000
16106,5.00000
16156,5.00000
16205,5.00000
16256,5.00000
16305,5.00000
16356,5.00000
16405,5.00000
16455,5.00000
16505,5.00000
16555,5.00000
16606,5.00000
16655,5.00000
16705,5.00000
16755,5.00000
16817,5.00000
16855,5.00000
16905,5.00000
16955,5.00000
17005,5.00000
17056,5.00000
17106,5.00000
17155,5.00000
17206,5.00000
17255,5.00000
17305,5.00000
17355,5.00000
17406,5.00000
17455,5.00000
17506,5.00000
17556,5.00000
17605,5.00000
17655,5.00000
17706,5.00000
17755,5.00000
17853,5.00000
17862,5.00000
17905,5.00000
17956,5.00000
18006,5.00000
18055,5.00000
18106,5.00000
18156,5.00000
18206,5.00000
18255,5.00000
18306,5.00000
18355,5.00000
18405,5.00000
18456,5.00000
18505,5.00000
18556,5.00000
18606,5.00000
18655,5.00000
18706,5.00000
18755,5.00000
18822,5.00000
18855,5.00000
18908,5.00000
18955,5.00000
19006,5.00000
19055,5.00000
19105,5.00000
19155,5.00000
19205,5.00000
19255,5.00000
19306,0.00000
19355,0.00000
19406,0.00000
19455,0.00000
19506,0.00000
19555,0.00000
19605,0.00000
19655,0.00000
19705,0.00000
19756,0.00000
19820,0.00000
19856,0.00000
19906,0.00000
19955,0.00000
20006,0.00000
20055,0.00000
20105,5.00000
20155,5.00000
20205,5.00000
20255,5.00000
20306,5.00000
20355,5.00000
20406,5.00000
20458,5.00000
20506,5.00000
20556,5.00000
20605,5.00000
20656,5.00000
20705,5.00000
20756,5.00000
20817,5.00000
20864,5.00000
20905,5.00000
20955,5.00000
21005,5.00000
21056,5.00000
21105,5.00000
21156,5.00000
21205,5.00000
21256,5.00000
21305,5.00000
21358,5.00000
21405,5.00000
21455,5.00000
21506,5.00000
21555,5.00000
21606,5.00000
21655,5.00000
21706,5.00000
21756,5.00000
21857,5.00000
21866,5.00000
21906,5.00000
21955,5.00000
22006,5.00000
22055,5.00000
22105,5.00000
22155,5.00000
22205,5.00000
22255,5.00000
22306,5.00000
22355,5.00000
22406,5.00000
22455,5.00000
22506,5.00000
22556,5.00000
22605,5.00000
22655,5.00000
22705,5.00000
22755,5.00000
22821,5.00000
22856,5.00000
22905,5.00000
22955,5.00000
23006,5.00000
23055,5.00000
23106,5.00000
23156,5.00000
23206,5.00000
23256,5.00000
23305,5.00000
23355,5.00000
23405,5.00000
23456,5.00000
23505,5.00000
23556,5.00000
23605,5.00000
23655,5.00000
23706,5.00000
23756,5.00000
23806,5.00000
23870,5.00000
23905,5.00000
23955,5.00000
24006,5.00000
24055,5.00000
24105,5.00000
24156,5.00000
24207,5.00000
24259,5.00000
24305,5.00000
24356,5.00000
24406,5.00000
24457,5.00000
24505,5.00000
24555,5.00000
24605,5.00000
24655,5.00000
24705,5.00000
24756,5.00000
24805,5.00000
24868,5.00000
24906,5.00000
24955,5.00000
25006,5.00000
25056,5.00000
25106,5.00000
25155,5.00000
25205,5.00000
25256,5.00000
25306,5.00000
25356,5.00000
25405,5.00000
25456,5.00000
25506,5.00000
25556,5.00000
25607,5.00000
25656,5.00000
25705,5.00000
25756,5.00000
25806,5.00000
25879,5.00000
25924,5.00000
25957,5.00000
26005,5.00000
26056,5.00000
26106,5.00000
26155,5.00000
26206,5.00000
26255,5.00000
26306,5.00000
26356,5.00000
26406,5.00000
26456,5.00000
26505,5.00000
26556,5.00000
26605,5.00000
26656,5.00000
26705,5.00000
26756,5.00000
26812,5.00000
26868,5.00000
26906,5.00000
26955,5.00000
27005,5.00000
27056,5.00000
27105,5.00000
27156,5.00000
27206,5.00000
27255,5.00000
27306,5.00000
27355,5.00000
27407,5.00000
27456,5.00000
27507,5.00000
27558,5.00000
27606,5.00000
27656,5.00000
27705,5.00000
27755,5.00000
27805,5.00000
27867,5.00000
27905,5.00000
27956,5.00000
28006,5.00000
28056,5.00000
28105,5.00000
28156,5.00000
28206,5.00000
28255,5.00000
28306,5.00000
28355,5.00000
28406,5.00000
28456,5.00000
28505,5.00000
28557,5.00000
28606,5.00000
28655,5.00000
28705,5.00000
28756,5.00000
28805,5.00000
28869,5.00000
28906,5.00000
28955,5.00000
29006,5.00000
29055,5.00000
29105,5.00000
